 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
40,823,112.563,24.427,124,45,184,857.651,245.225,856.798,245.332,109.154,841,228,32,33,32.772,31.975,77.727,0.868,35.000,92639,112,-0.248,0.141,100,92639,843,236,143.130,32.000,1.025,0.976,0.950
41,749,126.879,38.827,82,48,233,752.524,257.893,754.276,259.855,129.782,736,238,35,37,39.591,24.088,128.361,0.559,40.224,95032,131,-0.033,-1.044,100,95032,736,246,145.125,28.362,1.644,0.608,0.814
42,1088,77.040,26.305,64,33,192,793.066,260.756,790.182,263.054,152.167,770,239,49,46,59.339,23.345,41.142,0.590,57.628,83820,71,1.160,1.207,100,83820,772,281,38.660,27.016,2.542,0.393,0.829
43,951,167.891,29.835,154,90,255,520.865,284.597,520.642,285.157,147.924,505,259,30,49,48.633,24.897,81.288,0.546,50.160,159664,169,0.123,-0.167,100,159664,513,306,66.501,30.000,1.953,0.512,0.802
44,951,98.656,27.851,109,26,176,655.589,282.392,654.734,280.471,157.823,637,261,35,47,42.704,28.355,109.562,0.480,47.676,93822,97,0.090,-0.525,100,93822,647,261,99.660,34.516,1.506,0.664,0.789
45,543,48.543,14.223,45,18,101,478.150,281.113,478.507,282.249,96.811,465,264,27,34,34.743,19.900,63.838,0.728,35.468,26359,45,0.690,0.486,100,26359,471,298,68.499,22.627,1.746,0.573,0.876
46,708,30.965,8.120,30,11,60,233.528,284.823,233.259,285.407,120.225,219,268,30,36,40.322,22.356,62.259,0.616,40.804,21923,30,0.149,-0.053,100,21923,223,302,53.973,25.044,1.804,0.554,0.865
47,1630,118.794,23.758,109,52,222,557.655,323.617,557.308,323.574,273.362,536,280,40,86,75.040,27.657,85.508,0.274,86.371,193634,120,0.285,0.224,100,193634,564,280,95.315,39.436,2.713,0.369,0.665
48,973,48.422,21.357,33,15,124,120.141,301.657,123.017,300.402,167.238,98,281,42,40,40.942,30.259,47.278,0.437,46.648,47115,41,1.170,0.676,100,47115,99,314,30.964,33.976,1.353,0.739,0.803
49,1365,40.717,9.878,41,15,75,173.172,309.562,172.866,309.741,160.853,157,282,35,54,51.635,33.659,93.449,0.663,54.452,55579,41,0.204,0.016,100,55579,166,336,82.614,35.000,1.534,0.652,0.908
50,387,39.264,10.355,41,15,71,827.924,296.032,828.959,296.005,76.426,814,287,28,18,28.118,17.524,179.831,0.833,28.284,15195,41,0.097,-0.236,100,15195,814,294,171.870,18.000,1.604,0.623,0.935
51,536,54.713,12.317,48,22,90,624.284,309.575,624.718,309.327,86.669,612,295,24,29,29.712,22.969,73.641,0.897,30.676,29326,52,0.338,-0.014,100,29326,619,324,70.974,23.717,1.294,0.773,0.950
52,450,86.147,16.110,90,33,131,701.689,316.751,701.391,316.971,91.497,691,303,21,29,30.594,18.728,94.836,0.675,30.083,38766,86,-0.135,0.078,100,38766,696,331,68.552,20.401,1.634,0.612,0.872
53,822,56.366,21.361,48,18,128,771.176,327.562,770.216,331.344,144.167,757,304,30,48,51.553,20.302,73.266,0.497,51.624,46333,52,0.695,-0.114,100,46333,764,352,68.405,23.537,2.539,0.394,0.813
54,1470,82.956,23.801,79,33,176,655.713,342.128,655.194,344.333,245.179,623,305,67,70,81.691,22.911,44.813,0.307,84.404,121945,82,0.477,0.032,100,121945,634,373,53.673,30.178,3.566,0.280,0.673
55,413,95.220,20.712,90,48,203,146.735,330.449,146.945,331.184,89.255,138,314,16,33,35.143,14.963,87.251,0.651,33.541,39326,94,1.009,2.587,100,39326,144,314,100.305,16.000,2.349,0.426,0.898
56,488,154.883,29.319,161,79,225,495.982,324.820,496.862,324.484,91.497,481,314,31,22,31.742,19.575,11.411,0.733,32.573,75583,154,-0.053,-0.463,100,75583,481,333,17.879,20.879,1.622,0.617,0.895
57,397,131.093,37.225,128,30,225,436.966,328.409,438.556,328.068,84.912,422,317,29,22,33.075,15.283,23.597,0.692,33.615,52044,131,-0.161,-0.164,100,52044,422,337,30.379,16.666,2.164,0.462,0.890
58,432,189.102,50.542,255,90,255,851.602,328.148,849.615,328.357,91.497,833,319,38,18,37.264,14.761,11.520,0.648,38.328,81692,195,-0.168,-1.314,100,81692,833,333,7.496,16.082,2.525,0.396,0.903
59,772,96.503,25.204,86,41,180,804.354,332.773,804.139,333.418,116.811,784,320,44,24,43.720,22.483,179.217,0.711,44.911,74500,94,0.614,0.063,100,74500,784,338,11.560,24.000,1.945,0.514,0.913
60,838,112.155,19.184,112,52,210,81.105,343.050,80.855,343.552,135.681,64,321,34,42,40.081,26.621,78.871,0.572,43.463,93986,109,0.480,0.644,100,93986,66,361,66.975,31.100,1.506,0.664,0.817
61,411,31.954,10.770,26,3,75,289.191,332.459,289.660,333.229,74.426,277,322,24,22,24.086,21.726,173.020,0.932,25.000,13133,30,0.724,1.264,100,13133,277,328,163.740,22.000,1.109,0.902,0.949
62,786,95.038,17.646,105,48,139,600.845,347.118,600.069,348.097,129.196,583,328,35,38,41.971,23.844,51.786,0.592,41.110,74700,97,-0.225,-0.413,100,74700,585,360,41.055,25.786,1.760,0.568,0.857
63,471,132.310,28.032,135,48,195,738.757,343.184,737.984,343.565,91.740,726,329,27,29,33.199,18.064,45.265,0.703,33.015,62318,135,-0.378,-0.176,100,62318,730,357,54.866,19.799,1.838,0.544,0.884
64,708,108.910,33.041,86,30,188,313.251,351.739,312.502,353.366,123.054,296,333,34,35,38.666,23.314,45.249,0.588,40.000,77108,109,0.082,-1.010,100,77108,300,365,53.130,27.364,1.659,0.603,0.843
65,1085,77.667,13.655,71,45,124,464.550,364.123,465.023,362.857,154.510,450,338,32,56,58.727,23.523,74.631,0.571,57.567,84269,79,0.166,-0.429,100,84269,456,394,72.824,28.880,2.497,0.401,0.848
66,2440,112.659,38.620,86,41,255,145.132,385.939,144.488,389.117,368.860,113,343,61,87,74.494,41.704,56.976,0.225,99.644,274887,101,0.772,-0.118,100,274887,118,429,58.543,56.017,1.786,0.560,0.674
67,833,51.128,13.731,48,15,112,214.588,371.500,215.644,371.445,161.581,193,355,40,36,35.830,29.601,158.436,0.401,40.792,42590,48,0.451,0.170,100,42590,193,374,11.310,33.829,1.210,0.826,0.806
68,813,119.488,34.928,139,37,199,427.220,375.482,426.077,373.182,130.711,409,355,32,41,37.270,27.774,116.782,0.598,42.720,97144,128,-0.398,-0.911,100,97144,427,355,106.314,30.249,1.342,0.745,0.875
69,680,114.784,23.024,109,56,214,679.393,371.918,680.202,372.390,97.740,665,357,29,30,30.808,28.103,65.324,0.894,32.249,78053,112,0.773,1.283,100,78053,671,386,60.255,28.862,1.096,0.912,0.951
70,826,87.281,14.877,82,45,165,553.513,380.189,553.243,380.032,109.397,538,363,32,35,37.537,28.018,57.999,0.867,38.288,72094,86,0.382,0.888,100,72094,540,394,40.764,27.727,1.340,0.746,0.952
71,583,153.250,45.506,158,56,255,495.670,388.166,495.046,388.164,91.397,482,373,28,30,31.821,23.327,121.058,0.877,31.953,89345,150,0.237,-0.650,100,89345,491,373,110.136,23.384,1.364,0.733,0.940
72,726,42.813,10.414,41,7,82,247.314,393.846,248.347,393.715,119.539,227,379,41,30,45.382,20.368,23.508,0.638,44.418,31082,41,0.216,0.223,100,31082,229,405,31.185,22.043,2.228,0.449,0.882
73,367,81.578,14.450,86,30,131,706.042,391.274,705.748,391.615,73.255,696,379,20,25,26.789,17.443,61.119,0.859,27.313,29939,82,-0.168,0.342,100,29939,701,404,66.251,18.305,1.536,0.651,0.939
74,366,117.273,25.343,109,56,222,107.391,395.828,107.258,395.740,73.841,96,385,23,22,24.190,19.264,38.074,0.844,25.612,42922,112,1.103,1.768,100,42922,100,406,51.340,20.352,1.256,0.796,0.921
75,661,82.360,34.141,45,18,165,361.695,396.610,356.979,395.937,139.439,335,387,53,20,55.924,15.049,173.759,0.427,53.759,54440,79,0.274,-1.078,100,54440,335,393,170.362,18.290,3.716,0.269,0.784
76,441,45.290,17.122,33,11,116,729.378,407.196,728.342,406.523,79.497,718,394,23,27,29.759,18.868,55.671,0.877,30.232,19973,41,0.959,0.986,100,19973,721,420,55.784,19.600,1.577,0.634,0.947
77,1304,141.028,40.956,143,45,255,65.695,414.374,68.745,413.926,210.936,36,395,56,38,53.428,31.075,3.297,0.368,56.321,183901,139,0.208,-0.513,100,183901,36,416,173.884,35.994,1.719,0.582,0.815
78,395,87.838,22.105,75,37,154,866.652,411.849,865.164,412.361,164.208,850,401,33,21,28.113,17.890,174.680,0.184,34.205,34696,86,0.480,-0.087,100,34696,850,409,164.745,20.396,1.571,0.636,0.729
79,827,35.624,8.751,37,11,64,299.820,416.286,300.328,416.122,141.782,278,402,47,27,47.053,22.378,0.277,0.517,48.765,29461,37,0.081,0.089,100,29461,278,425,15.461,26.690,2.103,0.476,0.820
80,1123,155.624,34.635,146,71,255,463.392,428.447,464.880,427.927,175.238,445,408,43,50,47.609,30.033,63.576,0.460,54.708,174766,150,0.381,-0.343,100,174766,456,457,59.216,37.730,1.585,0.631,0.733
81,435,142.175,26.263,139,79,210,147.284,431.066,147.058,430.813,82.083,136,416,22,29,29.564,18.734,116.900,0.811,31.385,61846,143,0.013,-0.364,100,61846,142,416,112.479,20.459,1.578,0.634,0.928
82,568,38.685,9.597,33,15,75,188.750,430.847,188.255,430.869,88.912,174,418,29,26,29.469,24.541,20.446,0.903,30.676,21973,37,0.232,0.182,100,21973,174,436,19.026,25.460,1.201,0.833,0.946
83,709,130.384,22.610,124,56,207,391.850,447.707,391.888,447.275,130.953,376,428,30,41,42.433,21.274,108.038,0.520,41.437,92442,131,0.061,0.185,100,92442,387,428,98.326,24.666,1.995,0.501,0.811
84,447,31.868,8.008,33,7,60,309.889,447.243,309.677,447.360,77.012,298,436,24,23,24.023,23.691,145.987,0.947,25.554,14245,33,-0.054,0.222,100,14245,303,436,120.579,23.000,1.014,0.986,0.957
85,1178,102.552,25.428,90,37,203,565.690,468.987,566.757,467.952,185.480,544,437,47,64,74.904,20.024,55.190,0.430,72.945,120806,97,0.804,0.590,100,120806,548,500,56.746,24.570,3.741,0.267,0.812
86,2101,123.224,38.349,101,41,255,76.470,469.673,78.109,468.505,363.446,25,441,107,58,83.549,32.018,8.833,0.200,110.114,258893,116,0.754,0.307,100,258893,25,494,13.658,47.334,2.609,0.383,0.555
87,689,32.147,7.960,33,11,60,219.731,461.808,219.736,461.931,98.912,206,446,27,32,33.705,26.028,68.209,0.885,34.670,22149,33,0.081,-0.087,100,22149,212,477,56.768,26.679,1.295,0.772,0.955
88,484,50.562,19.272,33,15,109,158.304,466.874,157.184,465.831,80.669,146,454,25,25,25.960,23.739,40.630,0.935,27.313,24472,45,0.966,0.173,100,24472,146,473,23.749,24.042,1.094,0.914,0.951
89,553,123.103,26.448,131,37,195,587.995,473.279,587.121,473.763,111.054,571,458,35,32,43.346,16.244,41.941,0.563,42.802,68076,128,-0.702,0.481,100,68076,571,486,37.405,19.092,2.668,0.375,0.833
90,609,95.749,16.360,86,52,150,672.911,485.397,672.340,484.985,103.054,660,469,26,32,33.459,23.174,68.769,0.721,34.132,58311,94,0.213,-0.074,100,58311,664,500,58.173,24.188,1.444,0.693,0.920
91,816,41.222,9.384,41,7,79,283.648,501.464,284.740,501.446,131.782,260,489,46,24,48.489,21.427,178.747,0.590,46.872,33637,41,0.278,0.964,100,33637,260,499,168.930,23.790,2.263,0.442,0.873
92,916,120.633,23.445,109,71,203,620.485,515.968,620.390,515.825,138.610,606,490,29,51,54.609,21.357,76.406,0.599,51.923,110500,116,0.499,-0.156,100,110500,612,540,74.358,23.768,2.557,0.391,0.852
93,583,87.050,16.874,86,45,143,170.870,509.980,171.410,510.798,93.154,155,497,30,27,31.380,23.655,160.578,0.844,31.780,50750,86,0.456,-0.121,100,50750,156,504,155.854,24.414,1.327,0.754,0.934
94,488,86.248,16.552,82,45,128,64.582,510.914,65.272,510.846,87.255,50,498,28,25,30.759,20.200,29.795,0.805,32.016,42089,86,0.066,-0.395,100,42089,51,521,38.660,21.466,1.523,0.657,0.922
95,443,42.244,11.512,37,11,86,119.755,515.663,119.980,515.003,83.154,106,502,26,27,31.895,17.685,47.594,0.805,32.016,18714,41,0.579,1.338,100,18714,107,526,38.660,19.000,1.804,0.554,0.929
96,1111,114.725,83.886,255,22,255,450.485,523.816,443.033,520.598,176.652,424,508,49,38,44.244,31.972,157.413,0.447,49.406,127460,67,0.779,-1.157,100,127460,425,512,144.058,38.000,1.384,0.723,0.812
97,529,40.393,9.218,41,15,71,505.940,526.916,505.877,526.634,85.497,493,513,25,28,28.538,23.601,120.273,0.909,29.530,21368,41,0.157,-0.023,100,21368,499,514,118.301,24.597,1.209,0.827,0.948
98,1005,61.563,11.835,67,30,116,88.511,553.636,88.984,553.467,122.468,69,537,38,35,37.250,34.351,149.565,0.842,41.593,61871,60,0.303,0.341,100,61871,69,544,152.819,34.840,1.084,0.922,0.939
99,959,48.379,13.345,45,18,101,662.814,565.723,662.441,566.151,186.894,640,540,46,52,62.777,19.450,131.509,0.345,61.847,46395,45,0.908,1.140,100,46395,645,540,129.094,23.219,3.228,0.310,0.767
100,562,54.217,14.943,52,22,131,554.728,560.564,554.707,559.801,93.841,545,542,20,36,36.750,19.471,98.503,0.802,36.497,30470,52,1.491,4.192,100,30470,553,542,99.462,19.728,1.887,0.530,0.950
101,644,45.902,13.709,37,15,124,220.672,559.545,221.021,561.548,109.740,207,544,26,36,36.992,22.166,103.190,0.672,39.446,29561,45,0.866,1.343,100,29561,210,544,120.466,26.000,1.669,0.599,0.873
102,715,52.811,16.151,41,18,105,398.050,571.405,398.078,573.005,124.368,385,553,29,41,42.259,21.543,72.190,0.581,42.450,37760,48,0.761,0.443,100,37760,393,594,74.982,26.358,1.962,0.510,0.839
103,562,94.153,24.536,94,33,214,336.420,569.224,336.695,567.906,87.497,323,556,28,26,27.622,25.905,151.515,0.922,28.862,52914,94,0.567,1.045,100,52914,323,566,165.964,26.000,1.066,0.938,0.950
104,739,119.996,19.081,116,67,195,104.884,588.653,104.037,588.516,131.782,87,575,37,30,36.725,25.621,11.810,0.535,38.079,88677,120,0.249,0.121,100,88677,87,582,166.329,27.828,1.433,0.698,0.865
105,2088,64.032,39.029,45,15,203,463.757,598.085,450.874,601.789,320.333,413,575,99,48,101.742,26.130,15.325,0.256,105.342,133698,48,1.376,0.851,100,133698,413,614,19.983,35.919,3.894,0.257,0.679
106,414,81.164,12.970,79,48,131,238.309,589.594,238.695,589.592,76.083,226,578,24,24,25.048,21.044,136.424,0.899,26.077,33602,82,0.078,0.343,100,33602,231,579,122.471,21.920,1.190,0.840,0.935
107,401,144.439,29.279,139,64,222,617.315,623.550,616.516,623.876,78.083,606,609,22,27,28.620,17.840,59.415,0.826,29.411,57920,146,-0.221,0.026,100,57920,608,635,54.689,18.433,1.604,0.623,0.926
108,531,100.194,54.174,56,26,255,759.479,625.233,757.863,622.125,103.640,746,610,27,30,33.476,20.196,111.195,0.621,34.655,53203,75,0.913,-0.239,100,53203,747,613,133.831,22.288,1.658,0.603,0.846
109,659,224.282,27.820,255,124,255,662.439,622.935,662.179,622.648,106.912,643,612,39,21,41.341,20.296,3.585,0.725,39.623,147802,229,-0.964,0.743,100,147802,643,619,169.824,21.000,2.037,0.491,0.917
110,753,212.290,41.680,255,86,255,556.796,639.276,557.614,638.804,126.953,542,618,30,44,48.650,19.707,68.099,0.587,47.011,159854,222,-0.575,-0.828,100,159854,548,662,66.161,22.768,2.469,0.405,0.847
111,1043,125.734,25.819,112,56,218,267.354,648.213,267.527,648.457,147.681,250,627,38,43,39.896,33.286,118.041,0.601,44.643,131141,124,0.412,0.091,100,131141,255,627,105.593,36.493,1.199,0.834,0.875
112,980,143.959,25.632,139,60,214,519.478,655.695,519.334,656.163,156.752,497,638,43,36,40.427,30.865,169.877,0.501,43.738,141080,143,-0.104,-0.091,100,141080,497,661,10.539,34.470,1.310,0.763,0.845
113,378,146.857,58.082,255,30,255,42.106,652.312,42.771,653.062,73.255,30,641,24,22,25.786,18.664,34.093,0.885,26.249,55512,139,0.299,-0.763,100,55512,32,661,40.365,19.334,1.382,0.724,0.930
114,433,99.822,22.100,97,33,225,363.232,657.077,363.148,657.575,89.154,350,643,25,29,31.089,17.734,122.727,0.685,31.016,43223,97,1.103,4.332,100,43223,359,643,110.772,20.318,1.753,0.570,0.857
115,1232,146.903,23.674,143,64,237,426.593,671.182,426.736,670.842,167.338,404,647,43,51,50.124,31.295,55.682,0.553,56.436,180984,146,0.230,0.125,100,180984,407,697,60.255,35.852,1.602,0.624,0.836
116,404,120.312,25.033,116,48,192,648.332,660.302,648.174,660.374,82.083,635,649,27,23,27.125,18.963,32.747,0.753,27.514,48606,120,0.062,0.029,100,48606,636,664,19.093,21.199,1.430,0.699,0.885
117,431,76.582,21.655,56,33,143,390.240,664.384,388.797,665.007,84.912,377,651,26,26,31.100,17.645,37.108,0.751,32.802,33007,75,0.356,-0.540,100,33007,377,675,37.569,20.300,1.763,0.567,0.891
118,510,90.637,20.666,79,41,173,474.176,668.394,473.910,668.592,98.811,463,652,21,32,33.586,19.334,82.080,0.656,33.526,46225,90,0.421,0.629,100,46225,470,684,72.646,21.000,1.737,0.576,0.891
119,472,122.621,20.416,116,71,203,323.305,675.788,323.262,675.309,82.326,310,663,26,25,26.463,22.709,132.601,0.875,28.302,57877,120,0.399,0.554,100,57877,310,670,147.995,23.020,1.165,0.858,0.937
120,396,47.013,11.558,45,15,79,40.553,684.530,40.585,683.983,75.255,28,675,25,20,25.738,19.590,173.102,0.879,26.249,18617,45,0.137,-0.168,100,18617,28,680,162.255,20.000,1.314,0.761,0.945
121,406,193.268,47.789,255,56,255,643.904,692.261,643.376,692.260,87.740,632,678,23,28,28.199,18.332,64.524,0.663,28.160,78467,203,-0.491,-0.825,100,78467,642,706,83.884,19.230,1.538,0.650,0.878
122,1036,73.863,28.370,56,15,180,377.086,705.954,379.190,706.309,155.924,362,681,35,51,46.240,28.526,89.950,0.535,51.478,76522,67,1.125,1.218,100,76522,366,681,97.815,34.573,1.621,0.617,0.803
123,771,136.087,26.663,120,82,252,152.381,702.933,152.739,702.404,117.539,132,687,40,32,45.151,21.742,31.231,0.701,45.486,104923,131,0.807,0.940,100,104923,132,716,33.341,24.199,2.077,0.482,0.898
124,844,122.951,36.706,139,37,233,733.682,710.532,733.745,713.189,125.539,720,690,26,43,44.093,24.372,104.432,0.673,46.615,103771,128,0.016,-0.627,100,103771,726,690,112.714,25.506,1.809,0.553,0.940
125,841,213.622,36.103,255,79,255,202.502,711.602,202.296,712.299,142.368,175,695,49,34,46.006,23.275,158.706,0.521,51.245,179656,214,-0.626,-0.210,100,179656,175,710,162.979,28.544,1.977,0.506,0.783
126,546,124.013,32.159,97,52,233,84.815,711.701,84.298,712.902,86.669,70,700,29,24,29.376,23.665,3.053,0.913,30.364,67711,124,0.663,0.540,100,67711,70,716,17.241,24.000,1.241,0.806,0.952
