 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
24,396,88.952,46.023,114,0,203,113.144,144.341,112.950,145.592,90.326,100,134,25,24,26.879,18.758,150.118,0.610,30.232,35225,97,-0.198,-1.121,98.990,35225,100,138,145.784,22.176,1.433,0.698,0.846
25,1492,102.678,76.863,44,8,255,630.040,172.337,629.567,167.985,244.149,603,147,54,50,53.031,35.822,50.622,0.315,60.415,153196,70,0.884,-0.748,100.000,153196,604,191,28.686,45.219,1.480,0.675,0.736
26,769,82.717,34.506,105,8,158,738.389,162.990,737.499,164.375,118.125,719,147,37,34,36.528,26.805,151.889,0.693,37.855,63609,88,-0.381,-0.979,100.000,63609,719,158,167.800,30.228,1.363,0.734,0.874
27,516,96.893,38.811,114,8,203,772.264,183.112,771.112,184.232,84.569,759,170,27,26,28.963,22.684,136.342,0.907,29.682,49997,105,-0.486,-0.575,100.000,49997,759,176,147.381,22.627,1.277,0.783,0.950
28,350,50.243,22.682,52,0,132,865.137,186.854,863.930,187.961,73.255,855,174,20,24,24.113,18.481,105.597,0.820,25.298,17585,52,0.830,0.848,99.714,17585,864,174,108.435,19.499,1.305,0.766,0.915
29,3306,55.530,20.742,44,8,132,579.589,222.469,580.614,222.672,560.583,527,175,107,101,69.748,60.351,40.603,0.132,114.769,183581,52,0.689,0.016,100.000,183581,527,253,22.543,82.413,1.156,0.865,0.480
30,671,107.100,53.068,52,8,238,139.855,200.327,138.979,198.875,106.225,129,180,25,38,38.577,22.146,103.997,0.747,38.833,71864,105,0.108,-1.141,100.000,71864,135,180,101.889,24.350,1.742,0.574,0.933
31,435,112.938,82.067,35,17,255,704.771,200.585,704.242,205.654,92.669,696,183,17,35,36.684,15.098,97.536,0.637,35.355,49128,70,0.563,-1.274,100.000,49128,700,183,98.130,16.183,2.430,0.412,0.886
32,695,40.578,20.888,26,8,105,95.713,206.061,93.901,209.120,137.882,83,185,29,46,43.177,20.495,69.682,0.459,47.297,28202,35,0.975,0.284,100.000,28202,89,231,76.551,26.705,2.107,0.475,0.762
33,398,78.123,31.308,97,0,150,193.932,198.085,193.841,199.309,76.184,182,188,25,21,27.341,18.534,26.442,0.862,28.653,31093,88,-0.717,-0.254,99.497,31093,182,206,29.249,18.974,1.475,0.678,0.945
34,360,110.811,56.146,123,0,255,167.381,198.753,166.949,200.094,70.184,156,189,22,21,22.392,20.470,136.804,0.918,23.854,39892,114,0.039,-0.476,99.722,39892,157,192,146.976,21.000,1.094,0.914,0.945
35,350,80.557,39.693,105,0,185,533.123,216.946,532.556,217.921,82.083,523,201,19,31,33.180,13.431,69.598,0.653,32.573,28195,88,-0.063,-0.925,99.429,28195,528,232,72.121,15.059,2.470,0.405,0.883
36,461,43.408,20.586,35,8,114,672.819,219.654,673.205,219.057,90.912,660,205,26,30,35.375,16.593,50.930,0.701,35.228,20011,35,0.910,0.357,100.000,20011,662,234,55.408,18.053,2.132,0.469,0.884
37,856,55.731,28.906,26,0,141,234.215,225.693,237.632,225.581,140.267,211,206,40,35,42.751,25.494,30.782,0.547,46.400,47706,61,0.141,-1.090,99.533,47706,212,238,37.117,30.365,1.677,0.596,0.845
38,711,114.928,47.740,123,17,255,163.352,235.148,163.382,235.779,103.983,147,220,32,30,32.908,27.509,20.554,0.826,33.601,81714,123,-0.038,-0.456,100.000,81714,154,248,53.471,28.619,1.196,0.836,0.920
39,1019,48.781,19.247,35,8,114,702.499,242.082,705.103,242.699,185.480,674,224,54,35,52.958,24.499,10.167,0.372,56.859,49708,44,0.201,-0.518,100.000,49708,675,250,23.860,32.948,2.162,0.463,0.706
40,823,104.078,42.982,123,8,229,857.651,245.225,856.475,246.467,109.154,841,228,32,33,32.772,31.975,77.727,0.868,35.000,85656,114,-0.451,-0.545,100.000,85656,843,236,143.130,32.000,1.025,0.976,0.950
41,749,84.387,52.277,44,8,255,752.524,257.893,752.126,261.859,129.782,736,238,35,37,39.591,24.088,128.361,0.559,40.224,63206,79,0.952,0.499,100.000,63206,736,246,145.125,28.362,1.644,0.608,0.814
42,1088,72.655,34.036,70,8,185,793.066,260.756,792.288,261.236,152.167,770,239,49,46,59.339,23.345,41.142,0.590,57.628,79049,70,0.494,-0.189,100.000,79049,772,281,38.660,27.016,2.542,0.393,0.829
43,951,57.823,23.649,44,17,141,520.865,284.597,520.769,282.784,147.924,505,259,30,49,48.633,24.897,81.288,0.546,50.160,54990,52,0.969,0.421,100.000,54990,513,306,66.501,30.000,1.953,0.512,0.802
44,951,62.934,33.280,44,8,203,655.589,282.392,653.280,282.994,157.823,637,261,35,47,42.704,28.355,109.562,0.480,47.676,59850,52,0.941,0.679,100.000,59850,647,261,99.660,34.516,1.506,0.664,0.789
45,543,174.733,77.376,255,0,255,478.150,281.113,477.507,282.486,96.811,465,264,27,34,34.743,19.900,63.838,0.728,35.468,94880,203,-0.926,-0.408,98.895,94880,471,298,68.499,22.627,1.746,0.573,0.876
46,708,100.356,40.818,97,0,220,233.528,284.823,233.307,286.036,120.225,219,268,30,36,40.322,22.356,62.259,0.616,40.804,71052,105,-0.323,0.175,98.729,71052,223,302,53.973,25.044,1.804,0.554,0.865
47,1630,62.984,32.255,44,8,203,557.655,323.617,557.872,317.439,273.362,536,280,40,86,75.040,27.657,85.508,0.274,86.371,102664,52,1.192,0.886,100.000,102664,564,280,95.315,39.436,2.713,0.369,0.665
48,973,87.984,44.950,97,0,220,120.141,301.657,119.421,302.151,167.238,98,281,42,40,40.942,30.259,47.278,0.437,46.648,85608,88,0.151,-0.713,99.178,85608,99,314,30.964,33.976,1.353,0.739,0.803
49,1365,109.889,47.004,123,8,255,173.172,309.562,172.877,310.462,160.853,157,282,35,54,51.635,33.659,93.449,0.663,54.452,149998,114,-0.272,-0.331,100.000,149998,166,336,82.614,35.000,1.534,0.652,0.908
50,387,61.744,27.442,79,8,141,827.924,296.032,827.175,297.067,76.426,814,287,28,18,28.118,17.524,179.831,0.833,28.284,23895,70,-0.018,-0.831,100.000,23895,814,294,171.870,18.000,1.604,0.623,0.935
51,536,53.886,18.516,52,0,105,624.284,309.575,623.517,310.589,86.669,612,295,24,29,29.712,22.969,73.641,0.897,30.676,28883,52,-0.118,-0.039,99.813,28883,619,324,70.974,23.717,1.294,0.773,0.950
52,450,48.758,16.485,52,8,97,701.689,316.751,701.094,316.944,91.497,691,303,21,29,30.594,18.728,94.836,0.675,30.083,21941,52,-0.097,-0.410,100.000,21941,696,331,68.552,20.401,1.634,0.612,0.872
53,822,40.965,13.295,44,8,79,771.176,327.562,770.832,327.729,144.167,757,304,30,48,51.553,20.302,73.266,0.497,51.624,33673,44,-0.163,-0.325,100.000,33673,764,352,68.405,23.537,2.539,0.394,0.813
54,1470,53.350,21.399,26,8,123,655.713,342.128,657.680,339.904,245.179,623,305,67,70,81.691,22.911,44.813,0.307,84.404,78425,52,0.247,-0.730,100.000,78425,634,373,53.673,30.178,3.566,0.280,0.673
55,413,132.581,65.011,35,8,255,146.735,330.449,147.063,331.527,89.255,138,314,16,33,35.143,14.963,87.251,0.651,33.541,54756,141,-0.063,-1.070,100.000,54756,144,314,100.305,16.000,2.349,0.426,0.898
56,488,49.580,13.649,44,17,97,495.982,324.820,495.163,324.921,91.497,481,314,31,22,31.742,19.575,11.411,0.733,32.573,24195,44,0.567,0.137,100.000,24195,481,333,17.879,20.879,1.622,0.617,0.895
57,397,84.839,45.444,44,0,194,436.966,328.409,436.520,329.783,84.912,422,317,29,22,33.075,15.283,23.597,0.692,33.615,33681,79,0.259,-0.851,99.496,33681,422,337,30.379,16.666,2.164,0.462,0.890
58,432,141.609,73.946,255,8,255,851.602,328.148,849.905,329.582,91.497,833,319,38,18,37.264,14.761,11.520,0.648,38.328,61175,141,0.079,-1.241,100.000,61175,833,333,7.496,16.082,2.525,0.396,0.903
59,772,67.988,24.697,52,17,150,804.354,332.773,805.444,333.797,116.811,784,320,44,24,43.720,22.483,179.217,0.711,44.911,52487,70,0.273,-0.440,100.000,52487,784,338,11.560,24.000,1.945,0.514,0.913
60,838,69.378,29.338,88,8,158,81.105,343.050,79.856,343.468,135.681,64,321,34,42,40.081,26.621,78.871,0.572,43.463,58139,70,0.122,-0.611,100.000,58139,66,361,66.975,31.100,1.506,0.664,0.817
61,411,84.168,44.578,97,0,211,289.191,332.459,289.048,333.100,74.426,277,322,24,22,24.086,21.726,173.020,0.932,25.000,34593,88,-0.324,-0.456,95.377,34593,277,328,163.740,22.000,1.109,0.902,0.949
62,786,51.941,13.494,52,17,105,600.845,347.118,600.412,347.323,129.196,583,328,35,38,41.971,23.844,51.786,0.592,41.110,40826,52,0.104,0.140,100.000,40826,585,360,41.055,25.786,1.760,0.568,0.857
63,471,67.206,26.560,79,8,141,738.757,343.184,737.401,344.274,91.740,726,329,27,29,33.199,18.064,45.265,0.703,33.015,31654,70,0.090,-0.703,100.000,31654,730,357,54.866,19.799,1.838,0.544,0.884
64,708,78.684,46.132,35,8,211,313.251,351.739,310.411,355.452,123.054,296,333,34,35,38.666,23.314,45.249,0.588,40.000,55708,70,0.498,-0.870,100.000,55708,300,365,53.130,27.364,1.659,0.603,0.843
65,1085,72.349,36.734,44,8,176,464.550,364.123,465.878,359.653,154.510,450,338,32,56,58.727,23.523,74.631,0.571,57.567,78499,61,0.667,-0.659,100.000,78499,456,394,72.824,28.880,2.497,0.401,0.848
66,2440,60.401,22.130,52,8,150,145.132,385.939,146.320,386.960,368.860,113,343,61,87,74.494,41.704,56.976,0.225,99.644,147379,61,0.654,0.518,100.000,147379,118,429,58.543,56.017,1.786,0.560,0.674
67,833,80.927,38.950,97,0,211,214.588,371.500,214.706,372.296,161.581,193,355,40,36,35.830,29.601,158.436,0.401,40.792,67412,88,-0.193,-0.567,99.400,67412,193,374,11.310,33.829,1.210,0.826,0.806
68,813,59.134,25.021,44,8,150,427.220,375.482,426.926,375.308,130.711,409,355,32,41,37.270,27.774,116.782,0.598,42.720,48076,52,0.784,0.205,100.000,48076,427,355,106.314,30.249,1.342,0.745,0.875
69,680,51.932,15.646,52,17,97,679.393,371.918,678.701,371.657,97.740,665,357,29,30,30.808,28.103,65.324,0.894,32.249,35314,52,0.059,-0.329,100.000,35314,671,386,60.255,28.862,1.096,0.912,0.951
70,826,96.213,44.492,114,8,211,553.513,380.189,552.205,381.669,109.397,538,363,32,35,37.537,28.018,57.999,0.867,38.288,79472,97,0.056,-0.833,100.000,79472,540,394,40.764,27.727,1.340,0.746,0.952
71,583,116.437,65.013,26,0,255,495.670,388.166,494.878,388.725,91.397,482,373,28,30,31.821,23.327,121.058,0.877,31.953,67883,114,0.148,-0.879,99.485,67883,491,373,110.136,23.384,1.364,0.733,0.940
72,726,44.908,17.899,44,8,105,247.314,393.846,248.348,394.079,119.539,227,379,41,30,45.382,20.368,23.508,0.638,44.418,32603,44,0.359,0.161,100.000,32603,229,405,31.185,22.043,2.228,0.449,0.882
73,367,35.490,9.788,35,8,61,706.042,391.274,705.760,391.354,73.255,696,379,20,25,26.789,17.443,61.119,0.859,27.313,13025,35,-0.114,-0.329,100.000,13025,701,404,66.251,18.305,1.536,0.651,0.939
74,366,48.022,11.657,44,17,79,107.391,395.828,106.751,395.758,73.841,96,385,23,22,24.190,19.264,38.074,0.844,25.612,17576,44,0.257,0.074,100.000,17576,100,406,51.340,20.352,1.256,0.796,0.921
75,661,54.905,29.799,35,0,132,361.695,396.610,357.070,396.688,139.439,335,387,53,20,55.924,15.049,173.759,0.427,53.759,36292,44,0.496,-0.966,99.849,36292,335,393,170.362,18.290,3.716,0.269,0.784
76,441,36.948,12.119,44,0,79,729.378,407.196,728.916,407.426,79.497,718,394,23,27,29.759,18.868,55.671,0.877,30.232,16294,35,-0.328,0.162,99.773,16294,721,420,55.784,19.600,1.577,0.634,0.947
77,1304,62.276,23.616,44,8,141,65.695,414.374,67.539,415.043,210.936,36,395,56,38,53.428,31.075,3.297,0.368,56.321,81208,61,0.616,-0.081,100.000,81208,36,416,173.884,35.994,1.719,0.582,0.815
78,395,87.129,33.064,97,0,167,866.652,411.849,865.449,412.646,164.208,850,401,33,21,28.113,17.890,174.680,0.184,34.205,34416,88,-0.584,0.135,98.987,34416,850,409,164.745,20.396,1.571,0.636,0.729
79,827,59.666,23.342,61,0,132,299.820,416.286,300.367,417.222,141.782,278,402,47,27,47.053,22.378,0.277,0.517,48.765,49344,61,-0.199,-0.355,99.879,49344,278,425,15.461,26.690,2.103,0.476,0.820
80,1123,72.288,29.390,61,0,158,463.392,428.447,464.249,430.052,175.238,445,408,43,50,47.609,30.033,63.576,0.460,54.708,81179,70,0.228,-0.414,99.911,81179,456,457,59.216,37.730,1.585,0.631,0.733
81,435,51.901,14.901,52,8,105,147.284,431.066,147.171,431.272,82.083,136,416,22,29,29.564,18.734,116.900,0.811,31.385,22577,52,0.094,0.280,100.000,22577,142,416,112.479,20.459,1.578,0.634,0.928
82,568,61.303,25.419,70,0,132,188.750,430.847,188.820,431.400,88.912,174,418,29,26,29.469,24.541,20.446,0.903,30.676,34820,61,-0.300,-0.308,99.824,34820,174,436,19.026,25.460,1.201,0.833,0.946
83,709,66.522,19.930,70,0,123,391.850,447.707,391.908,448.236,130.953,376,428,30,41,42.433,21.274,108.038,0.520,41.437,47164,70,-0.651,0.632,99.295,47164,387,428,98.326,24.666,1.995,0.501,0.811
84,447,28.810,9.795,26,0,61,309.889,447.243,309.862,447.758,77.012,298,436,24,23,24.023,23.691,145.987,0.947,25.554,12878,26,-0.164,-0.065,99.776,12878,303,436,120.579,23.000,1.014,0.986,0.957
85,1178,77.062,32.510,70,0,211,565.690,468.987,566.279,468.615,185.480,544,437,47,64,74.904,20.024,55.190,0.430,72.945,90779,79,0.576,1.072,99.830,90779,548,500,56.746,24.570,3.741,0.267,0.812
86,2101,53.580,26.658,44,8,203,76.470,469.673,82.438,469.841,363.446,25,441,107,58,83.549,32.018,8.833,0.200,110.114,112571,44,2.075,5.732,100.000,112571,25,494,13.658,47.334,2.609,0.383,0.555
87,689,79.479,28.683,70,8,185,219.731,461.808,218.899,463.455,98.912,206,446,27,32,33.705,26.028,68.209,0.885,34.670,54761,79,0.078,0.165,100.000,54761,212,477,56.768,26.679,1.295,0.772,0.955
88,484,174.372,54.379,185,0,255,158.304,466.874,158.613,467.481,80.669,146,454,25,25,25.960,23.739,40.630,0.935,27.313,84396,185,-0.946,0.774,99.587,84396,146,473,23.749,24.042,1.094,0.914,0.951
89,553,67.528,29.021,88,0,150,587.995,473.279,586.562,474.801,111.054,571,458,35,32,43.346,16.244,41.941,0.563,42.802,37343,70,-0.038,-0.701,99.819,37343,571,486,37.405,19.092,2.668,0.375,0.833
90,609,28.443,7.667,26,8,52,672.911,485.397,672.898,484.860,103.054,660,469,26,32,33.459,23.174,68.769,0.721,34.132,17322,26,0.221,0.308,100.000,17322,664,500,58.173,24.188,1.444,0.693,0.920
91,816,63.745,25.787,79,8,123,283.648,501.464,282.033,501.990,131.782,260,489,46,24,48.489,21.427,178.747,0.590,46.872,52016,70,-0.173,-0.820,100.000,52016,260,499,168.930,23.790,2.263,0.442,0.873
92,916,45.702,16.194,44,8,132,620.485,515.968,619.885,515.595,138.610,606,490,29,51,54.609,21.357,76.406,0.599,51.923,41863,44,1.518,3.730,100.000,41863,612,540,74.358,23.768,2.557,0.391,0.852
93,583,45.825,12.121,52,8,88,170.870,509.980,170.420,510.169,93.154,155,497,30,27,31.380,23.655,160.578,0.844,31.780,26716,44,0.008,0.211,100.000,26716,156,504,155.854,24.414,1.327,0.754,0.934
94,488,47.508,15.335,44,8,105,64.582,510.914,64.517,511.606,87.255,50,498,28,25,30.759,20.200,29.795,0.805,32.016,23184,44,0.351,0.189,100.000,23184,51,521,38.660,21.466,1.523,0.657,0.922
95,443,51.363,17.798,52,0,105,119.755,515.663,120.272,515.872,83.154,106,502,26,27,31.895,17.685,47.594,0.805,32.016,22754,52,-0.005,-0.297,99.774,22754,107,526,38.660,19.000,1.804,0.554,0.929
96,1111,82.379,31.511,52,8,167,450.485,523.816,451.740,525.376,176.652,424,508,49,38,44.244,31.972,157.413,0.447,49.406,91523,79,0.101,-0.815,100.000,91523,425,512,144.058,38.000,1.384,0.723,0.812
97,529,49.289,19.982,44,0,123,505.940,526.916,505.867,528.315,85.497,493,513,25,28,28.538,23.601,120.273,0.909,29.530,26074,52,0.288,0.311,99.811,26074,499,514,118.301,24.597,1.209,0.827,0.948
98,1005,115.760,40.819,114,8,229,88.511,553.636,88.718,554.131,122.468,69,537,38,35,37.250,34.351,149.565,0.842,41.593,116339,114,-0.217,-0.206,100.000,116339,69,544,152.819,34.840,1.084,0.922,0.939
99,959,74.961,36.766,105,0,176,662.814,565.723,661.214,565.597,186.894,640,540,46,52,62.777,19.450,131.509,0.345,61.847,71888,79,-0.144,-1.144,99.896,71888,645,540,129.094,23.219,3.228,0.310,0.767
100,562,54.116,19.662,52,0,114,554.728,560.564,554.168,561.756,93.841,545,542,20,36,36.750,19.471,98.503,0.802,36.497,30413,52,-0.110,0.057,99.822,30413,553,542,99.462,19.728,1.887,0.530,0.950
101,644,44.762,13.665,44,8,88,220.672,559.545,220.252,559.833,109.740,207,544,26,36,36.992,22.166,103.190,0.672,39.446,28827,44,-0.044,-0.028,100.000,28827,210,544,120.466,26.000,1.669,0.599,0.873
102,715,112.635,73.563,35,0,255,398.050,571.405,398.965,567.343,124.368,385,553,29,41,42.259,21.543,72.190,0.581,42.450,80534,105,0.230,-1.354,99.021,80534,393,594,74.982,26.358,1.962,0.510,0.839
103,562,49.230,14.016,44,17,97,336.420,569.224,335.916,569.416,87.497,323,556,28,26,27.622,25.905,151.515,0.922,28.862,27667,52,0.325,0.534,100.000,27667,323,566,165.964,26.000,1.066,0.938,0.950
104,739,73.055,22.582,79,8,132,104.884,588.653,105.397,588.557,131.782,87,575,37,30,36.725,25.621,11.810,0.535,38.079,53988,70,-0.194,-0.076,100.000,53988,87,582,166.329,27.828,1.433,0.698,0.865
105,2088,60.561,24.692,70,0,150,463.757,598.085,462.711,598.756,320.333,413,575,99,48,101.742,26.130,15.325,0.256,105.342,126452,61,0.075,-0.404,99.808,126452,413,614,19.983,35.919,3.894,0.257,0.679
106,414,66.464,21.527,70,8,114,238.309,589.594,238.444,590.244,76.083,226,578,24,24,25.048,21.044,136.424,0.899,26.077,27516,70,-0.617,0.002,100.000,27516,231,579,122.471,21.920,1.190,0.840,0.935
107,401,138.200,62.882,176,0,255,617.315,623.550,616.412,624.335,78.083,606,609,22,27,28.620,17.840,59.415,0.826,29.411,55418,150,-0.426,-0.657,99.002,55418,608,635,54.689,18.433,1.604,0.623,0.926
108,531,101.857,58.839,17,0,238,759.479,625.233,758.803,626.767,103.640,746,610,27,30,33.476,20.196,111.195,0.621,34.655,54086,105,0.142,-0.827,97.928,54086,747,613,133.831,22.288,1.658,0.603,0.846
109,659,95.141,38.049,132,17,203,662.439,622.935,662.522,623.264,106.912,643,612,39,21,41.341,20.296,3.585,0.725,39.623,62698,97,-0.116,-0.891,100.000,62698,643,619,169.824,21.000,2.037,0.491,0.917
110,753,94.158,38.887,105,0,203,556.796,639.276,556.237,639.104,126.953,542,618,30,44,48.650,19.707,68.099,0.587,47.011,70901,97,-0.059,-0.529,99.734,70901,548,662,66.161,22.768,2.469,0.405,0.847
111,1043,71.511,20.817,79,8,141,267.354,648.213,267.457,648.375,147.681,250,627,38,43,39.896,33.286,118.041,0.601,44.643,74586,70,-0.260,0.004,100.000,74586,255,627,105.593,36.493,1.199,0.834,0.875
112,980,44.129,14.203,44,8,97,519.478,655.695,518.973,656.087,156.752,497,638,43,36,40.427,30.865,169.877,0.501,43.738,43246,44,0.243,0.227,100.000,43246,497,661,10.539,34.470,1.310,0.763,0.845
113,378,78.622,34.723,97,0,176,42.106,652.312,42.613,653.050,73.255,30,641,24,22,25.786,18.664,34.093,0.885,26.249,29719,88,-0.451,-0.415,98.677,29719,32,661,40.365,19.334,1.382,0.724,0.930
114,433,53.423,23.121,44,8,123,363.232,657.077,363.819,658.510,89.154,350,643,25,29,31.089,17.734,122.727,0.685,31.016,23132,52,0.541,-0.299,100.000,23132,359,643,110.772,20.318,1.753,0.570,0.857
115,1232,49.810,18.637,44,8,141,426.593,671.182,424.512,673.232,167.338,404,647,43,51,50.124,31.295,55.682,0.553,56.436,61366,44,1.053,2.083,100.000,61366,407,697,60.255,35.852,1.602,0.624,0.836
116,404,47.512,15.998,44,8,97,648.332,660.302,649.238,659.611,82.083,635,649,27,23,27.125,18.963,32.747,0.753,27.514,19195,44,0.157,-0.271,100.000,19195,636,664,19.093,21.199,1.430,0.699,0.885
117,431,34.390,9.839,35,8,61,390.240,664.384,389.683,664.698,84.912,377,651,26,26,31.100,17.645,37.108,0.751,32.802,14822,35,0.108,-0.205,100.000,14822,377,675,37.569,20.300,1.763,0.567,0.891
118,510,88.192,39.476,88,0,194,474.176,668.394,473.752,668.950,98.811,463,652,21,32,33.586,19.334,82.080,0.656,33.526,44978,88,0.039,-0.431,99.216,44978,470,684,72.646,21.000,1.737,0.576,0.891
119,472,45.246,11.960,44,8,79,323.305,675.788,323.280,675.825,82.326,310,663,26,25,26.463,22.709,132.601,0.875,28.302,21356,44,-0.048,0.224,100.000,21356,310,670,147.995,23.020,1.165,0.858,0.937
120,396,43.162,13.083,44,8,88,40.553,684.530,41.169,684.748,75.255,28,675,25,20,25.738,19.590,173.102,0.879,26.249,17092,44,0.227,0.407,100.000,17092,28,680,162.255,20.000,1.314,0.761,0.945
121,406,73.825,28.620,70,8,158,643.904,692.261,643.136,692.675,87.740,632,678,23,28,28.199,18.332,64.524,0.663,28.160,29973,70,0.110,-0.222,100.000,29973,642,706,83.884,19.230,1.538,0.650,0.878
122,1036,57.908,23.151,52,8,132,377.086,705.954,376.270,705.697,155.924,362,681,35,51,46.240,28.526,89.950,0.535,51.478,59993,52,0.179,-0.501,100.000,59993,366,681,97.815,34.573,1.621,0.617,0.803
123,771,89.850,25.693,97,8,176,152.381,702.933,152.413,702.897,117.539,132,687,40,32,45.151,21.742,31.231,0.701,45.486,69274,97,-0.276,0.315,100.000,69274,132,716,33.341,24.199,2.077,0.482,0.898
