 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
31,435,129.536,59.187,255,43,255,704.771,200.585,704.362,198.983,92.669,696,183,17,35,36.684,15.098,97.536,0.637,35.355,56348,121,0.748,-0.160,100,56348,700,183,98.130,16.183,2.430,0.412,0.886
32,695,151.239,58.072,156,43,255,95.713,206.061,95.536,206.267,137.882,83,185,29,46,43.177,20.495,69.682,0.459,47.297,105111,156,-0.140,-0.893,100,105111,89,231,76.551,26.705,2.107,0.475,0.762
33,398,73.867,13.833,81,43,109,193.932,198.085,193.856,198.132,76.184,182,188,25,21,27.341,18.534,26.442,0.862,28.653,29399,74,-0.272,-0.574,100,29399,182,206,29.249,18.974,1.475,0.678,0.945
34,360,128.894,46.612,143,43,255,167.381,198.753,166.931,198.769,70.184,156,189,22,21,22.392,20.470,136.804,0.918,23.854,46402,134,0.188,-0.072,100,46402,157,192,146.976,21.000,1.094,0.914,0.945
35,350,154.314,66.752,255,43,255,533.123,216.946,533.225,216.124,82.083,523,201,19,31,33.180,13.431,69.598,0.653,32.573,54010,159,-0.052,-1.162,100,54010,528,232,72.121,15.059,2.470,0.405,0.883
36,461,120.065,46.509,115,43,221,672.819,219.654,673.723,218.364,90.912,660,205,26,30,35.375,16.593,50.930,0.701,35.228,55350,118,0.267,-0.826,100,55350,662,234,55.408,18.053,2.132,0.469,0.884
37,856,103.991,26.730,115,43,168,234.215,225.693,234.437,225.863,140.267,211,206,40,35,42.751,25.494,30.782,0.547,46.400,89016,109,-0.464,-0.429,100,89016,212,238,37.117,30.365,1.677,0.596,0.845
38,711,78.750,21.361,74,40,162,163.352,235.148,163.169,234.403,103.983,147,220,32,30,32.908,27.509,20.554,0.826,33.601,55991,78,0.898,1.225,100,55991,154,248,53.471,28.619,1.196,0.836,0.920
39,1019,112.345,51.744,90,43,255,702.499,242.082,698.304,242.391,185.480,674,224,54,35,52.958,24.499,10.167,0.372,56.859,114480,96,1.001,0.073,100,114480,675,250,23.860,32.948,2.162,0.463,0.706
40,823,103.668,44.994,81,43,237,857.651,245.225,858.709,243.536,109.154,841,228,32,33,32.772,31.975,77.727,0.868,35.000,85319,90,1.212,0.658,100,85319,843,236,143.130,32.000,1.025,0.976,0.950
41,749,113.964,38.078,109,43,221,752.524,257.893,751.650,257.231,129.782,736,238,35,37,39.591,24.088,128.361,0.559,40.224,85359,112,0.129,-0.658,100,85359,736,246,145.125,28.362,1.644,0.608,0.814
42,1088,106.783,38.358,103,43,246,793.066,260.756,792.837,261.096,152.167,770,239,49,46,59.339,23.345,41.142,0.590,57.628,116180,103,0.797,0.796,100,116180,772,281,38.660,27.016,2.542,0.393,0.829
43,951,150.605,67.354,255,43,255,520.865,284.597,521.501,284.614,147.924,505,259,30,49,48.633,24.897,81.288,0.546,50.160,143225,143,0.128,-1.163,100,143225,513,306,66.501,30.000,1.953,0.512,0.802
44,951,118.461,53.133,99,43,255,655.589,282.392,654.603,281.290,157.823,637,261,35,47,42.704,28.355,109.562,0.480,47.676,112656,109,1.104,0.765,100,112656,647,261,99.660,34.516,1.506,0.664,0.789
45,543,138.405,43.777,171,43,209,478.150,281.113,478.153,281.335,96.811,465,264,27,34,34.743,19.900,63.838,0.728,35.468,75154,152,-0.602,-0.762,100,75154,471,298,68.499,22.627,1.746,0.573,0.876
46,708,80.828,17.441,78,43,134,233.528,284.823,233.161,285.481,120.225,219,268,30,36,40.322,22.356,62.259,0.616,40.804,57226,81,-0.027,-0.251,100,57226,223,302,53.973,25.044,1.804,0.554,0.865
47,1630,108.528,47.146,46,37,252,557.655,323.617,557.121,321.463,273.362,536,280,40,86,75.040,27.657,85.508,0.274,86.371,176901,103,0.859,0.418,100,176901,564,280,95.315,39.436,2.713,0.369,0.665
48,973,120.908,43.273,121,43,255,120.141,301.657,120.623,301.469,167.238,98,281,42,40,40.942,30.259,47.278,0.437,46.648,117643,118,0.480,0.464,100,117643,99,314,30.964,33.976,1.353,0.739,0.803
49,1365,126.543,56.976,118,15,255,173.172,309.562,172.881,306.409,160.853,157,282,35,54,51.635,33.659,93.449,0.663,54.452,172731,118,0.459,-0.437,100,172731,166,336,82.614,35.000,1.534,0.652,0.908
50,387,150.788,56.964,206,43,255,827.924,296.032,828.294,296.246,76.426,814,287,28,18,28.118,17.524,179.831,0.833,28.284,58355,159,-0.302,-0.943,100,58355,814,294,171.870,18.000,1.604,0.623,0.935
51,536,109.993,26.359,124,43,174,624.284,309.575,624.297,309.650,86.669,612,295,24,29,29.712,22.969,73.641,0.897,30.676,58956,115,-0.695,-0.013,100,58956,619,324,70.974,23.717,1.294,0.773,0.950
52,450,126.876,42.570,171,43,199,701.689,316.751,701.866,316.634,91.497,691,303,21,29,30.594,18.728,94.836,0.675,30.083,57094,137,-0.511,-0.945,100,57094,696,331,68.552,20.401,1.634,0.612,0.872
53,822,144.641,59.726,255,43,255,771.176,327.562,770.680,329.964,144.167,757,304,30,48,51.553,20.302,73.266,0.497,51.624,118895,137,0.377,-0.653,100,118895,764,352,68.405,23.537,2.539,0.394,0.813
54,1470,113.976,42.647,115,43,255,655.713,342.128,653.459,344.951,245.179,623,305,67,70,81.691,22.911,44.813,0.307,84.404,167545,112,0.768,0.722,100,167545,634,373,53.673,30.178,3.566,0.280,0.673
55,413,138.489,47.764,184,43,227,146.735,330.449,146.774,330.684,89.255,138,314,16,33,35.143,14.963,87.251,0.651,33.541,57196,149,-0.412,-0.911,100,57196,144,314,100.305,16.000,2.349,0.426,0.898
56,488,161.363,70.779,255,43,255,495.982,324.820,495.232,324.993,91.497,481,314,31,22,31.742,19.575,11.411,0.733,32.573,78745,171,-0.188,-1.299,100,78745,481,333,17.879,20.879,1.622,0.617,0.895
57,397,138.413,59.059,96,43,255,436.966,328.409,437.309,328.300,84.912,422,317,29,22,33.075,15.283,23.597,0.692,33.615,54950,134,0.197,-1.021,100,54950,422,337,30.379,16.666,2.164,0.462,0.890
58,432,147.174,63.702,255,43,255,851.602,328.148,850.106,328.766,91.497,833,319,38,18,37.264,14.761,11.520,0.648,38.328,63579,143,0.211,-1.019,100,63579,833,333,7.496,16.082,2.525,0.396,0.903
59,772,135.701,48.385,112,43,252,804.354,332.773,805.438,332.976,116.811,784,320,44,24,43.720,22.483,179.217,0.711,44.911,104761,134,-0.053,-0.803,100,104761,784,338,11.560,24.000,1.945,0.514,0.913
60,838,102.255,36.990,84,43,227,81.105,343.050,81.867,343.633,135.681,64,321,34,42,40.081,26.621,78.871,0.572,43.463,85690,93,0.964,0.604,100,85690,66,361,66.975,31.100,1.506,0.664,0.817
61,411,142.888,52.970,152,43,255,289.191,332.459,289.128,331.488,74.426,277,322,24,22,24.086,21.726,173.020,0.932,25.000,58727,149,-0.055,-0.647,100,58727,277,328,163.740,22.000,1.109,0.902,0.949
62,786,71.780,13.660,71,37,128,600.845,347.118,600.555,346.970,129.196,583,328,35,38,41.971,23.844,51.786,0.592,41.110,56419,71,0.073,0.265,100,56419,585,360,41.055,25.786,1.760,0.568,0.857
63,471,116.892,35.439,128,43,187,738.757,343.184,738.715,342.843,91.740,726,329,27,29,33.199,18.064,45.265,0.703,33.015,55056,121,-0.308,-0.693,100,55056,730,357,54.866,19.799,1.838,0.544,0.884
64,708,121.305,39.974,159,43,206,313.251,351.739,313.373,351.798,123.054,296,333,34,35,38.666,23.314,45.249,0.588,40.000,85884,128,-0.210,-0.939,100,85884,300,365,53.130,27.364,1.659,0.603,0.843
65,1085,120.240,42.530,124,43,255,464.550,364.123,465.028,363.942,154.510,450,338,32,56,58.727,23.523,74.631,0.571,57.567,130460,121,0.727,1.261,100,130460,456,394,72.824,28.880,2.497,0.401,0.848
66,2440,121.815,48.532,109,43,255,145.132,385.939,144.492,387.178,368.860,113,343,61,87,74.494,41.704,56.976,0.225,99.644,297229,115,0.865,0.772,100,297229,118,429,58.543,56.017,1.786,0.560,0.674
67,833,144.701,49.404,156,43,243,214.588,371.500,214.691,371.070,161.581,193,355,40,36,35.830,29.601,158.436,0.401,40.792,120536,156,-0.468,-0.711,100,120536,193,374,11.310,33.829,1.210,0.826,0.806
68,813,104.641,46.582,78,43,252,427.220,375.482,427.365,374.675,130.711,409,355,32,41,37.270,27.774,116.782,0.598,42.720,85073,90,1.053,0.192,100,85073,427,355,106.314,30.249,1.342,0.745,0.875
69,680,82.457,22.486,87,40,134,679.393,371.918,679.350,371.075,97.740,665,357,29,30,30.808,28.103,65.324,0.894,32.249,56071,84,0.073,-0.916,100,56071,671,386,60.255,28.862,1.096,0.912,0.951
70,826,189.485,70.518,255,43,255,553.513,380.189,552.806,380.440,109.397,538,363,32,35,37.537,28.018,57.999,0.867,38.288,156515,209,-0.700,-0.861,100,156515,540,394,40.764,27.727,1.340,0.746,0.952
71,583,186.000,73.123,255,43,255,495.670,388.166,495.698,387.871,91.397,482,373,28,30,31.821,23.327,121.058,0.877,31.953,108438,212,-0.623,-1.078,100,108438,491,373,110.136,23.384,1.364,0.733,0.940
72,726,119.912,36.783,128,43,221,247.314,393.846,248.367,393.209,119.539,227,379,41,30,45.382,20.368,23.508,0.638,44.418,87056,124,-0.108,-0.248,100,87056,229,405,31.185,22.043,2.228,0.449,0.882
73,367,74.913,14.494,71,43,118,706.042,391.274,706.200,390.972,73.255,696,379,20,25,26.789,17.443,61.119,0.859,27.313,27493,74,0.087,-0.201,100,27493,701,404,66.251,18.305,1.536,0.651,0.939
74,366,142.295,75.179,255,43,255,107.391,395.828,106.524,396.090,73.841,96,385,23,22,24.190,19.264,38.074,0.844,25.612,52080,131,0.360,-1.306,100,52080,100,406,51.340,20.352,1.256,0.796,0.921
75,661,125.616,46.566,112,43,243,361.695,396.610,360.413,396.341,139.439,335,387,53,20,55.924,15.049,173.759,0.427,53.759,83032,124,0.047,-0.889,100,83032,335,393,170.362,18.290,3.716,0.269,0.784
76,441,128.531,39.660,143,43,202,729.378,407.196,729.806,406.759,79.497,718,394,23,27,29.759,18.868,55.671,0.877,30.232,56682,134,-0.482,-0.541,100,56682,721,420,55.784,19.600,1.577,0.634,0.947
77,1304,136.558,61.475,255,43,255,65.695,414.374,67.619,414.296,210.936,36,395,56,38,53.428,31.075,3.297,0.368,56.321,178071,128,0.356,-0.947,100,178071,36,416,173.884,35.994,1.719,0.582,0.815
78,395,49.415,5.758,46,37,65,866.652,411.849,866.642,411.769,164.208,850,401,33,21,28.113,17.890,174.680,0.184,34.205,19519,49,0.576,-0.447,100,19519,850,409,164.745,20.396,1.571,0.636,0.729
79,827,139.771,48.850,143,43,255,299.820,416.286,301.461,416.421,141.782,278,402,47,27,47.053,22.378,0.277,0.517,48.765,115591,140,0.047,-0.410,100,115591,278,425,15.461,26.690,2.103,0.476,0.820
80,1123,102.859,28.056,103,43,193,463.392,428.447,463.310,427.854,175.238,445,408,43,50,47.609,30.033,63.576,0.460,54.708,115511,103,0.261,0.277,100,115511,456,457,59.216,37.730,1.585,0.631,0.733
81,435,131.857,50.938,124,43,255,147.284,431.066,146.834,430.640,82.083,136,416,22,29,29.564,18.734,116.900,0.811,31.385,57358,128,0.212,-0.725,100,57358,142,416,112.479,20.459,1.578,0.634,0.928
82,568,104.245,27.650,118,43,218,188.750,430.847,188.487,430.545,88.912,174,418,29,26,29.469,24.541,20.446,0.903,30.676,59211,106,0.136,0.103,100,59211,174,436,19.026,25.460,1.201,0.833,0.946
83,709,77.886,14.781,87,43,118,391.850,447.707,391.662,447.064,130.953,376,428,30,41,42.433,21.274,108.038,0.520,41.437,55221,78,-0.093,-0.114,100,55221,387,428,98.326,24.666,1.995,0.501,0.811
84,447,128.942,34.480,124,43,209,309.889,447.243,309.938,447.096,77.012,298,436,24,23,24.023,23.691,145.987,0.947,25.554,57637,134,-0.649,0.186,100,57637,303,436,120.579,23.000,1.014,0.986,0.957
85,1178,100.410,29.212,93,43,196,565.690,468.987,566.129,468.502,185.480,544,437,47,64,74.904,20.024,55.190,0.430,72.945,118283,99,0.169,-0.352,100,118283,548,500,56.746,24.570,3.741,0.267,0.812
86,2101,132.336,51.887,255,43,255,76.470,469.673,75.091,470.715,363.446,25,441,107,58,83.549,32.018,8.833,0.200,110.114,278037,134,0.388,-0.146,100,278037,25,494,13.658,47.334,2.609,0.383,0.555
87,689,84.633,20.603,96,37,146,219.731,461.808,218.930,462.129,98.912,206,446,27,32,33.705,26.028,68.209,0.885,34.670,58312,87,0.026,-0.376,100,58312,212,477,56.768,26.679,1.295,0.772,0.955
88,484,79.085,15.568,84,43,118,158.304,466.874,158.454,466.591,80.669,146,454,25,25,25.960,23.739,40.630,0.935,27.313,38277,81,-0.289,-0.456,100,38277,146,473,23.749,24.042,1.094,0.914,0.951
89,553,99.508,27.343,99,43,177,587.995,473.279,587.450,473.449,111.054,571,458,35,32,43.346,16.244,41.941,0.563,42.802,55028,99,-0.017,-0.223,100,55028,571,486,37.405,19.092,2.668,0.375,0.833
90,609,56.381,7.104,59,40,74,672.911,485.397,672.834,485.389,103.054,660,469,26,32,33.459,23.174,68.769,0.721,34.132,34336,56,-0.080,-0.560,100,34336,664,500,58.173,24.188,1.444,0.693,0.920
91,816,104.490,34.926,93,43,193,283.648,501.464,284.036,501.139,131.782,260,489,46,24,48.489,21.427,178.747,0.590,46.872,85264,99,0.295,-0.894,100,85264,260,499,168.930,23.790,2.263,0.442,0.873
92,916,83.561,39.555,68,37,255,620.485,515.968,620.337,517.040,138.610,606,490,29,51,54.609,21.357,76.406,0.599,51.923,76542,71,2.555,7.080,100,76542,612,540,74.358,23.768,2.557,0.391,0.852
93,583,98.566,22.678,112,43,156,170.870,509.980,170.878,509.735,93.154,155,497,30,27,31.380,23.655,160.578,0.844,31.780,57464,103,-0.516,-0.140,100,57464,156,504,155.854,24.414,1.327,0.754,0.934
94,488,117.857,56.395,84,43,255,64.582,510.914,63.180,511.321,87.255,50,498,28,25,30.759,20.200,29.795,0.805,32.016,57514,96,0.929,-0.254,100,57514,51,521,38.660,21.466,1.523,0.657,0.922
95,443,134.183,47.005,115,43,255,119.755,515.663,119.897,515.144,83.154,106,502,26,27,31.895,17.685,47.594,0.805,32.016,59443,134,0.057,-0.557,100,59443,107,526,38.660,19.000,1.804,0.554,0.929
96,1111,96.722,25.991,87,43,177,450.485,523.816,450.684,523.239,176.652,424,508,49,38,44.244,31.972,157.413,0.447,49.406,107458,96,0.043,-0.419,100,107458,425,512,144.058,38.000,1.384,0.723,0.812
97,529,108.620,29.472,96,43,190,505.940,526.916,506.428,527.640,85.497,493,513,25,28,28.538,23.601,120.273,0.909,29.530,57460,109,-0.010,-0.477,100,57460,499,514,118.301,24.597,1.209,0.827,0.948
98,1005,149.328,52.921,193,43,249,88.511,553.636,89.378,553.754,122.468,69,537,38,35,37.250,34.351,149.565,0.842,41.593,150075,156,-0.378,-0.855,100,150075,69,544,152.819,34.840,1.084,0.922,0.939
99,959,114.255,54.474,255,43,255,662.814,565.723,663.027,565.223,186.894,640,540,46,52,62.777,19.450,131.509,0.345,61.847,109571,106,1.259,1.196,100,109571,645,540,129.094,23.219,3.228,0.310,0.767
100,562,102.881,22.988,106,43,152,554.728,560.564,554.888,560.796,93.841,545,542,20,36,36.750,19.471,98.503,0.802,36.497,57819,106,-0.613,0.110,100,57819,553,542,99.462,19.728,1.887,0.530,0.950
101,644,88.882,26.350,81,43,174,220.672,559.545,220.408,558.729,109.740,207,544,26,36,36.992,22.166,103.190,0.672,39.446,57240,84,0.965,0.937,100,57240,210,544,120.466,26.000,1.669,0.599,0.873
102,715,145.168,61.158,255,37,255,398.050,571.405,397.275,573.235,124.368,385,553,29,41,42.259,21.543,72.190,0.581,42.450,103795,134,0.462,-0.618,100,103795,393,594,74.982,26.358,1.962,0.510,0.839
103,562,99.486,21.764,112,43,152,336.420,569.224,336.209,568.794,87.497,323,556,28,26,27.622,25.905,151.515,0.922,28.862,55911,103,-0.388,-0.191,100,55911,323,566,165.964,26.000,1.066,0.938,0.950
104,739,78.696,16.257,81,43,131,104.884,588.653,104.405,588.316,131.782,87,575,37,30,36.725,25.621,11.810,0.535,38.079,58156,78,0.214,0.304,100,58156,87,582,166.329,27.828,1.433,0.698,0.865
105,2088,112.386,44.546,115,43,255,463.757,598.085,468.133,596.712,320.333,413,575,99,48,101.742,26.130,15.325,0.256,105.342,234662,106,1.251,1.774,100,234662,413,614,19.983,35.919,3.894,0.257,0.679
106,414,142.437,39.386,159,43,237,238.309,589.594,238.345,589.615,76.083,226,578,24,24,25.048,21.044,136.424,0.899,26.077,58969,149,-0.800,0.378,100,58969,231,579,122.471,21.920,1.190,0.840,0.935
107,401,123.890,36.762,131,43,196,617.315,623.550,617.163,623.688,78.083,606,609,22,27,28.620,17.840,59.415,0.826,29.411,49680,131,-0.584,-0.528,100,49680,608,635,54.689,18.433,1.604,0.623,0.926
108,531,152.303,67.351,255,40,255,759.479,625.233,759.994,626.630,103.640,746,610,27,30,33.476,20.196,111.195,0.621,34.655,80873,143,0.173,-1.156,100,80873,747,613,133.831,22.288,1.658,0.603,0.846
109,659,172.806,66.832,255,43,255,662.439,622.935,663.488,622.840,106.912,643,612,39,21,41.341,20.296,3.585,0.725,39.623,113879,171,-0.273,-1.076,100,113879,643,619,169.824,21.000,2.037,0.491,0.917
110,753,113.829,37.272,103,43,212,556.796,639.276,557.164,638.168,126.953,542,618,30,44,48.650,19.707,68.099,0.587,47.011,85713,112,0.086,-0.549,100,85713,548,662,66.161,22.768,2.469,0.405,0.847
111,1043,81.423,20.128,87,15,124,267.354,648.213,267.640,648.496,147.681,250,627,38,43,39.896,33.286,118.041,0.601,44.643,84924,87,-0.945,0.793,100,84924,255,627,105.593,36.493,1.199,0.834,0.875
112,980,116.473,41.575,96,40,255,519.478,655.695,520.485,655.743,156.752,497,638,43,36,40.427,30.865,169.877,0.501,43.738,114144,112,0.772,1.062,100,114144,497,661,10.539,34.470,1.310,0.763,0.845
113,378,151.643,51.357,162,43,255,42.106,652.312,42.395,652.150,73.255,30,641,24,22,25.786,18.664,34.093,0.885,26.249,57321,162,-0.534,-0.591,100,57321,32,661,40.365,19.334,1.382,0.724,0.930
114,433,131.497,46.763,149,43,249,363.232,657.077,363.710,657.447,89.154,350,643,25,29,31.089,17.734,122.727,0.685,31.016,56938,134,-0.080,-0.551,100,56938,359,643,110.772,20.318,1.753,0.570,0.857
115,1232,119.228,38.965,128,43,237,426.593,671.182,427.026,670.134,167.338,404,647,43,51,50.124,31.295,55.682,0.553,56.436,146889,115,0.435,0.172,100,146889,407,697,60.255,35.852,1.602,0.624,0.836
116,404,141.549,63.981,255,40,255,648.332,660.302,649.253,659.330,82.083,635,649,27,23,27.125,18.963,32.747,0.753,27.514,57186,137,0.264,-1.009,100,57186,636,664,19.093,21.199,1.430,0.699,0.885
117,431,133.858,44.443,134,43,237,390.240,664.384,389.870,664.446,84.912,377,651,26,26,31.100,17.645,37.108,0.751,32.802,57693,137,-0.157,-0.352,100,57693,377,675,37.569,20.300,1.763,0.567,0.891
118,510,109.808,32.972,103,43,199,474.176,668.394,474.519,667.946,98.811,463,652,21,32,33.586,19.334,82.080,0.656,33.526,56002,109,0.110,-0.525,100,56002,470,684,72.646,21.000,1.737,0.576,0.891
119,472,126.307,38.377,128,43,218,323.305,675.788,323.891,676.151,82.326,310,663,26,25,26.463,22.709,132.601,0.875,28.302,59617,128,-0.345,-0.526,100,59617,310,670,147.995,23.020,1.165,0.858,0.937
120,396,148.970,53.085,146,43,255,40.553,684.530,41.014,685.152,75.255,28,675,25,20,25.738,19.590,173.102,0.879,26.249,58992,149,-0.177,-0.866,100,58992,28,680,162.255,20.000,1.314,0.761,0.945
121,406,134.825,51.186,49,40,246,643.904,692.261,643.916,692.169,87.740,632,678,23,28,28.199,18.332,64.524,0.663,28.160,54739,143,-0.151,-0.945,100,54739,642,706,83.884,19.230,1.538,0.650,0.878
122,1036,168.951,60.025,255,43,255,377.086,705.954,376.517,705.968,155.924,362,681,35,51,46.240,28.526,89.950,0.535,51.478,175033,174,-0.424,-0.731,100,175033,366,681,97.815,34.573,1.621,0.617,0.803
123,771,110.638,31.114,115,43,181,152.381,702.933,153.679,702.208,117.539,132,687,40,32,45.151,21.742,31.231,0.701,45.486,85302,112,-0.213,-0.772,100,85302,132,716,33.341,24.199,2.077,0.482,0.898
124,844,61.470,9.861,59,43,93,733.682,710.532,733.812,710.730,125.539,720,690,26,43,44.093,24.372,104.432,0.673,46.615,51881,62,0.195,-0.057,100,51881,726,690,112.714,25.506,1.809,0.553,0.940
125,841,132.580,51.776,87,43,255,202.502,711.602,200.970,710.851,142.368,175,695,49,34,46.006,23.275,158.706,0.521,51.245,111500,128,0.312,-0.775,100,111500,175,710,162.979,28.544,1.977,0.506,0.783
