 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
17,652,79.933,33.394,78,27,174,924.351,94.693,924.611,96.018,138.853,910,72,32,42,39.757,20.881,112.127,0.425,42.579,52116,78,0.589,-0.107,100,52116,926,72,99.462,26.986,1.904,0.525,0.695
18,1342,111.603,57.269,136,23,255,98.293,99.378,99.270,100.002,247.563,66,73,59,50,56.593,30.192,43.048,0.275,67.119,149771,112,0.533,-0.094,100,149771,67,117,33.453,40.526,1.874,0.534,0.675
19,430,61.019,14.766,64,27,98,814.747,84.844,814.599,85.071,79.154,802,73,26,24,27.320,20.040,140.781,0.862,27.803,26238,64,-0.522,-0.210,100,26238,804,76,142.306,20.506,1.363,0.734,0.933
20,797,101.987,35.867,116,27,174,966.701,89.945,966.383,89.879,120.368,946,74,42,31,44.058,23.033,29.952,0.691,44.272,81284,109,-0.549,-0.590,100,81284,946,97,18.435,25.179,1.913,0.523,0.897
21,4015,103.219,50.542,88,10,255,143.600,139.860,144.032,139.714,447.772,95,79,92,104,93.692,54.562,52.351,0.252,120.254,414424,98,0.536,-0.057,100,414424,111,176,51.415,78.924,1.717,0.582,0.668
22,663,79.502,22.008,85,27,122,433.805,96.373,433.745,96.140,97.154,419,82,30,30,34.473,24.488,43.593,0.883,35.468,52710,85,-0.701,-0.145,100,52710,424,111,49.574,25.456,1.408,0.710,0.951
23,1305,87.627,33.185,95,23,177,863.423,123.835,863.780,124.121,185.380,842,96,44,52,57.860,28.717,119.956,0.477,59.363,114353,92,-0.052,-0.562,100,114353,850,97,122.619,33.365,2.015,0.496,0.851
24,669,119.196,57.795,27,23,255,275.222,112.521,274.615,111.401,113.539,258,97,35,31,36.183,23.541,143.838,0.652,36.401,79742,122,0.123,-0.729,100,79742,258,109,159.076,26.365,1.537,0.651,0.874
25,529,100.365,41.119,136,27,184,1028.634,114.901,1028.377,114.791,110.125,1015,97,27,35,36.803,18.301,113.514,0.548,36.056,53093,109,-0.321,-1.042,100,53093,1018,101,123.690,20.614,2.011,0.497,0.816
26,404,64.970,15.408,71,27,98,764.965,118.428,764.924,118.183,77.012,755,105,19,27,27.885,18.447,72.630,0.856,28.460,26248,68,-0.561,0.037,100,26248,762,132,71.565,19.000,1.512,0.662,0.954
27,355,152.499,76.044,27,27,255,970.928,116.348,970.781,116.366,72.184,958,107,26,18,25.928,17.433,8.618,0.856,26.306,54137,184,-0.472,-1.324,100,54137,958,118,8.746,17.613,1.487,0.672,0.932
28,2191,108.053,52.223,27,13,255,1217.272,145.943,1217.525,143.853,380.375,1183,112,70,68,69.442,40.173,39.865,0.190,90.609,236745,109,0.232,-0.662,100,236745,1185,179,47.684,51.134,1.729,0.579,0.647
29,770,68.561,15.963,75,27,116,402.938,129.664,403.083,129.743,102.326,388,114,30,32,32.602,30.072,63.471,0.924,34.059,52792,71,-0.418,0.290,100,52792,391,141,40.236,30.000,1.084,0.922,0.962
30,386,65.868,16.761,71,27,98,367.935,128.109,367.433,128.221,72.426,357,117,22,23,23.387,21.015,66.236,0.925,24.207,25425,68,-0.480,-0.396,100,25425,361,138,51.710,21.503,1.113,0.899,0.943
31,506,51.828,10.119,54,27,71,646.672,133.433,646.453,133.316,88.569,633,120,28,27,33.831,19.044,43.842,0.811,34.059,26225,54,-0.702,-0.040,100,26225,634,145,40.236,19.799,1.776,0.563,0.941
32,356,72.230,24.000,78,27,136,1103.789,133.433,1103.577,133.917,70.184,1093,122,21,22,23.359,19.404,42.870,0.908,24.759,25714,71,0.307,-0.052,100,25714,1094,141,43.363,20.506,1.204,0.831,0.942
33,2714,88.823,41.889,81,20,255,1047.296,163.710,1047.554,163.678,431.588,997,126,102,79,96.068,35.970,153.854,0.183,109.659,241065,85,0.801,0.791,100,241065,999,130,155.772,51.674,2.671,0.374,0.576
34,667,98.202,58.611,27,23,249,210.260,143.851,212.397,144.909,137.338,189,127,41,32,37.335,22.747,150.524,0.444,43.863,65501,85,0.453,-1.043,100,65501,189,134,155.772,29.120,1.641,0.609,0.749
35,823,126.827,55.457,136,27,255,312.097,149.762,312.476,150.256,118.125,297,131,29,38,38.843,26.978,95.628,0.741,39.000,104379,136,-0.147,-0.704,100,104379,305,132,112.620,29.000,1.440,0.695,0.904
36,1259,61.975,23.303,51,27,150,451.666,157.867,448.840,161.611,200.309,426,131,55,60,71.024,22.570,51.115,0.394,70.434,78027,54,0.666,-0.359,100,78027,435,189,51.340,28.083,3.147,0.318,0.736
37,869,92.277,37.468,92,27,194,960.379,148.068,960.908,148.256,161.681,938,133,42,36,35.887,30.831,1.402,0.418,43.681,80189,92,0.071,-0.607,100,80189,938,150,15.945,35.278,1.164,0.859,0.802
38,542,98.037,38.626,122,27,191,1161.922,141.804,1162.438,141.441,102.569,1143,133,39,18,40.370,17.094,2.548,0.647,39.319,53136,102,-0.167,-0.683,100,53136,1143,144,7.306,18.000,2.362,0.423,0.903
39,471,114.718,55.954,112,27,255,827.927,157.965,827.645,157.409,85.497,813,147,29,24,29.886,20.066,147.880,0.810,30.887,54032,112,0.508,-0.006,100,54032,813,151,150.945,22.483,1.489,0.671,0.915
40,1468,74.349,27.959,71,23,170,81.418,182.354,80.533,180.634,240.492,50,152,59,68,80.054,23.348,127.417,0.319,83.006,109145,71,0.484,-0.028,100,109145,54,153,126.180,32.538,3.429,0.292,0.698
41,1055,106.472,45.062,133,27,211,929.256,176.113,929.264,176.393,169.581,911,153,37,45,42.395,31.684,85.568,0.461,45.398,112328,116,-0.245,-0.952,100,112328,922,153,97.595,34.288,1.338,0.747,0.822
42,1943,110.554,55.619,27,27,255,788.127,204.941,789.363,205.963,299.362,765,156,43,94,82.778,29.886,87.697,0.272,95.189,214806,102,0.558,-0.254,100,214806,782,250,80.933,42.420,2.770,0.361,0.648
43,632,85.307,27.757,75,27,163,735.190,173.880,735.134,174.587,96.569,722,157,26,34,34.100,23.598,66.693,0.852,34.928,53914,88,-0.167,-0.368,100,53914,728,190,66.371,24.150,1.445,0.692,0.940
44,619,85.144,25.959,98,27,133,273.784,171.078,273.571,170.884,93.397,258,158,31,27,30.916,25.493,161.433,0.892,32.280,52704,92,-0.740,-0.284,100,52704,258,166,163.811,26.386,1.213,0.825,0.949
45,1474,110.012,44.120,105,27,238,237.693,188.052,236.225,186.956,206.794,211,161,60,51,66.435,28.249,148.554,0.433,71.218,162158,112,-2.693E-4,-0.281,100,162158,214,164,141.843,36.295,2.352,0.425,0.790
46,648,80.654,26.440,102,27,139,1128.696,172.270,1129.317,171.718,106.811,1109,161,40,23,41.141,20.054,11.665,0.714,41.000,52264,85,-0.330,-0.787,100,52264,1109,177,12.680,21.023,2.051,0.487,0.917
47,3204,115.935,60.131,255,27,255,857.562,199.580,854.542,199.659,433.245,805,168,116,64,95.859,42.557,178.507,0.215,118.457,371455,105,0.668,-0.233,100,371455,805,190,168.311,58.236,2.252,0.444,0.571
48,637,86.226,43.933,27,27,194,348.133,190.764,348.897,191.665,115.882,333,170,29,34,30.814,26.321,82.307,0.596,37.577,54926,78,0.455,-0.919,100,54926,341,170,115.201,29.000,1.171,0.854,0.822
49,1798,88.581,45.298,75,20,232,697.371,197.799,695.514,196.933,274.635,670,172,57,51,51.232,44.684,142.788,0.300,61.612,159268,81,0.970,0.418,100,159268,676,177,144.246,51.000,1.147,0.872,0.759
50,375,71.451,21.861,81,27,126,319.919,185.036,320.332,185.051,72.184,308,175,24,20,24.299,19.649,23.783,0.904,25.239,26794,75,-0.385,-0.551,100,26794,309,192,33.690,20.000,1.237,0.809,0.947
51,1412,121.981,64.211,255,23,255,1028.949,209.271,1028.813,209.963,201.380,1004,184,47,56,51.962,34.599,114.544,0.438,61.717,172237,119,0.382,-0.727,100,172237,1009,193,130.400,42.709,1.502,0.666,0.786
52,759,72.116,23.466,81,27,129,134.935,204.223,134.816,204.358,128.368,119,185,32,39,41.727,23.160,66.504,0.579,40.719,54736,75,-0.208,-0.697,100,54736,127,223,65.323,25.069,1.802,0.555,0.857
53,577,43.482,7.937,44,27,64,572.107,201.174,572.262,201.025,102.569,551,190,39,22,37.758,19.457,11.288,0.689,39.623,25089,44,-0.077,-0.356,100,25089,551,205,10.176,21.582,1.941,0.515,0.907
54,1147,92.286,45.071,78,27,252,186.097,206.923,188.695,205.697,180.995,159,192,55,33,54.450,26.821,17.755,0.440,59.093,105852,85,1.071,1.048,100,105852,159,220,23.962,32.888,2.030,0.493,0.807
55,493,107.552,49.089,30,27,232,647.526,208.084,646.806,208.414,101.054,630,194,34,27,39.262,15.988,27.960,0.607,38.601,53023,112,0.005,-0.880,100,53023,632,221,36.573,18.630,2.456,0.407,0.840
56,1312,102.572,46.985,98,27,238,980.747,230.527,979.946,230.791,225.078,961,202,47,60,57.917,28.843,58.832,0.325,61.400,134575,98,0.526,-0.086,100,134575,967,261,52.943,37.881,2.008,0.498,0.710
57,2032,67.364,29.947,40,27,167,1107.276,246.004,1105.074,245.677,267.220,1082,205,55,74,63.635,40.657,109.912,0.358,78.816,136884,61,0.689,-0.407,100,136884,1085,207,125.707,55.000,1.565,0.639,0.692
58,430,60.751,14.671,61,27,102,1064.649,219.672,1064.541,219.904,80.083,1052,208,27,23,27.876,19.640,147.525,0.843,29.682,26123,61,-0.433,0.012,100,26123,1053,211,147.381,21.083,1.419,0.705,0.926
59,379,68.472,19.262,71,27,116,59.389,218.782,59.962,218.631,78.426,45,209,29,19,31.036,15.548,17.644,0.774,30.463,25951,71,-0.453,-0.371,100,25951,46,226,23.199,15.900,1.996,0.501,0.922
60,370,67.135,17.996,71,27,109,484.492,222.911,484.301,223.295,72.083,473,211,22,24,22.843,20.623,94.969,0.895,24.331,24840,71,-0.399,-0.207,100,24840,484,235,80.538,21.913,1.108,0.903,0.931
61,1121,126.058,50.199,95,27,235,283.887,233.581,284.673,232.604,133.539,264,212,38,42,46.523,30.680,56.671,0.790,46.400,141311,126,-0.189,-0.762,100,141311,271,252,52.883,33.425,1.516,0.659,0.931
62,396,132.737,63.838,27,23,249,738.096,231.384,737.906,230.422,75.841,727,220,22,24,24.986,20.179,63.346,0.865,26.401,52564,146,-0.216,-1.109,100,52564,730,242,52.696,21.466,1.238,0.808,0.936
63,1074,99.968,45.471,98,17,211,95.796,240.707,95.722,239.048,135.196,74,222,40,39,41.555,32.907,140.728,0.738,43.932,107366,98,0.086,-0.824,100,107366,77,230,138.691,34.827,1.263,0.792,0.910
64,609,109.916,43.855,136,27,201,230.039,245.935,230.312,245.765,106.468,215,228,31,34,38.904,19.931,52.343,0.675,38.601,66939,122,-0.430,-0.944,100,66939,217,260,53.427,22.242,1.952,0.512,0.876
65,1827,99.169,45.201,27,27,245,617.965,257.817,619.090,257.533,264.635,581,229,75,59,77.447,30.036,40.754,0.328,83.726,181181,98,0.347,-0.361,100,181181,583,285,29.320,39.657,2.578,0.388,0.712
66,639,81.903,32.554,95,17,167,172.419,248.996,172.229,248.452,103.640,160,233,25,31,32.943,24.697,93.716,0.748,33.121,52336,88,-0.088,-0.762,100,52336,165,234,118.887,25.000,1.334,0.750,0.914
67,971,139.660,66.407,30,27,255,706.145,264.344,706.491,264.976,155.924,691,235,32,50,46.226,26.745,99.010,0.502,50.636,135610,160,-0.448,-1.217,100,135610,699,285,80.910,31.906,1.728,0.579,0.810
68,622,126.294,72.776,255,20,255,1016.215,251.141,1017.326,249.509,135.196,1001,236,32,32,36.727,21.563,51.809,0.428,39.205,78555,122,0.336,-1.038,100,78555,1003,267,52.253,25.949,1.703,0.587,0.806
69,628,82.688,27.554,102,27,139,404.245,255.105,404.220,255.206,112.225,384,242,38,24,38.321,20.866,9.327,0.627,38.639,51928,88,-0.468,-0.724,100,51928,384,258,10.437,23.438,1.837,0.545,0.875
70,1189,135.331,63.638,255,27,255,1063.221,268.717,1063.255,269.136,162.409,1044,242,36,50,48.625,31.134,106.768,0.566,55.471,160909,139,0.055,-0.624,100,160909,1049,242,117.951,36.000,1.562,0.640,0.858
71,403,62.481,17.908,64,27,105,883.698,263.175,883.081,262.637,81.154,871,250,24,27,31.497,16.291,124.679,0.769,31.906,25180,61,-0.079,-0.542,100,25180,874,250,122.196,17.241,1.933,0.517,0.920
72,2245,85.513,36.863,71,23,197,653.827,311.321,653.871,311.307,341.647,635,255,41,121,110.718,25.817,87.421,0.242,121.807,191976,81,0.532,-0.206,100,191976,655,376,83.400,38.715,4.289,0.233,0.639
73,1111,69.468,23.043,64,27,133,485.881,283.622,486.086,283.259,152.510,470,262,37,46,46.347,30.521,71.815,0.600,47.634,77179,64,0.465,-0.290,100,77179,474,306,50.964,35.275,1.519,0.659,0.868
74,809,130.853,62.137,136,27,252,266.045,290.664,264.938,290.025,121.539,251,272,31,38,39.360,26.170,109.125,0.688,39.661,105860,136,-0.067,-1.033,100,105860,255,275,123.690,29.099,1.504,0.665,0.891
75,478,111.678,46.099,139,27,215,735.236,290.253,735.056,289.814,95.497,725,273,20,34,35.978,16.916,78.802,0.659,35.847,53382,122,-0.373,-0.979,100,53382,728,306,67.011,18.239,2.127,0.470,0.881
76,567,91.587,32.183,105,27,150,323.181,290.937,323.350,290.472,115.882,309,274,30,35,38.376,18.812,60.919,0.531,38.288,51930,102,-0.675,-0.708,100,51930,312,305,49.236,22.676,2.040,0.490,0.791
77,515,103.645,40.208,105,27,218,413.877,284.284,414.251,284.209,87.497,398,274,32,22,30.829,21.269,178.220,0.845,32.249,53377,109,-0.151,-0.473,100,53377,398,285,7.125,22.000,1.449,0.690,0.940
78,935,85.119,27.169,85,27,177,527.747,294.837,528.298,294.518,141.095,504,275,47,36,50.373,23.633,30.258,0.590,51.624,79586,85,-0.094,0.165,100,79586,506,306,31.535,28.296,2.131,0.469,0.836
79,540,94.867,43.238,27,27,204,1107.661,302.048,1108.505,303.033,114.024,1092,283,32,39,47.937,14.343,125.719,0.522,46.043,51228,98,0.097,-0.919,100,51228,1095,284,124.380,16.645,3.342,0.299,0.844
80,872,89.532,35.866,126,27,160,143.108,307.417,143.676,308.582,150.024,125,285,36,43,47.439,23.404,123.081,0.487,47.202,78072,92,-0.158,-1.061,100,78072,131,286,126.384,27.097,2.027,0.493,0.816
81,446,116.816,55.645,146,27,255,590.471,309.731,590.762,309.203,89.983,577,295,27,29,35.074,16.191,48.609,0.692,35.000,52100,126,0.222,-0.341,100,52100,581,323,53.130,18.385,2.166,0.462,0.880
82,920,85.029,30.810,88,27,157,379.209,332.072,379.839,331.362,177.338,358,304,42,57,68.221,17.170,56.673,0.368,67.119,78227,92,-0.281,-0.802,100,78227,361,361,56.547,21.300,3.973,0.252,0.752
83,2103,102.484,55.705,88,20,255,231.032,341.146,232.597,339.691,288.534,204,306,53,67,65.123,41.117,103.672,0.317,73.498,215524,88,0.822,-0.070,100,215524,211,311,123.906,49.846,1.584,0.631,0.763
84,386,129.728,69.748,255,27,255,1076.560,317.826,1075.838,317.873,80.083,1061,306,28,21,25.941,18.946,176.457,0.756,28.862,50075,126,0.228,-1.021,100,50075,1061,317,165.964,21.000,1.369,0.730,0.888
85,854,90.501,37.838,88,27,201,719.648,327.862,720.608,328.685,154.752,702,307,37,49,41.286,26.337,101.350,0.448,50.220,77288,88,0.251,-0.588,100,77288,707,307,102.653,35.170,1.568,0.638,0.741
86,999,76.760,30.110,71,23,167,457.806,341.105,457.676,339.154,172.167,442,311,30,57,56.622,22.464,82.307,0.424,57.428,76683,71,0.600,-0.004,100,76683,453,368,82.999,27.540,2.521,0.397,0.791
87,424,61.561,18.228,71,27,105,1194.759,326.403,1194.771,326.628,89.640,1180,313,31,26,38.121,14.162,144.130,0.663,37.443,26102,64,-0.114,-0.821,100,26102,1180,316,145.886,15.617,2.692,0.371,0.905
88,1185,88.635,32.586,105,27,204,524.265,342.648,524.427,343.101,191.480,499,321,52,44,53.578,28.160,149.935,0.406,55.317,105033,92,0.155,0.357,100,105033,507,324,139.399,35.896,1.903,0.526,0.776
89,434,118.127,54.847,37,27,221,419.104,337.569,418.865,337.916,83.255,408,323,21,28,29.050,19.022,75.881,0.787,29.155,51267,129,-0.243,-1.252,100,51267,414,351,67.834,19.888,1.527,0.655,0.911
90,424,61.335,15.245,68,27,98,770.479,336.538,770.505,336.835,79.497,759,323,23,27,30.097,17.937,52.215,0.843,30.806,26006,64,-0.506,-0.331,100,26006,762,349,54.246,18.949,1.678,0.596,0.940
91,374,141.957,75.793,255,27,255,344.265,356.524,343.967,356.718,72.184,334,345,21,23,23.715,20.079,52.193,0.902,25.239,53092,150,-0.066,-1.345,100,53092,337,367,56.310,21.000,1.181,0.847,0.943
92,1355,101.131,56.787,30,27,255,685.471,386.925,686.871,384.444,225.664,663,355,43,61,63.338,27.239,63.697,0.334,62.817,137032,92,0.737,-0.196,100,137032,677,416,76.185,30.083,2.325,0.430,0.830
93,728,107.724,56.768,27,23,228,1137.621,382.309,1137.365,382.292,163.823,1120,358,32,42,35.271,26.280,73.555,0.341,42.953,78423,109,0.083,-1.318,100,78423,1138,358,102.095,31.945,1.342,0.745,0.707
94,504,102.466,45.650,136,27,197,296.554,372.948,296.767,372.622,100.225,280,362,33,23,34.813,18.433,165.009,0.630,34.176,51643,112,-0.191,-1.146,100,51643,280,368,159.444,20.155,1.889,0.529,0.854
95,470,109.509,67.106,255,27,255,384.204,373.151,385.992,373.644,92.569,369,362,32,21,33.707,17.754,163.304,0.689,33.615,51469,98,1.000,0.141,100,51469,369,366,157.249,19.540,1.899,0.527,0.883
96,720,109.619,57.926,75,27,252,607.807,382.815,608.065,384.596,109.983,595,363,28,38,37.480,24.459,99.083,0.748,38.328,78926,88,0.441,-1.078,100,78926,606,401,82.504,26.563,1.532,0.653,0.903
97,419,58.678,14.823,64,27,88,988.445,384.013,988.826,384.418,87.640,974,370,30,27,36.488,14.621,140.828,0.686,35.609,24586,61,-0.484,-0.553,100,24586,976,372,141.843,15.898,2.496,0.401,0.890
98,1117,95.175,43.369,75,27,232,349.831,401.306,349.438,402.204,184.451,329,373,47,48,51.830,27.440,134.809,0.413,61.221,106310,88,0.543,-0.134,100,106310,332,373,128.367,33.921,1.889,0.529,0.771
99,466,54.058,12.029,58,27,81,150.936,385.187,150.944,385.117,84.083,135,375,32,20,32.774,18.104,165.460,0.828,33.526,25191,58,-0.593,-0.433,100,25191,135,380,162.646,18.918,1.810,0.552,0.945
100,2958,93.912,49.316,27,20,255,538.344,423.023,537.013,420.322,425.345,503,375,66,96,78.484,47.987,73.764,0.205,100.578,277792,88,0.725,0.052,100,277792,523,471,72.646,65.318,1.636,0.611,0.649
101,2508,96.384,49.712,85,20,255,452.787,416.559,452.077,414.297,343.789,416,377,75,77,65.091,49.059,58.153,0.267,80.411,241730,92,0.804,0.308,100,241730,416,445,21.140,69.621,1.327,0.754,0.628
102,397,64.605,19.214,64,27,109,1244.810,399.074,1244.675,399.305,81.941,1237,383,15,33,33.616,15.037,96.771,0.743,33.541,25648,68,-0.233,-0.647,100,25648,1242,383,100.305,15.000,2.236,0.447,0.942
103,458,115.740,56.719,27,27,255,224.926,403.786,224.529,404.163,89.497,215,390,23,31,31.978,18.236,66.248,0.719,32.573,53009,116,0.279,-0.526,100,53009,221,421,72.121,20.923,1.754,0.570,0.879
104,1510,118.533,64.354,255,20,255,1167.596,416.152,1166.351,417.219,172.995,1141,391,52,48,54.319,35.394,41.800,0.634,55.946,178985,109,0.535,-0.585,100,178985,1143,433,28.856,40.738,1.535,0.652,0.860
105,378,140.839,70.096,201,27,252,401.151,404.728,401.078,404.434,73.255,390,393,22,24,25.794,18.659,56.634,0.885,26.173,53237,163,-0.351,-1.367,100,53237,392,414,43.452,19.200,1.382,0.723,0.928
106,917,105.971,47.583,78,27,235,264.941,409.950,265.971,410.362,128.368,244,394,45,30,45.240,25.808,170.766,0.699,46.098,97175,98,0.371,-0.644,100,97175,244,404,167.471,29.323,1.753,0.570,0.899
107,550,93.020,40.871,92,27,225,191.787,408.109,192.427,408.017,99.154,173,397,36,21,36.906,18.975,10.758,0.703,37.947,51161,92,0.610,0.722,100,51161,173,413,18.435,20.506,1.945,0.514,0.898
108,486,109.615,50.218,27,27,221,69.593,411.321,69.252,411.535,89.397,56,399,28,26,28.729,21.539,39.635,0.764,30.083,53273,119,-0.168,-1.113,100,53273,56,416,21.448,22.627,1.334,0.750,0.899
109,387,132.638,67.496,30,27,255,1116.831,411.247,1117.321,411.374,79.740,1104,399,25,26,29.309,16.812,132.811,0.765,28.844,51331,143,-0.109,-1.282,100,51331,1108,400,123.690,17.678,1.743,0.574,0.890
110,374,69.457,21.024,75,27,122,588.315,409.037,588.345,409.377,72.527,575,401,26,17,26.459,17.997,2.152,0.893,26.571,25977,71,-0.252,-0.738,100,25977,576,413,19.799,17.000,1.470,0.680,0.964
111,461,60.291,15.866,68,27,105,94.695,422.181,94.810,422.215,93.640,80,411,33,22,30.350,19.340,20.019,0.661,33.956,27794,64,-0.605,-0.377,100,27794,80,429,13.627,20.556,1.569,0.637,0.875
112,1154,114.949,49.413,157,27,215,1236.837,433.142,1236.559,432.829,167.823,1214,411,47,46,55.454,26.496,135.820,0.515,56.727,132651,122,-0.257,-1.019,100,132651,1217,416,139.289,30.601,2.093,0.478,0.833
113,1136,91.605,32.515,102,27,167,621.707,439.704,621.629,440.091,174.995,598,415,50,48,46.552,31.070,44.096,0.466,55.036,104063,98,-0.399,-0.704,100,104063,598,458,24.702,38.211,1.498,0.667,0.742
114,405,62.941,18.371,64,27,102,739.352,430.700,739.262,430.980,78.669,730,416,19,29,28.372,18.175,94.731,0.822,29.614,25491,64,-0.269,-0.724,100,25491,735,416,101.689,19.000,1.561,0.641,0.928
115,558,92.973,42.714,81,27,211,669.398,441.720,670.163,440.435,106.811,656,422,24,37,38.620,18.396,68.860,0.615,39.217,51879,85,0.514,-0.292,100,51879,663,459,70.641,21.187,2.099,0.476,0.877
116,1070,100.854,52.179,27,27,255,382.421,444.384,381.594,443.403,174.551,365,423,37,43,43.564,31.273,107.460,0.441,44.822,107914,92,0.769,0.140,100,107914,370,425,128.660,35.209,1.393,0.718,0.855
117,484,53.795,14.993,54,27,98,49.012,445.636,49.541,446.124,85.497,37,430,22,31,30.912,19.936,68.564,0.832,32.696,26037,54,0.448,0.004,100,26037,43,461,66.571,21.372,1.551,0.645,0.933
118,900,89.681,28.969,105,27,174,285.902,443.610,286.420,443.482,133.782,259,430,49,27,48.882,23.443,2.284,0.632,49.163,80713,95,-0.413,-0.151,100,80713,259,444,4.667,26.777,2.085,0.480,0.883
119,749,107.834,44.262,116,27,249,350.447,458.973,350.971,459.215,126.468,336,439,32,39,42.655,22.357,119.200,0.588,46.872,80768,116,-0.153,-0.361,100,80768,339,439,123.690,27.160,1.908,0.524,0.837
120,360,70.331,21.572,75,27,122,1154.408,464.883,1154.888,464.910,72.083,1143,453,23,23,27.157,16.879,134.818,0.871,27.803,25319,75,-0.223,-0.391,100,25319,1147,453,127.694,16.971,1.609,0.622,0.942
121,630,108.273,71.862,255,27,255,259.317,474.678,260.569,476.054,133.439,246,454,27,41,43.117,18.604,106.629,0.445,43.417,68212,95,0.916,-0.236,100,68212,247,456,118.926,23.161,2.318,0.431,0.797
122,552,44.951,7.578,47,27,61,794.984,471.850,794.772,472.064,90.912,784,456,23,32,31.750,22.136,76.355,0.839,33.242,24813,47,-0.568,-0.068,100,24813,787,487,68.839,22.946,1.434,0.697,0.946
123,1480,113.129,65.979,27,23,255,462.407,490.214,460.168,489.790,249.563,441,458,44,62,58.537,32.191,55.591,0.299,65.192,167431,102,0.581,-0.647,100,167431,443,516,57.529,42.875,1.818,0.550,0.745
124,390,146.290,72.204,255,27,255,678.008,473.628,678.258,473.485,80.912,668,458,20,30,29.621,16.764,74.835,0.749,30.594,57053,167,-0.318,-1.247,100,57053,675,488,78.690,17.076,1.767,0.566,0.915
