 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
22,663,35.632,8.666,34,11,64,433.805,96.373,433.780,96.444,97.154,419,82,30,30,34.473,24.488,43.593,0.883,35.468,23624,34,0.225,0.106,100.000,23624,424,111,49.574,25.456,1.408,0.710,0.951
23,1305,51.998,21.974,40,11,139,863.423,123.835,861.366,123.420,185.380,842,96,44,52,57.860,28.717,119.956,0.477,59.363,67857,46,1.251,1.012,100.000,67857,850,97,122.619,33.365,2.015,0.496,0.851
24,669,52.685,14.686,52,11,104,275.222,112.521,274.842,113.277,113.539,258,97,35,31,36.183,23.541,143.838,0.652,36.401,35246,52,0.516,0.390,100.000,35246,258,109,159.076,26.365,1.537,0.651,0.874
25,529,35.070,8.886,40,11,64,1028.634,114.901,1028.688,115.230,110.125,1015,97,27,35,36.803,18.301,113.514,0.548,36.056,18552,34,0.087,-0.231,100.000,18552,1018,101,123.690,20.614,2.011,0.497,0.816
26,404,36.035,8.402,34,11,64,764.965,118.428,765.037,118.328,77.012,755,105,19,27,27.885,18.447,72.630,0.856,28.460,14558,34,0.125,0.254,100.000,14558,762,132,71.565,19.000,1.512,0.662,0.954
27,355,36.377,8.734,34,17,64,970.928,116.348,970.839,116.281,72.184,958,107,26,18,25.928,17.433,8.618,0.856,26.306,12914,34,0.241,-0.086,100.000,12914,958,118,8.746,17.613,1.487,0.672,0.932
28,2191,38.091,9.676,40,11,75,1217.272,145.943,1217.903,144.751,380.375,1183,112,70,68,69.442,40.173,39.865,0.190,90.609,83458,40,0.229,0.185,100.000,83458,1185,179,47.684,51.134,1.729,0.579,0.647
29,770,35.247,8.799,34,11,64,402.938,129.664,402.858,129.593,102.326,388,114,30,32,32.602,30.072,63.471,0.924,34.059,27140,34,0.226,0.011,100.000,27140,391,141,40.236,30.000,1.084,0.922,0.962
30,386,34.448,9.365,40,5,58,367.935,128.109,368.217,128.190,72.426,357,117,22,23,23.387,21.015,66.236,0.925,24.207,13297,34,0.057,0.427,100.000,13297,361,138,51.710,21.503,1.113,0.899,0.943
31,506,36.486,8.706,34,11,64,646.672,133.433,646.633,133.215,88.569,633,120,28,27,33.831,19.044,43.842,0.811,34.059,18462,34,0.025,0.059,100.000,18462,634,145,40.236,19.799,1.776,0.563,0.941
32,356,35.674,9.055,34,0,64,1103.789,133.433,1103.612,133.612,70.184,1093,122,21,22,23.359,19.404,42.870,0.908,24.759,12700,34,0.211,0.690,99.719,12700,1094,141,43.363,20.506,1.204,0.831,0.942
33,2714,37.957,10.240,34,11,104,1047.296,163.710,1048.424,164.579,431.588,997,126,102,79,96.068,35.970,153.854,0.183,109.659,103014,40,0.979,3.286,100.000,103014,999,130,155.772,51.674,2.671,0.374,0.576
34,667,44.949,17.701,34,11,104,210.260,143.851,207.913,142.574,137.338,189,127,41,32,37.335,22.747,150.524,0.444,43.863,29981,40,1.001,0.675,100.000,29981,189,134,155.772,29.120,1.641,0.609,0.749
35,823,42.169,10.678,40,5,75,312.097,149.762,312.201,149.407,118.125,297,131,29,38,38.843,26.978,95.628,0.741,39.000,34705,40,0.259,0.161,100.000,34705,305,132,112.620,29.000,1.440,0.695,0.904
36,1259,36.833,9.079,40,5,64,451.666,157.867,451.913,157.340,200.309,426,131,55,60,71.024,22.570,51.115,0.394,70.434,46373,34,-0.033,0.064,100.000,46373,435,189,51.340,28.083,3.147,0.318,0.736
37,869,38.199,9.378,40,17,75,960.379,148.068,960.394,148.250,161.681,938,133,42,36,35.887,30.831,1.402,0.418,43.681,33195,40,0.210,0.030,100.000,33195,938,150,15.945,35.278,1.164,0.859,0.802
38,542,74.609,26.311,52,17,162,1161.922,141.804,1159.618,142.524,102.569,1143,133,39,18,40.370,17.094,2.548,0.647,39.319,40438,69,0.622,0.134,100.000,40438,1143,144,7.306,18.000,2.362,0.423,0.903
39,471,40.193,9.917,40,5,75,827.927,157.965,828.078,157.947,85.497,813,147,29,24,29.886,20.066,147.880,0.810,30.887,18931,40,0.004,0.440,100.000,18931,813,151,150.945,22.483,1.489,0.671,0.915
40,1468,37.409,10.059,34,5,75,81.418,182.354,82.215,182.761,240.492,50,152,59,68,80.054,23.348,127.417,0.319,83.006,54917,34,0.248,0.360,100.000,54917,54,153,126.180,32.538,3.429,0.292,0.698
41,1055,39.319,9.146,40,17,75,929.256,176.113,929.296,176.176,169.581,911,153,37,45,42.395,31.684,85.568,0.461,45.398,41482,40,0.215,0.133,100.000,41482,922,153,97.595,34.288,1.338,0.747,0.822
42,1943,40.524,9.957,40,11,104,788.127,204.941,788.269,205.403,299.362,765,156,43,94,82.778,29.886,87.697,0.272,95.189,78738,40,0.561,1.428,100.000,78738,782,250,80.933,42.420,2.770,0.361,0.648
43,632,44.112,9.560,46,17,75,735.190,173.880,735.328,174.074,96.569,722,157,26,34,34.100,23.598,66.693,0.852,34.928,27879,46,0.151,-0.037,100.000,27879,728,190,66.371,24.150,1.445,0.692,0.940
44,619,37.389,9.175,34,5,64,273.784,171.078,273.491,171.042,93.397,258,158,31,27,30.916,25.493,161.433,0.892,32.280,23144,34,0.125,0.318,100.000,23144,258,166,163.811,26.386,1.213,0.825,0.949
45,1474,38.045,10.770,34,5,81,237.693,188.052,239.026,188.597,206.794,211,161,60,51,66.435,28.249,148.554,0.433,71.218,56079,40,0.340,0.389,100.000,56079,214,164,141.843,36.295,2.352,0.425,0.790
46,648,39.753,10.312,46,11,81,1128.696,172.270,1128.550,172.172,106.811,1109,161,40,23,41.141,20.054,11.665,0.714,41.000,25760,40,0.277,0.314,100.000,25760,1109,177,12.680,21.023,2.051,0.487,0.917
47,3204,43.169,11.252,40,11,93,857.562,199.580,853.905,199.615,433.245,805,168,116,64,95.859,42.557,178.507,0.215,118.457,138315,40,0.286,0.185,100.000,138315,805,190,168.311,58.236,2.252,0.444,0.571
48,637,39.934,10.234,40,11,75,348.133,190.764,347.648,190.145,115.882,333,170,29,34,30.814,26.321,82.307,0.596,37.577,25438,40,0.385,0.398,100.000,25438,341,170,115.201,29.000,1.171,0.854,0.822
49,1798,42.021,12.054,40,11,104,697.371,197.799,696.878,198.762,274.635,670,172,57,51,51.232,44.684,142.788,0.300,61.612,75553,40,1.402,4.106,100.000,75553,676,177,144.246,51.000,1.147,0.872,0.759
50,375,37.579,9.027,34,17,69,319.919,185.036,319.974,185.216,72.184,308,175,24,20,24.299,19.649,23.783,0.904,25.239,14092,34,0.323,-0.124,100.000,14092,309,192,33.690,20.000,1.237,0.809,0.947
51,1412,43.409,13.145,40,5,162,1028.949,209.271,1029.635,209.594,201.380,1004,184,47,56,51.962,34.599,114.544,0.438,61.717,61294,40,1.541,7.743,100.000,61294,1009,193,130.400,42.709,1.502,0.666,0.786
52,759,37.655,9.383,40,11,69,134.935,204.223,134.805,204.338,128.368,119,185,32,39,41.727,23.160,66.504,0.579,40.719,28580,40,0.241,0.085,100.000,28580,127,223,65.323,25.069,1.802,0.555,0.857
53,577,36.347,8.734,34,11,81,572.107,201.174,572.001,201.168,102.569,551,190,39,22,37.758,19.457,11.288,0.689,39.623,20972,34,0.367,0.947,100.000,20972,551,205,10.176,21.582,1.941,0.515,0.907
54,1147,35.670,9.222,34,5,64,186.097,206.923,186.100,206.826,180.995,159,192,55,33,54.450,26.821,17.755,0.440,59.093,40913,34,0.203,0.259,100.000,40913,159,220,23.962,32.888,2.030,0.493,0.807
55,493,38.984,9.407,40,17,64,647.526,208.084,647.584,208.059,101.054,630,194,34,27,39.262,15.988,27.960,0.607,38.601,19219,40,0.187,-0.189,100.000,19219,632,221,36.573,18.630,2.456,0.407,0.840
56,1312,40.637,13.351,34,11,145,980.747,230.527,981.404,231.612,225.078,961,202,47,60,57.917,28.843,58.832,0.325,61.400,53316,40,2.167,11.036,100.000,53316,967,261,52.943,37.881,2.008,0.498,0.710
57,2032,43.494,10.707,40,11,98,1107.276,246.004,1107.307,247.290,267.220,1082,205,55,74,63.635,40.657,109.912,0.358,78.816,88380,40,0.507,1.048,100.000,88380,1085,207,125.707,55.000,1.565,0.639,0.692
58,430,41.226,9.702,40,17,75,1064.649,219.672,1064.957,219.706,80.083,1052,208,27,23,27.876,19.640,147.525,0.843,29.682,17727,40,0.323,0.005,100.000,17727,1053,211,147.381,21.083,1.419,0.705,0.926
59,379,35.071,11.378,34,11,87,59.389,218.782,60.146,218.604,78.426,45,209,29,19,31.036,15.548,17.644,0.774,30.463,13292,34,1.136,2.830,100.000,13292,46,226,23.199,15.900,1.996,0.501,0.922
60,370,32.143,8.677,34,11,52,484.492,222.911,484.444,222.773,72.083,473,211,22,24,22.843,20.623,94.969,0.895,24.331,11893,34,-0.057,-0.281,100.000,11893,484,235,80.538,21.913,1.108,0.903,0.931
61,1121,53.097,17.307,58,5,110,283.887,233.581,283.847,234.306,133.539,264,212,38,42,46.523,30.680,56.671,0.790,46.400,59522,52,-0.076,-0.643,100.000,59522,271,252,52.883,33.425,1.516,0.659,0.931
62,396,49.821,11.858,46,23,87,738.096,231.384,737.626,231.136,75.841,727,220,22,24,24.986,20.179,63.346,0.865,26.401,19729,46,0.290,-0.136,100.000,19729,730,242,52.696,21.466,1.238,0.808,0.936
63,1074,41.265,10.582,40,11,75,95.796,240.707,95.853,240.710,135.196,74,222,40,39,41.555,32.907,140.728,0.738,43.932,44319,40,0.296,0.060,100.000,44319,77,230,138.691,34.827,1.263,0.792,0.910
64,609,33.883,8.944,29,5,64,230.039,245.935,230.246,245.833,106.468,215,228,31,34,38.904,19.931,52.343,0.675,38.601,20635,34,0.178,0.276,100.000,20635,217,260,53.427,22.242,1.952,0.512,0.876
65,1827,47.221,19.415,40,11,151,617.965,257.817,619.523,257.019,264.635,581,229,75,59,77.447,30.036,40.754,0.328,83.726,86273,40,1.791,4.023,100.000,86273,583,285,29.320,39.657,2.578,0.388,0.712
66,639,35.156,9.382,34,5,64,172.419,248.996,172.572,249.101,103.640,160,233,25,31,32.943,24.697,93.716,0.748,33.121,22465,34,0.037,0.052,100.000,22465,165,234,118.887,25.000,1.334,0.750,0.914
67,971,61.238,28.532,40,11,221,706.145,264.344,704.588,261.140,155.924,691,235,32,50,46.226,26.745,99.010,0.502,50.636,59462,52,1.285,2.061,100.000,59462,699,285,80.910,31.906,1.728,0.579,0.810
68,622,119.473,72.209,52,11,255,1016.215,251.141,1019.186,247.355,135.196,1001,236,32,32,36.727,21.563,51.809,0.428,39.205,74312,93,0.547,-1.139,100.000,74312,1003,267,52.253,25.949,1.703,0.587,0.806
69,628,33.535,9.008,34,5,64,404.245,255.105,404.530,254.939,112.225,384,242,38,24,38.321,20.866,9.327,0.627,38.639,21060,34,0.138,0.280,100.000,21060,384,258,10.437,23.438,1.837,0.545,0.875
70,1189,38.177,10.217,34,11,75,1063.221,268.717,1063.641,268.650,162.409,1044,242,36,50,48.625,31.134,106.768,0.566,55.471,45392,40,0.289,0.087,100.000,45392,1049,242,117.951,36.000,1.562,0.640,0.858
71,403,52.968,12.819,52,23,98,883.698,263.175,883.197,262.228,81.154,871,250,24,27,31.497,16.291,124.679,0.769,31.906,21346,52,0.307,0.040,100.000,21346,874,250,122.196,17.241,1.933,0.517,0.920
72,2245,43.571,15.730,40,5,122,653.827,311.321,653.790,312.881,341.647,635,255,41,121,110.718,25.817,87.421,0.242,121.807,97818,40,1.817,4.608,100.000,97818,655,376,83.400,38.715,4.289,0.233,0.639
73,1111,34.634,8.962,34,0,64,485.881,283.622,486.062,283.590,152.510,470,262,37,46,46.347,30.521,71.815,0.600,47.634,38478,34,-0.007,0.027,99.910,38478,474,306,50.964,35.275,1.519,0.659,0.868
74,809,32.151,9.272,34,5,69,266.045,290.664,266.160,290.364,121.539,251,272,31,38,39.360,26.170,109.125,0.688,39.661,26010,34,0.251,0.468,100.000,26010,255,275,123.690,29.099,1.504,0.665,0.891
75,478,35.611,9.315,34,11,64,735.236,290.253,735.361,289.897,95.497,725,273,20,34,35.978,16.916,78.802,0.659,35.847,17022,34,0.288,-0.166,100.000,17022,728,306,67.011,18.239,2.127,0.470,0.881
76,567,31.559,8.950,34,0,58,323.181,290.937,323.451,290.755,115.882,309,274,30,35,38.376,18.812,60.919,0.531,38.288,17894,34,-0.026,0.352,99.824,17894,312,305,49.236,22.676,2.040,0.490,0.791
77,515,32.726,8.262,34,11,64,413.877,284.284,413.812,284.421,87.497,398,274,32,22,30.829,21.269,178.220,0.845,32.249,16854,34,0.192,0.168,100.000,16854,398,285,7.125,22.000,1.449,0.690,0.940
78,935,37.389,10.023,34,11,69,527.747,294.837,528.125,295.142,141.095,504,275,47,36,50.373,23.633,30.258,0.590,51.624,34959,34,0.202,-0.126,100.000,34959,506,306,31.535,28.296,2.131,0.469,0.836
79,540,37.891,9.331,34,11,69,1107.661,302.048,1107.674,302.196,114.024,1092,283,32,39,47.937,14.343,125.719,0.522,46.043,20461,40,0.106,0.236,100.000,20461,1095,284,124.380,16.645,3.342,0.299,0.844
80,872,32.228,9.072,34,5,58,143.108,307.417,143.160,306.965,150.024,125,285,36,43,47.439,23.404,123.081,0.487,47.202,28103,34,0.151,0.133,100.000,28103,131,286,126.384,27.097,2.027,0.493,0.816
81,446,39.372,9.176,40,11,69,590.471,309.731,590.443,309.802,89.983,577,295,27,29,35.074,16.191,48.609,0.692,35.000,17560,40,0.023,0.207,100.000,17560,581,323,53.130,18.385,2.166,0.462,0.880
82,920,32.670,8.597,34,5,64,379.209,332.072,378.974,332.181,177.338,358,304,42,57,68.221,17.170,56.673,0.368,67.119,30056,34,0.306,0.569,100.000,30056,361,361,56.547,21.300,3.973,0.252,0.752
83,2103,34.564,9.111,34,0,64,231.032,341.146,231.258,341.705,288.534,204,306,53,67,65.123,41.117,103.672,0.317,73.498,72688,34,0.128,0.135,99.952,72688,211,311,123.906,49.846,1.584,0.631,0.763
84,386,35.228,9.300,34,11,64,1076.560,317.826,1076.483,317.606,80.083,1061,306,28,21,25.941,18.946,176.457,0.756,28.862,13598,34,0.225,0.129,100.000,13598,1061,317,165.964,21.000,1.369,0.730,0.888
85,854,37.198,8.960,40,11,69,719.648,327.862,719.677,327.909,154.752,702,307,37,49,41.286,26.337,101.350,0.448,50.220,31767,40,0.045,0.183,100.000,31767,707,307,102.653,35.170,1.568,0.638,0.741
86,999,37.650,12.050,34,5,75,457.806,341.105,457.254,343.594,172.167,442,311,30,57,56.622,22.464,82.307,0.424,57.428,37612,34,0.244,-0.271,100.000,37612,453,368,82.999,27.540,2.521,0.397,0.791
87,424,52.389,12.354,52,23,93,1194.759,326.403,1194.931,326.951,89.640,1180,313,31,26,38.121,14.162,144.130,0.663,37.443,22213,52,0.341,-0.105,100.000,22213,1180,316,145.886,15.617,2.692,0.371,0.905
88,1185,37.381,10.788,34,11,93,524.265,342.648,523.464,341.881,191.480,499,321,52,44,53.578,28.160,149.935,0.406,55.317,44297,34,0.722,1.497,100.000,44297,507,324,139.399,35.896,1.903,0.526,0.776
89,434,31.359,8.683,34,11,64,419.104,337.569,419.307,337.368,83.255,408,323,21,28,29.050,19.022,75.881,0.787,29.155,13610,29,0.168,0.294,100.000,13610,414,351,67.834,19.888,1.527,0.655,0.911
90,424,35.686,8.750,34,11,58,770.479,336.538,770.454,336.634,79.497,759,323,23,27,30.097,17.937,52.215,0.843,30.806,15131,34,0.116,-0.207,100.000,15131,762,349,54.246,18.949,1.678,0.596,0.940
91,374,32.489,8.887,29,5,58,344.265,356.524,344.203,356.265,72.184,334,345,21,23,23.715,20.079,52.193,0.902,25.239,12151,34,0.048,-0.173,100.000,12151,337,367,56.310,21.000,1.181,0.847,0.943
92,1355,80.828,58.638,46,17,255,685.471,386.925,682.450,385.010,225.664,663,355,43,61,63.338,27.239,63.697,0.334,62.817,109522,52,1.307,0.709,100.000,109522,677,416,76.185,30.083,2.325,0.430,0.830
93,728,36.018,9.296,40,11,69,1137.621,382.309,1137.839,381.783,163.823,1120,358,32,42,35.271,26.280,73.555,0.341,42.953,26221,34,0.022,-0.044,100.000,26221,1138,358,102.095,31.945,1.342,0.745,0.707
94,504,32.044,8.518,34,11,58,296.554,372.948,296.677,373.026,100.225,280,362,33,23,34.813,18.433,165.009,0.630,34.176,16150,34,0.260,0.048,100.000,16150,280,368,159.444,20.155,1.889,0.529,0.854
95,470,41.802,11.606,34,5,81,384.204,373.151,384.615,373.325,92.569,369,362,32,21,33.707,17.754,163.304,0.689,33.615,19647,40,0.249,0.006,100.000,19647,369,366,157.249,19.540,1.899,0.527,0.883
96,720,42.015,10.145,46,11,81,607.807,382.815,607.459,383.207,109.983,595,363,28,38,37.480,24.459,99.083,0.748,38.328,30251,40,0.132,0.123,100.000,30251,606,401,82.504,26.563,1.532,0.653,0.903
97,419,37.613,8.681,34,17,58,988.445,384.013,988.279,383.870,87.640,974,370,30,27,36.488,14.621,140.828,0.686,35.609,15760,34,0.198,-0.268,100.000,15760,976,372,141.843,15.898,2.496,0.401,0.890
98,1117,33.908,8.576,34,5,64,349.831,401.306,349.915,401.369,184.451,329,373,47,48,51.830,27.440,134.809,0.413,61.221,37875,34,0.158,0.223,100.000,37875,332,373,128.367,33.921,1.889,0.529,0.771
99,466,32.554,8.692,34,5,64,150.936,385.187,150.835,385.059,84.083,135,375,32,20,32.774,18.104,165.460,0.828,33.526,15170,34,0.264,0.366,100.000,15170,135,380,162.646,18.918,1.810,0.552,0.945
100,2958,47.782,20.918,34,11,192,538.344,423.023,536.812,428.977,425.345,503,375,66,96,78.484,47.987,73.764,0.205,100.578,141338,40,1.427,3.738,100.000,141338,523,471,72.646,65.318,1.636,0.611,0.649
101,2508,46.782,13.044,52,5,93,452.787,416.559,453.573,414.004,343.789,416,377,75,77,65.091,49.059,58.153,0.267,80.411,117330,46,0.218,-0.267,100.000,117330,416,445,21.140,69.621,1.327,0.754,0.628
102,397,44.466,10.923,46,17,93,1244.810,399.074,1245.078,398.878,81.941,1237,383,15,33,33.616,15.037,96.771,0.743,33.541,17653,46,0.521,0.901,100.000,17653,1242,383,100.305,15.000,2.236,0.447,0.942
103,458,69.249,28.736,46,17,162,224.926,403.786,223.559,405.585,89.497,215,390,23,31,31.978,18.236,66.248,0.719,32.573,31716,64,0.565,-0.492,100.000,31716,221,421,72.121,20.923,1.754,0.570,0.879
104,1510,37.474,10.337,34,5,104,1167.596,416.152,1168.281,415.933,172.995,1141,391,52,48,54.319,35.394,41.800,0.634,55.946,56586,34,0.847,3.182,100.000,56586,1143,433,28.856,40.738,1.535,0.652,0.860
105,378,34.997,9.883,40,11,64,401.151,404.728,401.257,404.716,73.255,390,393,22,24,25.794,18.659,56.634,0.885,26.173,13229,34,0.081,-0.019,100.000,13229,392,414,43.452,19.200,1.382,0.723,0.928
106,917,38.012,11.740,34,5,93,264.941,409.950,264.362,409.530,128.368,244,394,45,30,45.240,25.808,170.766,0.699,46.098,34857,34,0.758,1.445,100.000,34857,244,404,167.471,29.323,1.753,0.570,0.899
107,550,31.304,8.894,29,5,64,191.787,408.109,192.357,408.094,99.154,173,397,36,21,36.906,18.975,10.758,0.703,37.947,17217,29,0.191,0.427,100.000,17217,173,413,18.435,20.506,1.945,0.514,0.898
108,486,163.570,45.840,174,46,255,69.593,411.321,70.546,410.322,89.397,56,399,28,26,28.729,21.539,39.635,0.764,30.083,79495,168,-0.388,-0.475,100.000,79495,56,416,21.448,22.627,1.334,0.750,0.899
109,387,34.674,9.791,34,5,81,1116.831,411.247,1116.881,411.552,79.740,1104,399,25,26,29.309,16.812,132.811,0.765,28.844,13419,34,0.809,2.680,100.000,13419,1108,400,123.690,17.678,1.743,0.574,0.890
110,374,36.719,10.317,34,5,69,588.315,409.037,588.439,408.764,72.527,575,401,26,17,26.459,17.997,2.152,0.893,26.571,13733,34,-0.003,0.372,100.000,13733,576,413,19.799,17.000,1.470,0.680,0.964
111,461,66.121,16.659,69,23,128,94.695,422.181,93.710,422.750,93.640,80,411,33,22,30.350,19.340,20.019,0.661,33.956,30482,64,0.471,0.858,100.000,30482,80,429,13.627,20.556,1.569,0.637,0.875
112,1154,36.565,9.434,34,11,81,1236.837,433.142,1236.529,433.359,167.823,1214,411,47,46,55.454,26.496,135.820,0.515,56.727,42196,34,0.457,0.530,100.000,42196,1217,416,139.289,30.601,2.093,0.478,0.833
113,1136,37.034,9.235,40,11,69,621.707,439.704,622.220,439.683,174.995,598,415,50,48,46.552,31.070,44.096,0.466,55.036,42071,34,0.273,-0.075,100.000,42071,598,458,24.702,38.211,1.498,0.667,0.742
114,405,42.640,11.351,40,11,81,739.352,430.700,739.584,429.830,78.669,730,416,19,29,28.372,18.175,94.731,0.822,29.614,17269,40,0.478,0.271,100.000,17269,735,416,101.689,19.000,1.561,0.641,0.928
115,558,38.048,11.207,40,11,104,669.398,441.720,669.450,441.345,106.811,656,422,24,37,38.620,18.396,68.860,0.615,39.217,21231,34,1.533,5.409,100.000,21231,663,459,70.641,21.187,2.099,0.476,0.877
116,1070,36.900,8.943,40,11,69,382.421,444.384,382.297,444.850,174.551,365,423,37,43,43.564,31.273,107.460,0.441,44.822,39483,34,0.249,0.068,100.000,39483,370,425,128.660,35.209,1.393,0.718,0.855
117,484,85.256,15.036,87,46,133,49.012,445.636,49.025,446.211,85.497,37,430,22,31,30.912,19.936,68.564,0.832,32.696,41264,87,0.215,-0.006,100.000,41264,43,461,66.571,21.372,1.551,0.645,0.933
118,900,35.641,9.017,34,11,64,285.902,443.610,285.856,443.609,133.782,259,430,49,27,48.882,23.443,2.284,0.632,49.163,32077,34,0.211,-0.003,100.000,32077,259,444,4.667,26.777,2.085,0.480,0.883
119,749,37.680,9.369,40,11,81,350.447,458.973,350.602,459.300,126.468,336,439,32,39,42.655,22.357,119.200,0.588,46.872,28222,40,0.443,1.048,100.000,28222,339,439,123.690,27.160,1.908,0.524,0.837
120,360,33.717,8.523,34,11,58,1154.408,464.883,1154.361,464.790,72.083,1143,453,23,23,27.157,16.879,134.818,0.871,27.803,12138,34,-0.106,0.124,100.000,12138,1147,453,127.694,16.971,1.609,0.622,0.942
121,630,66.370,39.738,34,11,174,259.317,474.678,260.340,479.240,133.439,246,454,27,41,43.117,18.604,106.629,0.445,43.417,41813,52,0.727,-0.727,100.000,41813,247,456,118.926,23.161,2.318,0.431,0.797
122,552,34.812,8.312,34,11,64,794.984,471.850,794.859,472.006,90.912,784,456,23,32,31.750,22.136,76.355,0.839,33.242,19216,34,0.138,0.165,100.000,19216,787,487,68.839,22.946,1.434,0.697,0.946
123,1480,67.578,29.377,52,11,209,462.407,490.214,464.374,491.400,249.563,441,458,44,62,58.537,32.191,55.591,0.299,65.192,100015,58,1.760,3.282,100.000,100015,443,516,57.529,42.875,1.818,0.550,0.745
