 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
56,1312,54.161,25.743,45,9,173,980.747,230.527,980.619,227.917,225.078,961,202,47,60,57.917,28.843,58.832,0.325,61.400,71059,45,1.153,1.446,100.000,71059,967,261,52.943,37.881,2.008,0.498,0.710
57,2032,67.601,42.866,27,0,255,1107.276,246.004,1101.793,245.543,267.220,1082,205,55,74,63.635,40.657,109.912,0.358,78.816,137366,64,0.589,-0.310,99.951,137366,1085,207,125.707,55.000,1.565,0.639,0.692
58,430,40.888,9.987,36,9,82,1064.649,219.672,1064.613,219.583,80.083,1052,208,27,23,27.876,19.640,147.525,0.843,29.682,17582,45,0.342,0.754,100.000,17582,1053,211,147.381,21.083,1.419,0.705,0.926
59,379,37.240,9.421,36,9,64,59.389,218.782,59.954,218.587,78.426,45,209,29,19,31.036,15.548,17.644,0.774,30.463,14114,36,-0.014,-0.204,100.000,14114,46,226,23.199,15.900,1.996,0.501,0.922
60,370,56.735,21.925,64,9,109,484.492,222.911,484.967,222.628,72.083,473,211,22,24,22.843,20.623,94.969,0.895,24.331,20992,64,-0.348,-0.347,100.000,20992,484,235,80.538,21.913,1.108,0.903,0.931
61,1121,90.490,43.972,100,0,228,283.887,233.581,285.072,232.144,133.539,264,212,38,42,46.523,30.680,56.671,0.790,46.400,101439,91,0.016,-0.514,99.643,101439,271,252,52.883,33.425,1.516,0.659,0.931
62,396,43.649,13.548,36,9,82,738.096,231.384,738.252,230.524,75.841,727,220,22,24,24.986,20.179,63.346,0.865,26.401,17285,45,0.203,-0.402,100.000,17285,730,242,52.696,21.466,1.238,0.808,0.936
63,1074,98.239,55.640,36,0,255,95.796,240.707,97.844,240.017,135.196,74,222,40,39,41.555,32.907,140.728,0.738,43.932,105509,91,0.256,-0.963,99.628,105509,77,230,138.691,34.827,1.263,0.792,0.910
64,609,36.061,12.141,36,9,82,230.039,245.935,231.296,244.871,106.468,215,228,31,34,38.904,19.931,52.343,0.675,38.601,21961,36,0.670,0.702,100.000,21961,217,260,53.427,22.242,1.952,0.512,0.876
65,1827,73.503,32.078,73,0,210,617.965,257.817,618.317,258.135,264.635,581,229,75,59,77.447,30.036,40.754,0.328,83.726,134290,73,0.642,0.621,99.945,134290,583,285,29.320,39.657,2.578,0.388,0.712
66,639,36.728,12.841,36,9,91,172.419,248.996,173.108,249.022,103.640,160,233,25,31,32.943,24.697,93.716,0.748,33.121,23469,36,0.502,0.615,100.000,23469,165,234,118.887,25.000,1.334,0.750,0.914
67,971,81.647,37.601,100,0,237,706.145,264.344,706.202,265.182,155.924,691,235,32,50,46.226,26.745,99.010,0.502,50.636,79279,82,0.247,-0.185,99.897,79279,699,285,80.910,31.906,1.728,0.579,0.810
68,622,90.371,61.615,36,9,255,1016.215,251.141,1014.409,253.000,135.196,1001,236,32,32,36.727,21.563,51.809,0.428,39.205,56211,73,1.064,0.195,100.000,56211,1003,267,52.253,25.949,1.703,0.587,0.806
69,628,110.635,57.857,109,0,255,404.245,255.105,405.823,254.318,112.225,384,242,38,24,38.321,20.866,9.327,0.627,38.639,69479,118,0.032,-0.558,99.522,69479,384,258,10.437,23.438,1.837,0.545,0.875
70,1189,100.528,49.311,118,0,246,1063.221,268.717,1062.381,268.958,162.409,1044,242,36,50,48.625,31.134,106.768,0.566,55.471,119528,100,0.247,-0.368,99.748,119528,1049,242,117.951,36.000,1.562,0.640,0.858
71,403,59.012,25.933,54,9,137,883.698,263.175,882.939,261.728,81.154,871,250,24,27,31.497,16.291,124.679,0.769,31.906,23782,54,0.382,-0.168,100.000,23782,874,250,122.196,17.241,1.933,0.517,0.920
72,2245,63.547,30.735,36,9,182,653.827,311.321,653.952,307.619,341.647,635,255,41,121,110.718,25.817,87.421,0.242,121.807,142662,54,0.594,-0.315,100.000,142662,655,376,83.400,38.715,4.289,0.233,0.639
73,1111,86.749,34.833,109,0,182,485.881,283.622,485.658,283.359,152.510,470,262,37,46,46.347,30.521,71.815,0.600,47.634,96378,91,-0.271,-0.654,99.910,96378,474,306,50.964,35.275,1.519,0.659,0.868
74,809,79.423,46.369,18,0,228,266.045,290.664,267.023,289.226,121.539,251,272,31,38,39.360,26.170,109.125,0.688,39.661,64253,82,0.163,-0.767,99.382,64253,255,275,123.690,29.099,1.504,0.665,0.891
75,478,63.831,39.283,36,9,164,735.236,290.253,735.042,292.324,95.497,725,273,20,34,35.978,16.916,78.802,0.659,35.847,30511,45,0.717,-0.798,100.000,30511,728,306,67.011,18.239,2.127,0.470,0.881
76,567,64.485,32.308,91,0,137,323.181,290.937,324.588,289.588,115.882,309,274,30,35,38.376,18.812,60.919,0.531,38.288,36563,73,-0.203,-1.048,99.471,36563,312,305,49.236,22.676,2.040,0.490,0.791
77,515,102.928,46.834,128,9,219,413.877,284.284,415.174,283.255,87.497,398,274,32,22,30.829,21.269,178.220,0.845,32.249,53008,109,-0.347,-0.891,100.000,53008,398,285,7.125,22.000,1.449,0.690,0.940
78,935,72.772,32.813,91,0,155,527.747,294.837,526.662,295.716,141.095,504,275,47,36,50.373,23.633,30.258,0.590,51.624,68042,73,0.002,-0.979,99.893,68042,506,306,31.535,28.296,2.131,0.469,0.836
79,540,95.522,46.758,45,0,255,1107.661,302.048,1108.063,302.228,114.024,1092,283,32,39,47.937,14.343,125.719,0.522,46.043,51582,91,0.522,0.231,98.889,51582,1095,284,124.380,16.645,3.342,0.299,0.844
80,872,62.400,30.054,73,9,164,143.108,307.417,143.306,305.489,150.024,125,285,36,43,47.439,23.404,123.081,0.487,47.202,54413,64,0.181,-0.462,100.000,54413,131,286,126.384,27.097,2.027,0.493,0.816
81,446,65.287,30.433,73,9,173,590.471,309.731,591.116,308.863,89.983,577,295,27,29,35.074,16.191,48.609,0.692,35.000,29118,64,0.225,-0.441,100.000,29118,581,323,53.130,18.385,2.166,0.462,0.880
82,920,57.038,27.149,54,0,146,379.209,332.072,378.685,333.247,177.338,358,304,42,57,68.221,17.170,56.673,0.368,67.119,52475,54,0.539,-0.055,99.783,52475,361,361,56.547,21.300,3.973,0.252,0.752
83,2103,76.856,44.986,27,0,228,231.032,341.146,234.238,340.068,288.534,204,306,53,67,65.123,41.117,103.672,0.317,73.498,161628,82,0.313,-0.868,99.905,161628,211,311,123.906,49.846,1.584,0.631,0.763
84,386,43.231,19.039,36,0,100,1076.560,317.826,1077.121,316.926,80.083,1061,306,28,21,25.941,18.946,176.457,0.756,28.862,16687,45,0.381,-0.420,99.741,16687,1061,317,165.964,21.000,1.369,0.730,0.888
85,854,66.960,43.068,36,0,228,719.648,327.862,722.039,330.147,154.752,702,307,37,49,41.286,26.337,101.350,0.448,50.220,57184,54,0.945,0.179,99.766,57184,707,307,102.653,35.170,1.568,0.638,0.741
86,999,59.589,23.774,73,9,137,457.806,341.105,458.275,342.701,172.167,442,311,30,57,56.622,22.464,82.307,0.424,57.428,59529,64,0.124,-0.554,100.000,59529,453,368,82.999,27.540,2.521,0.397,0.791
87,424,61.462,23.582,64,18,137,1194.759,326.403,1194.717,326.036,89.640,1180,313,31,26,38.121,14.162,144.130,0.663,37.443,26060,64,0.468,-0.112,100.000,26060,1180,316,145.886,15.617,2.692,0.371,0.905
88,1185,68.472,37.079,36,0,219,524.265,342.648,521.948,339.975,191.480,499,321,52,44,53.578,28.160,149.935,0.406,55.317,81139,64,0.405,-0.495,99.325,81139,507,324,139.399,35.896,1.903,0.526,0.776
89,434,126.846,81.054,18,0,255,419.104,337.569,420.200,336.711,83.255,408,323,21,28,29.050,19.022,75.881,0.787,29.155,55051,137,-0.093,-1.327,99.078,55051,414,351,67.834,19.888,1.527,0.655,0.911
90,424,69.800,19.623,82,18,118,770.479,336.538,770.819,336.097,79.497,759,323,23,27,30.097,17.937,52.215,0.843,30.806,29595,73,-0.580,-0.183,100.000,29595,762,349,54.246,18.949,1.678,0.596,0.940
91,374,108.987,75.332,27,0,255,344.265,356.524,345.407,355.832,72.184,334,345,21,23,23.715,20.079,52.193,0.902,25.239,40761,109,0.331,-1.120,99.465,40761,337,367,56.310,21.000,1.181,0.847,0.943
92,1355,60.452,26.057,45,9,201,685.471,386.925,683.719,388.766,225.664,663,355,43,61,63.338,27.239,63.697,0.334,62.817,81912,54,0.970,1.195,100.000,81912,677,416,76.185,30.083,2.325,0.430,0.830
93,728,62.338,34.582,45,0,182,1137.621,382.309,1137.173,379.743,163.823,1120,358,32,42,35.271,26.280,73.555,0.341,42.953,45382,54,0.854,0.046,99.863,45382,1138,358,102.095,31.945,1.342,0.745,0.707
94,504,33.903,10.434,36,9,64,296.554,372.948,297.395,372.531,100.225,280,362,33,23,34.813,18.433,165.009,0.630,34.176,17087,36,0.190,-0.212,100.000,17087,280,368,159.444,20.155,1.889,0.529,0.854
95,470,56.483,25.219,64,9,137,384.204,373.151,385.295,372.567,92.569,369,362,32,21,33.707,17.754,163.304,0.689,33.615,26547,54,0.384,-0.263,100.000,26547,369,366,157.249,19.540,1.899,0.527,0.883
96,720,77.982,42.076,54,9,210,607.807,382.815,609.360,384.565,109.983,595,363,28,38,37.480,24.459,99.083,0.748,38.328,56147,64,0.793,-0.283,100.000,56147,606,401,82.504,26.563,1.532,0.653,0.903
97,419,55.716,19.094,64,9,100,988.445,384.013,988.401,383.255,87.640,974,370,30,27,36.488,14.621,140.828,0.686,35.609,23345,54,-0.449,-0.136,100.000,23345,976,372,141.843,15.898,2.496,0.401,0.890
98,1117,56.694,32.289,27,0,173,349.831,401.306,353.661,402.715,184.451,329,373,47,48,51.830,27.440,134.809,0.413,61.221,63327,45,0.763,-0.049,99.642,63327,332,373,128.367,33.921,1.889,0.529,0.771
99,466,31.403,10.446,36,9,54,150.936,385.187,151.431,384.534,84.083,135,375,32,20,32.774,18.104,165.460,0.828,33.526,14634,36,-0.085,-0.515,100.000,14634,135,380,162.646,18.918,1.810,0.552,0.945
100,2958,72.388,43.030,36,9,210,538.344,423.023,541.442,415.552,425.345,503,375,66,96,78.484,47.987,73.764,0.205,100.578,214123,64,0.885,-0.048,100.000,214123,523,471,72.646,65.318,1.636,0.611,0.649
101,2508,61.929,40.649,36,0,255,452.787,416.559,453.752,410.765,343.789,416,377,75,77,65.091,49.059,58.153,0.267,80.411,155319,45,1.694,3.984,99.920,155319,416,445,21.140,69.621,1.327,0.754,0.628
102,397,38.917,13.583,36,9,146,1244.810,399.074,1244.976,398.324,81.941,1237,383,15,33,33.616,15.037,96.771,0.743,33.541,15450,36,2.743,16.876,100.000,15450,1242,383,100.305,15.000,2.236,0.447,0.942
103,458,104.504,71.919,36,0,255,224.926,403.786,227.280,400.111,89.497,215,390,23,31,31.978,18.236,66.248,0.719,32.573,47863,73,0.688,-0.860,99.782,47863,221,421,72.121,20.923,1.754,0.570,0.879
104,1510,92.115,51.989,36,0,255,1167.596,416.152,1166.790,414.129,172.995,1141,391,52,48,54.319,35.394,41.800,0.634,55.946,139093,82,0.532,-0.448,99.868,139093,1143,433,28.856,40.738,1.535,0.652,0.860
105,378,101.783,67.578,18,0,255,401.151,404.728,402.379,403.241,73.255,390,393,22,24,25.794,18.659,56.634,0.885,26.173,38474,100,0.081,-1.343,98.942,38474,392,414,43.452,19.200,1.382,0.723,0.928
106,917,129.108,67.888,255,9,255,264.941,409.950,267.022,409.038,128.368,244,394,45,30,45.240,25.808,170.766,0.699,46.098,118392,128,0.174,-0.787,100.000,118392,244,404,167.471,29.323,1.753,0.570,0.899
107,550,78.720,69.727,36,0,255,191.787,408.109,197.078,407.193,99.154,173,397,36,21,36.906,18.975,10.758,0.703,37.947,43296,45,1.160,0.089,99.636,43296,173,413,18.435,20.506,1.945,0.514,0.898
108,486,32.241,11.527,36,0,73,69.593,411.321,70.074,411.058,89.397,56,399,28,26,28.729,21.539,39.635,0.764,30.083,15669,36,0.378,0.241,99.794,15669,56,416,21.448,22.627,1.334,0.750,0.899
109,387,114.550,68.497,36,0,255,1116.831,411.247,1116.972,410.370,79.740,1104,399,25,26,29.309,16.812,132.811,0.765,28.844,44331,109,0.120,-1.112,97.416,44331,1108,400,123.690,17.678,1.743,0.574,0.890
110,374,94.064,45.753,118,0,237,588.315,409.037,589.280,408.464,72.527,575,401,26,17,26.459,17.997,2.152,0.893,26.571,35180,100,-0.111,-0.602,99.733,35180,576,413,19.799,17.000,1.470,0.680,0.964
111,461,35.959,10.092,36,9,64,94.695,422.181,94.600,422.394,93.640,80,411,33,22,30.350,19.340,20.019,0.661,33.956,16577,36,0.120,0.180,100.000,16577,80,429,13.627,20.556,1.569,0.637,0.875
112,1154,56.374,23.524,54,0,155,1236.837,433.142,1235.070,432.153,167.823,1214,411,47,46,55.454,26.496,135.820,0.515,56.727,65056,54,0.325,-0.065,99.913,65056,1217,416,139.289,30.601,2.093,0.478,0.833
113,1136,90.962,44.066,100,0,255,621.707,439.704,623.330,438.084,174.995,598,415,50,48,46.552,31.070,44.096,0.466,55.036,103333,91,0.230,-0.149,99.912,103333,598,458,24.702,38.211,1.498,0.667,0.742
114,405,42.802,13.960,45,9,73,739.352,430.700,739.530,430.089,78.669,730,416,19,29,28.372,18.175,94.731,0.822,29.614,17335,45,-0.356,-0.341,100.000,17335,735,416,101.689,19.000,1.561,0.641,0.928
115,558,89.717,42.538,91,9,219,669.398,441.720,670.120,440.411,106.811,656,422,24,37,38.620,18.396,68.860,0.615,39.217,50062,91,0.318,-0.361,100.000,50062,663,459,70.641,21.187,2.099,0.476,0.877
116,1070,44.225,18.032,36,0,118,382.421,444.384,382.442,444.667,174.551,365,423,37,43,43.564,31.273,107.460,0.441,44.822,47321,45,1.013,1.385,99.907,47321,370,425,128.660,35.209,1.393,0.718,0.855
117,484,59.996,23.008,73,9,146,49.012,445.636,50.534,444.906,85.497,37,430,22,31,30.912,19.936,68.564,0.832,32.696,29038,64,0.331,0.212,100.000,29038,43,461,66.571,21.372,1.551,0.645,0.933
118,900,41.781,13.472,45,9,100,285.902,443.610,285.341,442.911,133.782,259,430,49,27,48.882,23.443,2.284,0.632,49.163,37603,45,0.477,0.510,100.000,37603,259,444,4.667,26.777,2.085,0.480,0.883
119,749,106.287,69.981,27,9,255,350.447,458.973,352.197,460.525,126.468,336,439,32,39,42.655,22.357,119.200,0.588,46.872,79609,73,0.423,-1.228,100.000,79609,339,439,123.690,27.160,1.908,0.524,0.837
120,360,82.739,34.123,100,9,182,1154.408,464.883,1154.078,463.601,72.083,1143,453,23,23,27.157,16.879,134.818,0.871,27.803,29786,91,-0.124,-0.390,100.000,29786,1147,453,127.694,16.971,1.609,0.622,0.942
121,630,58.838,32.506,36,9,155,259.317,474.678,260.647,477.622,133.439,246,454,27,41,43.117,18.604,106.629,0.445,43.417,37068,45,0.891,-0.268,100.000,37068,247,456,118.926,23.161,2.318,0.431,0.797
122,552,50.525,14.131,54,9,82,794.984,471.850,795.213,470.860,90.912,784,456,23,32,31.750,22.136,76.355,0.839,33.242,27890,54,-0.353,0.024,100.000,27890,787,487,68.839,22.946,1.434,0.697,0.946
