 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
12,832,194.808,75.017,255,0,255,698.845,89.614,698.100,89.244,146.267,681,71,43,38,37.893,27.956,30.562,0.489,43.932,162080,226,-1.050,-0.210,99.159,162080,681,98,11.821,32.171,1.355,0.738,0.765
13,551,110.345,36.150,118,9,216,779.691,87.266,779.316,86.918,90.569,767,71,25,32,33.359,21.030,112.062,0.844,34.176,60800,118,-0.189,0.126,100.000,60800,774,71,110.556,21.666,1.586,0.630,0.939
14,378,29.899,7.551,29,9,49,178.606,85.442,178.804,85.274,80.083,165,76,26,19,26.873,17.910,159.592,0.741,28.844,11302,29,0.072,-0.158,100.000,11302,166,78,146.310,18.918,1.500,0.666,0.925
15,817,116.871,50.012,108,9,255,522.502,93.697,522.920,94.703,136.610,501,79,40,36,39.867,26.093,136.046,0.550,44.283,95484,108,0.847,0.750,100.000,95484,501,81,154.592,30.871,1.528,0.654,0.804
16,976,57.026,18.360,68,19,118,608.084,112.844,608.161,109.539,151.439,597,84,23,58,60.080,20.684,90.049,0.535,58.310,55657,59,0.160,-0.452,100.000,55657,603,84,95.906,22.658,2.905,0.344,0.877
17,548,127.560,43.235,128,29,246,445.252,106.454,445.530,106.143,90.326,432,91,26,30,33.706,20.700,59.352,0.844,34.482,69903,128,0.050,-0.459,100.000,69903,436,121,60.461,21.272,1.628,0.614,0.946
18,531,104.034,24.207,108,49,167,330.174,111.573,329.805,111.215,94.083,312,101,36,21,37.165,18.192,18.484,0.754,37.363,55242,108,0.158,-0.554,100.000,55242,312,116,15.524,19.290,2.043,0.489,0.943
19,1889,52.391,18.614,49,9,147,510.730,135.832,512.362,137.247,325.889,477,101,65,66,57.449,41.866,146.346,0.224,70.937,98967,49,0.776,0.874,100.000,98967,497,101,111.501,53.943,1.372,0.729,0.643
20,702,54.967,26.612,39,9,137,655.122,130.189,658.702,132.991,181.723,638,108,41,42,46.914,19.052,129.608,0.267,51.088,38587,49,0.886,-0.069,100.000,38587,645,109,130.236,24.835,2.462,0.406,0.690
21,607,89.213,30.943,98,9,206,703.192,130.515,702.821,130.820,117.296,689,113,28,35,37.783,20.455,67.416,0.554,37.000,54152,88,-0.005,0.726,100.000,54152,698,148,71.075,23.401,1.847,0.541,0.840
22,535,102.563,38.590,108,9,236,364.283,135.866,364.516,135.680,88.326,350,123,28,26,28.536,23.871,150.630,0.862,30.871,54871,108,0.225,0.208,100.000,54871,350,130,155.095,25.210,1.195,0.837,0.933
23,457,42.313,9.555,39,19,68,975.909,149.474,975.748,149.148,98.225,967,131,18,37,36.479,15.951,98.416,0.595,37.483,19337,39,0.030,-0.013,100.000,19337,972,131,99.211,17.531,2.287,0.437,0.903
24,792,63.875,28.493,39,9,157,562.452,154.364,562.430,156.608,118.711,547,134,32,38,34.879,28.912,71.537,0.706,39.294,50589,59,0.300,-0.684,100.000,50589,554,172,75.256,30.920,1.206,0.829,0.893
25,621,146.337,89.798,255,0,255,756.157,154.735,754.588,154.249,107.296,741,139,31,31,34.033,23.233,130.185,0.678,34.670,90875,157,-0.145,-1.535,97.585,90875,747,140,123.232,26.571,1.465,0.683,0.877
26,1720,85.152,59.044,39,0,255,616.684,164.130,609.608,167.903,236.735,577,140,77,50,79.976,27.383,24.732,0.386,80.654,146461,68,1.408,1.210,99.942,146461,577,179,17.312,37.325,2.921,0.342,0.716
27,899,104.423,75.260,49,0,255,481.031,179.896,480.000,182.731,157.823,464,153,28,52,53.799,21.276,83.125,0.454,53.600,93876,68,0.916,-0.647,99.889,93876,475,205,75.964,26.921,2.529,0.395,0.798
28,426,45.486,13.827,49,9,88,680.798,171.779,680.759,171.635,85.740,668,157,26,28,31.748,17.085,127.788,0.728,31.623,19377,49,0.055,-0.031,100.000,19377,674,158,124.695,19.137,1.858,0.538,0.869
29,971,74.333,46.874,39,9,246,215.572,181.872,216.195,177.322,211.179,194,159,43,48,49.654,24.899,118.615,0.274,59.666,72177,49,0.944,0.131,100.000,72177,199,161,129.560,33.622,1.994,0.501,0.668
30,423,41.012,13.112,39,9,88,533.301,175.327,532.353,175.559,80.669,519,165,28,20,28.665,18.789,9.725,0.817,29.120,17348,39,0.407,-0.010,100.000,17348,519,180,15.945,20.000,1.526,0.655,0.934
31,997,75.637,38.105,49,0,226,694.909,200.452,695.542,199.833,176.167,675,172,37,57,59.160,21.458,60.955,0.404,61.465,75410,59,0.766,-0.035,99.900,75410,685,229,68.025,26.323,2.757,0.363,0.793
32,912,94.671,41.258,88,9,246,398.826,189.874,400.370,189.988,160.551,375,173,47,33,48.236,24.073,161.418,0.445,50.606,86340,88,0.540,0.243,100.000,86340,377,175,150.396,30.414,2.004,0.499,0.781
33,639,117.110,44.498,98,9,255,790.431,194.189,789.833,194.538,117.296,780,176,23,38,38.864,20.935,85.918,0.584,38.328,74833,118,0.201,0.269,100.000,74833,789,176,97.496,23.000,1.856,0.539,0.859
34,543,53.788,14.569,49,19,98,630.404,199.218,629.966,199.104,102.225,612,189,35,23,35.722,19.354,168.509,0.653,35.903,29207,49,0.090,-0.029,100.000,29207,612,192,167.125,22.422,1.846,0.542,0.865
35,1382,38.742,13.296,29,0,98,740.380,221.052,738.718,222.878,236.593,710,190,60,65,73.296,24.007,44.701,0.310,74.813,53542,39,0.649,0.611,99.928,53542,719,253,52.058,33.751,3.053,0.328,0.644
36,358,51.950,15.554,39,19,98,571.388,210.528,572.033,210.839,73.255,559,200,24,22,24.351,18.719,148.438,0.838,24.839,18598,49,0.456,-0.392,100.000,18598,562,203,130.101,19.952,1.301,0.769,0.904
37,415,48.494,15.790,49,9,88,599.317,214.028,599.567,214.099,85.740,586,201,28,25,32.238,16.391,143.707,0.709,32.016,20125,49,0.234,-0.280,100.000,20125,589,202,141.340,18.141,1.967,0.508,0.867
38,558,96.108,38.917,98,0,255,532.389,218.306,532.687,217.222,120.853,522,202,23,35,35.168,20.202,86.064,0.480,35.903,53628,98,0.978,2.095,99.642,53628,529,237,77.125,23.000,1.741,0.574,0.812
39,469,138.544,63.399,128,19,255,502.730,217.182,503.167,216.762,89.640,490,205,26,26,28.010,21.319,40.734,0.733,29.155,64977,128,0.243,-1.035,100.000,64977,496,231,59.036,21.920,1.314,0.761,0.912
40,377,79.806,23.625,88,19,128,322.720,222.829,323.301,223.445,79.154,311,210,23,26,28.712,16.718,130.335,0.756,29.411,30087,78,0.027,-0.740,100.000,30087,313,211,125.311,18.897,1.717,0.582,0.894
41,554,106.670,44.431,98,9,216,116.554,239.875,116.843,239.977,110.711,103,224,30,33,30.103,23.432,128.831,0.568,33.541,59095,108,0.068,-0.567,100.000,59095,111,224,100.305,27.785,1.285,0.778,0.829
42,617,65.742,41.634,29,0,196,760.946,246.842,759.928,242.806,99.154,749,229,25,34,35.340,22.229,102.532,0.789,35.777,40563,49,0.864,-0.288,99.838,40563,754,230,116.565,24.156,1.590,0.629,0.915
43,1281,101.599,43.259,98,19,255,272.139,252.950,270.927,251.606,200.693,249,231,44,50,50.050,32.588,115.038,0.400,55.000,130148,98,1.157,1.624,100.000,130148,254,234,126.870,41.400,1.536,0.651,0.780
44,583,109.360,74.952,78,0,255,488.977,248.246,485.771,247.580,126.368,467,235,42,24,39.938,18.586,2.517,0.459,42.755,63757,78,0.758,-0.736,99.485,63757,467,254,10.784,23.636,2.149,0.465,0.765
45,739,42.445,10.973,39,9,78,410.970,252.689,410.708,252.753,126.368,389,236,42,35,48.141,19.545,142.973,0.582,47.434,31367,39,0.193,0.070,100.000,31367,390,241,145.305,22.277,2.463,0.406,0.847
46,461,68.668,21.179,68,9,118,658.528,248.190,658.450,247.817,79.598,647,236,23,25,26.672,22.007,57.686,0.914,27.803,31656,68,-0.568,0.117,100.000,31656,650,259,52.306,22.768,1.212,0.825,0.951
47,656,84.319,46.352,68,9,255,543.052,256.918,539.448,256.907,127.782,520,246,45,22,46.154,18.097,6.176,0.505,45.277,55313,78,1.066,0.971,100.000,55313,520,258,6.340,21.138,2.550,0.392,0.814
48,524,70.834,14.380,68,39,118,1348.384,266.939,1348.215,266.814,124.267,1330,255,37,24,38.853,17.172,23.115,0.426,40.311,37117,68,0.096,-0.160,100.000,37117,1330,276,23.385,18.710,2.263,0.442,0.858
49,14151,90.202,51.934,59,0,255,178.767,333.407,175.008,329.263,1162.445,101,259,179,152,154.098,116.923,154.856,0.132,198.124,1276450,78,1.505,2.010,99.993,1276450,102,263,153.952,142.162,1.318,0.759,0.722
50,504,30.746,8.325,29,9,59,453.911,284.948,453.885,284.649,82.426,441,273,26,24,27.332,23.478,28.018,0.932,28.302,15496,29,0.037,0.103,100.000,15496,443,294,32.005,24.000,1.164,0.859,0.957
51,780,96.396,36.325,68,19,206,604.668,288.678,604.315,288.071,119.296,584,274,40,30,43.383,22.892,20.852,0.689,43.081,75189,98,0.073,-0.526,100.000,75189,584,296,21.801,24.817,1.895,0.528,0.892
52,413,106.453,42.888,128,19,226,232.318,286.854,232.710,286.446,80.083,218,276,28,22,27.694,18.988,164.677,0.809,28.443,43965,108,0.130,-0.693,100.000,43965,218,291,10.125,18.974,1.459,0.686,0.920
53,553,150.729,58.671,157,0,255,725.522,297.292,724.748,296.660,115.882,710,279,30,37,43.353,16.241,125.292,0.517,43.012,83353,157,-0.435,-0.436,99.819,83353,712,281,125.538,18.331,2.669,0.375,0.837
54,737,85.548,43.287,59,9,226,284.017,300.945,284.146,301.780,121.296,264,283,40,34,40.842,22.976,146.678,0.629,41.761,63049,78,0.967,0.443,100.000,63049,264,297,163.301,26.200,1.778,0.563,0.833
55,509,83.141,32.128,78,0,187,533.019,293.834,533.655,293.683,102.811,516,283,34,22,34.749,18.651,171.446,0.605,34.438,42319,78,0.296,-0.086,99.804,42319,517,289,154.179,20.937,1.863,0.537,0.832
56,503,70.871,23.377,68,9,137,752.401,301.118,752.489,301.737,100.811,739,284,30,33,41.710,15.355,128.714,0.622,41.231,35648,68,0.099,-0.278,100.000,35648,741,285,129.094,17.815,2.716,0.368,0.871
57,567,87.453,27.612,88,9,196,416.017,303.391,415.852,302.815,89.497,403,289,27,28,29.441,24.521,126.222,0.890,30.610,49586,88,0.251,0.648,100.000,49586,404,294,141.633,25.473,1.201,0.833,0.946
58,479,94.743,31.595,98,9,177,359.659,315.385,360.112,315.195,88.326,345,304,29,24,31.006,19.670,158.640,0.772,31.623,45382,98,-0.363,-0.237,100.000,45382,346,306,145.305,21.503,1.576,0.634,0.895
59,682,59.625,22.661,59,9,137,862.565,331.921,861.409,331.329,128.024,844,313,38,34,38.682,22.449,142.568,0.523,40.608,40664,59,0.219,-0.232,100.000,40664,851,314,127.999,25.120,1.723,0.580,0.821
60,694,34.831,11.196,29,9,68,524.687,333.434,526.153,332.617,169.137,504,314,39,37,33.639,26.268,160.377,0.305,40.025,24173,29,0.358,-0.339,100.000,24173,504,335,167.005,34.386,1.281,0.781,0.705
61,699,92.994,28.800,98,9,187,905.119,329.951,904.447,329.755,102.468,889,316,33,28,32.472,27.408,162.339,0.837,33.615,65003,98,-0.134,-0.201,100.000,65003,891,321,149.621,28.000,1.185,0.844,0.942
62,940,57.591,20.429,49,19,147,374.216,341.885,372.846,344.013,151.439,355,321,41,45,55.038,21.746,48.605,0.515,54.037,54136,59,0.886,1.035,100.000,54136,359,364,51.009,25.925,2.531,0.395,0.817
63,376,42.343,13.369,39,9,88,295.383,336.686,294.826,336.439,79.255,282,328,28,20,28.389,16.863,23.342,0.752,28.844,15921,39,0.576,0.447,100.000,15921,285,345,33.690,19.000,1.684,0.594,0.905
64,593,93.278,32.850,98,9,177,991.502,339.718,991.361,339.508,117.539,971,330,41,20,43.126,17.508,174.177,0.539,41.976,55314,98,-0.305,-0.478,100.000,55314,971,334,167.619,19.169,2.463,0.406,0.843
65,921,87.982,27.010,98,9,167,936.388,350.132,936.080,350.384,115.196,916,333,39,34,37.609,31.180,153.235,0.872,39.850,81031,88,-0.364,-0.215,100.000,81031,916,346,162.474,31.618,1.206,0.829,0.949
66,483,90.890,38.638,118,9,177,1112.405,353.227,1111.443,352.817,100.811,1101,335,25,34,36.797,16.713,118.222,0.597,37.216,43900,98,-0.211,-0.879,100.000,43900,1105,336,120.700,19.189,2.202,0.454,0.842
67,526,70.671,23.528,78,19,137,318.804,352.521,319.237,352.242,98.225,306,336,25,33,33.212,20.165,73.856,0.685,33.242,37173,68,0.007,-0.501,100.000,37173,317,369,83.089,21.586,1.647,0.607,0.869
68,884,94.646,39.017,118,9,246,1061.293,350.626,1062.294,349.459,136.510,1038,336,47,28,46.014,24.461,176.793,0.596,47.381,83667,98,0.137,-0.437,100.000,83667,1038,355,7.275,27.115,1.881,0.532,0.877
69,587,55.784,13.552,59,19,98,420.865,350.595,420.904,350.233,108.811,405,337,32,27,34.544,21.636,21.517,0.623,35.384,32745,59,0.135,0.211,100.000,32745,409,363,42.709,23.057,1.597,0.626,0.873
70,392,34.153,8.960,29,9,59,472.556,350.360,472.440,350.445,77.841,460,340,26,21,27.896,17.892,26.576,0.813,28.653,13388,29,0.338,0.080,100.000,13388,461,359,29.249,18.383,1.559,0.641,0.925
71,385,51.252,17.919,49,9,98,1366.201,351.053,1365.026,351.643,89.640,1353,340,27,24,30.698,15.968,34.571,0.602,30.610,19732,49,-0.004,-0.143,100.000,19732,1356,362,38.367,18.585,1.922,0.520,0.846
72,403,127.040,63.100,187,0,255,1277.393,363.403,1275.692,362.996,81.740,1264,352,28,22,30.441,16.856,148.348,0.758,31.305,51197,137,-0.200,-0.981,99.752,51197,1264,356,153.435,17.941,1.806,0.554,0.911
73,435,59.156,15.797,59,19,108,94.187,365.424,94.770,365.573,81.497,83,353,24,24,24.200,22.886,157.090,0.823,26.627,25733,59,0.066,0.055,100.000,25733,88,354,124.287,23.583,1.057,0.946,0.923
74,383,26.154,6.864,29,9,49,570.200,366.534,570.359,366.560,75.255,560,354,21,26,27.966,17.437,62.493,0.850,28.636,10017,29,0.190,-0.260,100.000,10017,565,380,65.225,18.336,1.604,0.624,0.935
75,2350,72.246,33.586,59,9,236,925.830,402.969,922.567,399.439,372.617,885,363,80,85,85.051,35.180,133.333,0.213,97.417,169778,68,1.282,2.870,100.000,169778,889,364,121.569,48.978,2.418,0.414,0.621
76,874,72.773,32.401,68,0,177,1032.705,380.568,1031.446,379.944,150.167,1008,364,47,39,51.131,21.764,147.153,0.487,51.971,63604,78,0.074,-0.394,99.771,63604,1008,368,149.982,26.723,2.349,0.426,0.766
77,582,152.634,73.815,255,9,255,344.613,386.204,344.860,386.134,116.368,331,369,27,34,35.647,20.788,109.914,0.540,35.468,88833,167,-0.263,-1.104,100.000,88833,338,370,111.501,22.804,1.715,0.583,0.834
78,599,74.868,30.483,59,9,177,253.008,386.171,253.635,385.907,109.640,236,371,33,32,38.248,19.940,133.849,0.626,38.601,44846,68,0.476,-0.070,100.000,44846,237,374,143.427,22.277,1.918,0.521,0.852
79,522,88.142,34.531,108,9,187,1156.228,384.090,1155.325,384.088,97.983,1141,371,32,25,34.762,19.119,154.639,0.683,34.409,46010,88,-0.262,-0.524,100.000,46010,1142,373,144.462,20.452,1.818,0.550,0.884
80,1859,64.005,43.724,39,0,255,1357.336,412.382,1358.942,411.329,268.049,1331,376,51,82,76.139,31.087,104.959,0.325,84.202,118986,49,1.791,2.614,99.946,118986,1338,377,105.852,41.807,2.449,0.408,0.672
81,671,67.335,21.249,78,9,137,526.402,390.499,526.136,390.088,146.024,507,379,41,26,40.037,21.339,7.730,0.395,41.976,45182,68,-0.118,-0.100,100.000,45182,507,393,12.381,26.000,1.876,0.533,0.824
82,409,53.773,20.594,59,9,118,471.182,392.148,470.969,391.283,86.669,457,380,28,24,32.442,16.052,139.951,0.684,32.450,21993,59,0.202,-0.112,100.000,21993,457,384,146.310,18.086,2.021,0.495,0.874
83,353,100.150,36.281,68,29,206,881.965,392.302,881.029,392.272,83.740,870,382,25,21,23.741,18.932,156.272,0.633,26.000,35353,98,0.329,-0.517,100.000,35353,871,386,157.380,20.616,1.254,0.797,0.844
84,436,108.550,28.873,108,19,196,580.264,395.112,580.058,395.324,78.083,568,384,25,23,25.057,22.155,20.870,0.899,26.571,47328,108,-0.182,0.326,100.000,47328,568,400,19.799,23.000,1.131,0.884,0.942
85,395,34.165,9.647,39,9,59,1088.713,397.173,1088.935,397.776,74.669,1078,384,22,25,25.694,19.574,122.087,0.890,26.926,13495,39,0.072,-0.119,100.000,13495,1082,385,121.329,20.506,1.313,0.762,0.937
86,532,116.252,51.870,118,9,255,101.139,403.038,100.884,402.093,98.811,87,388,31,28,32.794,20.655,142.546,0.685,34.986,61846,118,0.324,-0.408,100.000,61846,88,392,149.036,24.363,1.588,0.630,0.856
87,2763,108.941,61.524,49,0,255,1263.668,423.567,1263.494,425.537,304.434,1233,390,62,66,63.470,55.427,75.226,0.375,75.604,301004,108,0.471,-0.716,99.964,301004,1245,453,52.524,61.121,1.145,0.873,0.783
88,563,74.451,22.409,78,19,137,1120.759,405.372,1119.886,404.949,89.497,1107,392,27,27,29.183,24.564,142.042,0.883,30.610,41916,78,-0.386,0.014,100.000,41916,1109,396,141.633,25.298,1.188,0.842,0.949
89,420,52.621,16.210,59,9,98,428.200,407.212,428.069,406.499,75.841,417,395,23,24,24.725,21.628,52.181,0.918,25.612,22101,59,-0.292,-0.100,100.000,22101,419,417,38.660,22.452,1.143,0.875,0.947
90,357,53.353,16.529,49,9,108,323.831,412.671,324.046,412.464,74.426,314,400,21,24,27.016,16.825,122.930,0.810,27.659,19047,49,0.303,0.479,100.000,19047,316,401,130.601,18.200,1.606,0.623,0.925
91,396,105.846,57.367,49,0,255,1316.121,410.783,1315.553,410.275,85.740,1302,403,30,17,30.784,16.379,2.311,0.677,30.265,41915,108,0.418,-0.413,99.747,41915,1302,414,7.595,17.000,1.880,0.532,0.901
92,786,82.948,31.304,88,9,216,385.599,421.351,386.339,420.456,139.439,363,407,46,33,47.194,21.205,31.901,0.508,53.339,65197,88,0.398,0.222,100.000,65197,363,439,30.411,25.938,2.226,0.449,0.820
93,1559,74.058,36.260,78,0,226,502.030,438.257,502.586,440.271,223.966,474,409,69,50,61.472,32.291,167.772,0.391,72.069,115456,68,0.678,0.450,99.936,115456,479,413,150.945,44.379,1.904,0.525,0.680
94,393,201.837,61.769,255,29,255,767.447,421.085,766.826,420.333,72.426,756,410,23,22,23.376,21.406,156.362,0.941,24.352,79322,226,-1.114,0.114,100.000,79322,756,417,160.821,22.000,1.092,0.916,0.947
95,385,75.670,32.217,78,9,187,1026.952,426.058,1026.180,425.402,84.083,1013,414,28,23,30.624,16.007,144.991,0.684,30.887,29133,78,0.189,-0.551,100.000,29133,1013,419,150.945,17.689,1.913,0.523,0.857
96,638,56.533,19.593,68,9,118,1071.386,429.650,1070.189,429.198,115.740,1054,414,34,33,40.482,20.066,136.032,0.598,42.521,36068,59,-0.010,-0.354,100.000,36068,1056,418,138.814,23.768,2.017,0.496,0.851
97,350,57.094,14.170,59,29,98,116.471,428.689,116.761,428.293,72.083,105,417,23,23,26.381,16.892,41.530,0.846,27.019,19983,59,0.478,0.379,100.000,19983,106,437,38.991,17.463,1.562,0.640,0.922
98,1234,66.606,31.110,39,0,177,1163.165,438.310,1164.996,438.945,201.380,1139,418,48,42,49.379,31.819,138.436,0.382,53.712,82192,68,0.593,-0.087,99.919,82192,1140,425,151.049,37.361,1.552,0.644,0.844
99,1198,106.256,25.059,108,39,177,686.969,443.278,685.967,443.480,151.823,662,426,51,34,51.968,29.352,163.453,0.653,52.887,127295,108,0.084,-0.285,100.000,127295,662,437,164.650,31.064,1.771,0.565,0.923
100,1931,86.018,41.840,39,9,216,242.364,457.216,241.156,454.996,264.291,211,427,59,64,59.570,41.273,132.365,0.347,71.400,166100,78,0.265,-0.917,100.000,166100,227,432,127.030,50.478,1.443,0.693,0.753
101,614,129.217,63.357,137,9,255,742.513,444.772,742.701,442.872,116.569,729,428,31,35,41.074,19.033,57.258,0.568,41.400,79339,128,0.117,-0.756,100.000,79339,730,461,52.853,22.483,2.158,0.463,0.812
102,582,91.052,32.581,108,19,206,173.924,444.823,175.190,443.838,99.539,157,429,32,30,37.716,19.647,41.014,0.738,37.802,52992,88,0.322,-0.008,100.000,52992,157,455,37.476,20.506,1.920,0.521,0.919
103,393,109.407,59.479,98,0,255,400.665,443.826,400.920,443.549,78.669,390,431,21,26,26.751,18.705,70.067,0.798,27.313,42997,108,0.331,-0.536,99.491,42997,394,456,66.251,19.498,1.430,0.699,0.919
104,694,123.999,77.684,255,9,255,777.710,453.516,776.573,449.025,130.711,765,431,31,40,40.402,21.871,113.245,0.510,43.829,86055,88,0.505,-1.223,100.000,86055,769,434,124.778,28.024,1.847,0.541,0.778
105,1273,67.433,39.326,39,9,236,1114.020,463.402,1111.462,468.200,255.463,1090,431,50,64,65.034,24.923,63.645,0.245,70.725,85842,59,1.016,0.527,100.000,85842,1095,491,56.535,33.373,2.609,0.383,0.633
106,440,97.784,39.753,108,9,236,582.766,450.061,583.199,449.689,81.841,570,437,24,26,28.731,19.499,126.480,0.826,30.806,43025,98,0.106,-0.263,100.000,43025,572,438,125.754,20.564,1.473,0.679,0.922
107,640,45.225,19.962,39,9,128,1296.728,456.086,1296.724,454.477,115.782,1278,439,36,35,42.974,18.962,45.723,0.600,42.638,28944,39,0.884,1.203,100.000,28944,1280,470,39.289,21.874,2.266,0.441,0.842
108,370,47.786,31.922,39,9,255,72.638,453.786,74.684,451.861,82.569,59,441,27,25,32.613,14.445,38.236,0.682,34.205,17681,39,3.330,13.584,100.000,17681,59,463,37.875,15.345,2.258,0.443,0.902
109,352,54.634,20.511,59,9,128,282.750,457.381,283.284,456.908,82.083,272,443,19,27,27.874,16.079,75.710,0.657,27.893,19231,59,0.250,0.253,100.000,19231,280,470,75.466,19.000,1.734,0.577,0.861
110,505,61.808,28.416,39,9,137,322.512,459.284,325.281,458.767,119.882,301,449,40,19,42.338,15.187,6.896,0.442,41.785,31213,59,0.382,-0.774,100.000,31213,302,465,21.038,17.613,2.788,0.359,0.815
111,975,80.562,40.880,29,9,177,904.296,469.130,908.155,466.270,160.853,877,449,50,38,53.771,23.087,28.215,0.474,54.626,78548,88,0.052,-1.243,100.000,78548,877,479,23.749,28.755,2.329,0.429,0.801
112,572,52.264,18.091,49,0,108,360.827,463.636,361.477,463.883,91.497,347,450,28,26,29.102,25.025,26.228,0.859,31.385,29895,49,0.228,0.163,99.825,29895,347,473,30.651,25.951,1.163,0.860,0.945
113,911,100.428,41.281,88,9,255,1159.081,473.096,1156.617,472.649,150.752,1134,458,51,31,50.873,22.800,171.871,0.504,52.631,91490,98,0.326,-0.129,100.000,91490,1134,465,165.700,28.488,2.231,0.448,0.794
114,554,62.523,20.735,59,9,118,489.282,478.390,489.089,478.297,89.255,478,463,23,31,30.617,23.038,97.995,0.874,31.145,34638,59,-0.090,-0.522,100.000,34638,487,463,95.528,23.000,1.329,0.752,0.942
115,887,86.802,37.308,98,0,216,1209.250,485.642,1207.511,484.200,145.924,1191,465,34,45,49.627,22.757,114.319,0.523,50.804,76993,88,0.014,-0.235,99.887,76993,1192,468,126.193,27.176,2.181,0.459,0.829
116,368,71.280,18.256,78,9,118,589.579,476.793,589.393,476.314,71.598,579,466,21,22,22.595,20.737,114.587,0.902,24.207,26231,68,-0.412,0.267,100.000,26231,581,468,128.290,21.000,1.090,0.918,0.942
117,972,123.724,51.774,108,0,255,722.352,493.544,721.611,490.300,169.823,706,466,32,56,52.673,23.496,85.325,0.424,56.436,120260,118,0.310,-0.196,99.691,120260,715,522,82.875,30.254,2.242,0.446,0.741
118,431,54.805,14.244,49,19,98,154.300,477.936,153.701,477.622,89.640,138,467,31,21,31.151,17.616,20.746,0.674,33.541,23621,49,0.432,0.030,100.000,23621,139,484,26.565,18.336,1.768,0.566,0.903
119,450,135.702,68.525,157,9,255,1348.382,479.276,1346.882,478.598,81.841,1335,468,28,22,27.316,20.975,171.827,0.844,29.155,61066,137,-0.081,-0.928,100.000,61066,1336,473,157.834,22.000,1.302,0.768,0.929
120,370,34.865,8.952,29,19,59,21.078,482.316,21.066,482.488,78.669,6,473,29,18,30.510,15.441,16.406,0.751,30.364,12900,39,0.477,0.356,100.000,12900,6,487,17.241,16.378,1.976,0.506,0.932
121,482,44.199,12.216,49,19,78,305.591,486.266,305.917,486.003,101.740,289,474,34,25,38.321,16.015,30.821,0.585,37.736,21304,49,0.010,-0.304,100.000,21304,290,496,32.005,18.444,2.393,0.418,0.833
122,617,52.426,20.309,49,0,128,1037.849,489.884,1037.071,489.120,132.953,1018,475,40,31,44.524,17.644,146.196,0.439,44.102,32347,49,0.717,0.959,99.838,32347,1020,478,147.031,20.801,2.523,0.396,0.809
