 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
67,526,142.994,31.059,157,55,247,318.804,352.521,318.423,352.510,98.225,306,336,25,33,33.212,20.165,73.856,0.685,33.242,75215,145,-0.194,-0.041,100,75215,317,369,83.089,21.586,1.647,0.607,0.869
68,884,135.567,29.262,149,64,217,1061.293,350.626,1061.722,350.165,136.510,1038,336,47,28,46.014,24.461,176.793,0.596,47.381,119841,136,-0.103,-0.658,100,119841,1038,355,7.275,27.115,1.881,0.532,0.877
69,587,97.995,13.895,102,59,149,420.865,350.595,420.742,350.870,108.811,405,337,32,27,34.544,21.636,21.517,0.623,35.384,57523,98,0.409,0.618,100,57523,409,363,42.709,23.057,1.597,0.626,0.873
70,392,83.173,16.401,76,42,140,472.556,350.360,472.599,350.897,77.841,460,340,26,21,27.896,17.892,26.576,0.813,28.653,32604,81,0.389,0.790,100,32604,461,359,29.249,18.383,1.559,0.641,0.925
71,385,118.034,35.131,145,29,217,1366.201,351.053,1364.965,351.983,89.640,1353,340,27,24,30.698,15.968,34.571,0.602,30.610,45443,123,-0.351,-0.417,100,45443,1356,362,38.367,18.585,1.922,0.520,0.846
72,403,107.050,33.220,110,21,200,1277.393,363.403,1277.214,363.575,81.740,1264,352,28,22,30.441,16.856,148.348,0.758,31.305,43141,106,0.085,-0.126,100,43141,1264,356,153.435,17.941,1.806,0.554,0.911
73,435,141.566,42.918,132,51,255,94.187,365.424,95.532,364.824,81.497,83,353,24,24,24.200,22.886,157.090,0.823,26.627,61581,136,0.553,0.099,100,61581,88,354,124.287,23.583,1.057,0.946,0.923
74,383,35.070,8.946,38,17,76,570.200,366.534,570.227,367.010,75.255,560,354,21,26,27.966,17.437,62.493,0.850,28.636,13432,34,0.509,0.992,100,13432,565,380,65.225,18.336,1.604,0.624,0.935
75,2350,95.308,37.762,68,29,247,925.830,402.969,920.812,398.968,372.617,885,363,80,85,85.051,35.180,133.333,0.213,97.417,223973,89,1.013,0.904,100,223973,889,364,121.569,48.978,2.418,0.414,0.621
76,874,130.017,41.909,123,21,255,1032.705,380.568,1033.367,380.873,150.167,1008,364,47,39,51.131,21.764,147.153,0.487,51.971,113635,123,0.148,-0.353,100,113635,1008,368,149.982,26.723,2.349,0.426,0.766
77,582,106.134,36.107,123,17,192,344.613,386.204,344.473,385.540,116.368,331,369,27,34,35.647,20.788,109.914,0.540,35.468,61770,110,-0.242,-0.610,100,61770,338,370,111.501,22.804,1.715,0.583,0.834
78,599,141.813,43.459,153,34,255,253.008,386.171,254.595,387.173,109.640,236,371,33,32,38.248,19.940,133.849,0.626,38.601,84946,145,0.103,-0.188,100,84946,237,374,143.427,22.277,1.918,0.521,0.852
79,522,138.050,33.823,136,42,234,1156.228,384.090,1155.402,384.216,97.983,1141,371,32,25,34.762,19.119,154.639,0.683,34.409,72062,140,-0.101,-0.248,100,72062,1142,373,144.462,20.452,1.818,0.550,0.884
80,1859,78.480,31.978,51,17,174,1357.336,412.382,1356.423,406.489,268.049,1331,376,51,82,76.139,31.087,104.959,0.325,84.202,145895,72,0.571,-0.496,100,145895,1338,377,105.852,41.807,2.449,0.408,0.672
81,671,99.016,15.972,102,42,140,526.402,390.499,526.062,390.278,146.024,507,379,41,26,40.037,21.339,7.730,0.395,41.976,66440,102,-0.490,0.646,100,66440,507,393,12.381,26.000,1.876,0.533,0.824
82,409,46.428,10.482,46,12,76,471.182,392.148,471.278,391.879,86.669,457,380,28,24,32.442,16.052,139.951,0.684,32.450,18989,46,-0.042,0.198,100,18989,457,384,146.310,18.086,2.021,0.495,0.874
83,353,147.000,28.474,136,85,238,881.965,392.302,881.914,392.463,83.740,870,382,25,21,23.741,18.932,156.272,0.633,26.000,51891,145,0.463,0.322,100,51891,871,386,157.380,20.616,1.254,0.797,0.844
84,436,122.800,21.872,123,55,200,580.264,395.112,579.729,395.441,78.083,568,384,25,23,25.057,22.155,20.870,0.899,26.571,53541,123,0.368,0.759,100,53541,568,400,19.799,23.000,1.131,0.884,0.942
85,395,53.071,9.938,55,25,85,1088.713,397.173,1089.055,397.482,74.669,1078,384,22,25,25.694,19.574,122.087,0.890,26.926,20963,55,0.232,0.276,100,20963,1082,385,121.329,20.506,1.313,0.762,0.937
86,532,206.318,44.228,255,76,255,101.139,403.038,100.833,403.350,98.811,87,388,31,28,32.794,20.655,142.546,0.685,34.986,109761,213,-0.781,-0.028,100,109761,88,392,149.036,24.363,1.588,0.630,0.856
87,2763,183.654,52.194,255,42,255,1263.668,423.567,1264.858,424.740,304.434,1233,390,62,66,63.470,55.427,75.226,0.375,75.604,507435,192,-0.575,-0.414,100,507435,1245,453,52.524,61.121,1.145,0.873,0.783
88,563,113.485,23.820,110,51,183,1120.759,405.372,1120.133,406.019,89.497,1107,392,27,27,29.183,24.564,142.042,0.883,30.610,63892,110,0.139,-0.449,100,63892,1109,396,141.633,25.298,1.188,0.842,0.949
89,420,47.417,9.487,46,25,81,428.200,407.212,428.180,406.816,75.841,417,395,23,24,24.725,21.628,52.181,0.918,25.612,19915,46,0.100,0.026,100,19915,419,417,38.660,22.452,1.143,0.875,0.947
90,357,107.269,38.622,119,29,226,323.831,412.671,324.992,414.251,74.426,314,400,21,24,27.016,16.825,122.930,0.810,27.659,38295,110,0.075,-0.783,100,38295,316,401,130.601,18.200,1.606,0.623,0.925
91,396,101.778,28.106,68,42,187,1316.121,410.783,1315.900,410.544,85.740,1302,403,30,17,30.784,16.379,2.311,0.677,30.265,40304,102,0.502,-0.097,100,40304,1302,414,7.595,17.000,1.880,0.532,0.901
92,786,77.973,16.586,81,25,140,385.599,421.351,385.456,421.089,139.439,363,407,46,33,47.194,21.205,31.901,0.508,53.339,61287,76,6.962E-4,0.160,100,61287,363,439,30.411,25.938,2.226,0.449,0.820
93,1559,86.105,37.338,59,12,196,502.030,438.257,501.028,439.933,223.966,474,409,69,50,61.472,32.291,167.772,0.391,72.069,134237,81,0.451,-0.622,100,134237,479,413,150.945,44.379,1.904,0.525,0.680
94,393,168.372,38.212,174,64,255,767.447,421.085,767.223,420.456,72.426,756,410,23,22,23.376,21.406,156.362,0.941,24.352,66170,170,-0.190,-0.426,100,66170,756,417,160.821,22.000,1.092,0.916,0.947
95,385,115.431,25.881,128,46,187,1026.952,426.058,1026.853,425.595,84.083,1013,414,28,23,30.624,16.007,144.991,0.684,30.887,44441,115,-0.122,-0.353,100,44441,1013,419,150.945,17.689,1.913,0.523,0.857
96,638,87.313,19.773,98,29,145,1071.386,429.650,1070.954,429.561,115.740,1054,414,34,33,40.482,20.066,136.032,0.598,42.521,55706,89,-0.029,-0.438,100,55706,1056,418,138.814,23.768,2.017,0.496,0.851
97,350,125.846,21.013,115,72,200,116.471,428.689,116.782,428.355,72.083,105,417,23,23,26.381,16.892,41.530,0.846,27.019,44046,123,0.261,-0.213,100,44046,106,437,38.991,17.463,1.562,0.640,0.922
98,1234,74.028,23.767,64,25,153,1163.165,438.310,1164.979,439.472,201.380,1139,418,48,42,49.379,31.819,138.436,0.382,53.712,91350,68,0.925,0.437,100,91350,1140,425,151.049,37.361,1.552,0.644,0.844
99,1198,131.238,30.303,119,55,217,686.969,443.278,687.769,444.846,151.823,662,426,51,34,51.968,29.352,163.453,0.653,52.887,157223,128,0.173,-0.493,100,157223,662,437,164.650,31.064,1.771,0.565,0.923
100,1931,146.932,56.416,192,25,255,242.364,457.216,239.083,453.575,264.291,211,427,59,64,59.570,41.273,132.365,0.347,71.400,283725,166,-0.368,-1.167,100,283725,227,432,127.030,50.478,1.443,0.693,0.753
101,614,122.640,32.454,119,29,200,742.513,444.772,742.249,444.557,116.569,729,428,31,35,41.074,19.033,57.258,0.568,41.400,75301,123,-0.348,0.165,100,75301,730,461,52.853,22.483,2.158,0.463,0.812
102,582,180.954,38.876,196,64,255,173.924,444.823,174.563,445.105,99.539,157,429,32,30,37.716,19.647,41.014,0.738,37.802,105315,179,0.009,-0.528,100,105315,157,455,37.476,20.506,1.920,0.521,0.919
103,393,79.659,28.258,76,17,157,400.665,443.826,400.756,443.659,78.669,390,431,21,26,26.751,18.705,70.067,0.798,27.313,31306,81,0.009,-0.349,100,31306,394,456,66.251,19.498,1.430,0.699,0.919
104,694,117.346,61.644,64,34,255,777.710,453.516,776.994,449.293,130.711,765,431,31,40,40.402,21.871,113.245,0.510,43.829,81438,102,0.658,-0.769,100,81438,769,434,124.778,28.024,1.847,0.541,0.778
105,1273,99.999,39.672,68,34,255,1114.020,463.402,1114.749,463.321,255.463,1090,431,50,64,65.034,24.923,63.645,0.245,70.725,127299,93,0.768,0.246,100,127299,1095,491,56.535,33.373,2.609,0.383,0.633
106,440,67.343,17.989,72,21,128,582.766,450.061,583.101,450.040,81.841,570,437,24,26,28.731,19.499,126.480,0.826,30.806,29631,68,0.001,-0.093,100,29631,572,438,125.754,20.564,1.473,0.679,0.922
107,640,47.634,22.622,34,17,136,1296.728,456.086,1297.187,453.439,115.782,1278,439,36,35,42.974,18.962,45.723,0.600,42.638,30486,42,1.484,1.958,100,30486,1280,470,39.289,21.874,2.266,0.441,0.842
108,370,97.211,27.736,89,42,230,72.638,453.786,73.633,452.590,82.569,59,441,27,25,32.613,14.445,38.236,0.682,34.205,35968,93,1.656,4.126,100,35968,59,463,37.875,15.345,2.258,0.443,0.902
109,352,109.222,32.929,106,34,209,282.750,457.381,282.821,458.665,82.083,272,443,19,27,27.874,16.079,75.710,0.657,27.893,38446,106,0.201,-0.609,100,38446,280,470,75.466,19.000,1.734,0.577,0.861
110,505,85.622,23.666,93,34,157,322.512,459.284,323.884,459.025,119.882,301,449,40,19,42.338,15.187,6.896,0.442,41.785,43239,85,0.161,-0.603,100,43239,302,465,21.038,17.613,2.788,0.359,0.815
111,975,105.909,51.526,38,21,221,904.296,469.130,909.886,466.072,160.853,877,449,50,38,53.771,23.087,28.215,0.474,54.626,103261,115,-0.084,-1.231,100,103261,877,479,23.749,28.755,2.329,0.429,0.801
112,572,97.621,19.587,93,38,157,360.827,463.636,360.579,464.255,91.497,347,450,28,26,29.102,25.025,26.228,0.859,31.385,55839,98,0.424,0.388,100,55839,347,473,30.651,25.951,1.163,0.860,0.945
113,911,169.720,42.759,162,64,255,1159.081,473.096,1157.321,472.833,150.752,1134,458,51,31,50.873,22.800,171.871,0.504,52.631,154615,166,0.219,-0.502,100,154615,1134,465,165.700,28.488,2.231,0.448,0.794
114,554,53.899,12.489,55,17,81,489.282,478.390,488.996,478.095,89.255,478,463,23,31,30.617,23.038,97.995,0.874,31.145,29860,55,-0.279,-0.409,100,29860,487,463,95.528,23.000,1.329,0.752,0.942
115,887,127.946,30.330,145,38,200,1209.250,485.642,1208.321,484.058,145.924,1191,465,34,45,49.627,22.757,114.319,0.523,50.804,113488,132,-0.589,0.056,100,113488,1192,468,126.193,27.176,2.181,0.459,0.829
116,368,61.185,10.003,64,29,85,589.579,476.793,589.690,476.434,71.598,579,466,21,22,22.595,20.737,114.587,0.902,24.207,22516,64,-0.272,-0.104,100,22516,581,468,128.290,21.000,1.090,0.918,0.942
117,972,146.119,55.670,255,46,255,722.352,493.544,720.581,494.498,169.823,706,466,32,56,52.673,23.496,85.325,0.424,56.436,142028,128,0.693,-0.548,100,142028,715,522,82.875,30.254,2.242,0.446,0.741
118,431,87.819,15.513,85,46,128,154.300,477.936,154.085,477.532,89.640,138,467,31,21,31.151,17.616,20.746,0.674,33.541,37850,89,0.034,-0.216,100,37850,139,484,26.565,18.336,1.768,0.566,0.903
119,450,84.360,30.887,85,21,170,1348.382,479.276,1347.683,478.924,81.841,1335,468,28,22,27.316,20.975,171.827,0.844,29.155,37962,85,0.200,-0.431,100,37962,1336,473,157.834,22.000,1.302,0.768,0.929
120,370,84.054,14.448,76,46,128,21.078,482.316,21.811,482.188,78.669,6,473,29,18,30.510,15.441,16.406,0.751,30.364,31100,85,0.182,-0.355,100,31100,6,487,17.241,16.378,1.976,0.506,0.932
121,482,107.971,23.837,98,38,170,305.591,486.266,306.454,485.896,101.740,289,474,34,25,38.321,16.015,30.821,0.585,37.736,52042,106,0.049,-0.272,100,52042,290,496,32.005,18.444,2.393,0.418,0.833
122,617,65.622,15.832,72,21,115,1037.849,489.884,1037.151,489.810,132.953,1018,475,40,31,44.524,17.644,146.196,0.439,44.102,40489,68,-0.039,-0.112,100,40489,1020,478,147.031,20.801,2.523,0.396,0.809
123,494,86.294,21.715,93,34,136,1001.700,493.496,1000.075,493.304,107.296,986,481,34,23,36.188,17.381,165.161,0.539,36.770,42629,89,-0.130,-0.623,100,42629,986,486,157.620,21.513,2.082,0.480,0.818
124,628,56.244,18.393,59,17,102,457.481,502.019,457.346,501.390,118.368,444,484,29,37,37.998,21.043,62.739,0.563,39.560,35321,55,0.156,-0.827,100,35321,452,521,69.274,23.702,1.806,0.554,0.862
