 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
61,601,77.486,28.844,88,20,146,106.121,250.888,107.318,251.598,94.811,90,237,31,29,33.222,23.034,141.319,0.840,33.302,46569,81,0.005,-0.855,100.000,46569,92,242,138.652,23.612,1.442,0.693,0.925
62,653,179.493,82.633,255,6,255,814.926,258.339,815.672,259.565,121.539,797,243,35,31,36.712,22.647,147.752,0.556,36.715,117209,215,-0.775,-0.906,100.000,117209,799,250,150.642,25.222,1.621,0.617,0.843
63,1432,75.051,39.543,47,17,208,568.966,267.874,572.600,268.011,214.208,537,246,63,45,52.703,34.595,13.099,0.392,63.388,107473,61,1.039,0.041,100.000,107473,537,266,6.340,42.343,1.523,0.656,0.755
64,589,46.008,12.888,47,10,88,748.682,258.288,748.714,259.147,96.326,731,247,35,22,35.042,21.401,177.324,0.798,35.511,27099,47,0.122,-0.307,100.000,27099,731,255,170.272,22.000,1.637,0.611,0.942
65,3761,89.965,60.347,255,13,255,74.800,304.600,78.347,312.641,320.090,42,250,67,96,86.409,55.418,89.306,0.461,97.494,338357,71,1.656,1.857,100.000,338357,72,250,100.042,61.383,1.559,0.641,0.810
66,1196,71.780,27.879,68,10,167,485.809,270.787,486.760,271.437,151.924,462,251,48,43,54.499,27.942,37.708,0.651,53.263,85849,71,0.357,0.156,100.000,85849,470,294,50.332,30.406,1.950,0.513,0.883
67,979,115.626,42.881,126,17,245,625.757,278.060,626.147,279.710,121.054,606,260,39,35,40.002,31.161,31.785,0.840,42.190,113198,122,-0.193,-0.564,100.000,113198,607,289,31.430,33.900,1.284,0.779,0.926
68,1936,65.068,33.220,44,3,201,380.759,281.732,378.288,283.790,252.007,341,261,78,46,66.517,37.058,7.401,0.383,78.638,125971,58,0.993,0.777,100.000,125971,341,284,7.306,45.112,1.795,0.557,0.805
69,745,101.454,48.834,112,0,242,758.597,288.339,758.252,290.567,112.953,742,275,36,31,34.918,27.166,20.883,0.734,36.878,75583,102,0.204,-0.561,99.866,75583,750,304,49.399,30.162,1.285,0.778,0.897
70,382,34.783,9.983,34,10,68,242.846,302.097,243.380,302.622,73.841,232,290,22,24,27.396,17.753,127.303,0.880,28.601,13287,34,0.067,0.149,100.000,13287,234,291,126.469,18.385,1.543,0.648,0.944
71,453,70.642,33.956,88,10,157,191.849,304.317,193.305,305.553,82.083,180,292,23,25,26.656,21.638,119.280,0.845,28.018,32001,78,-0.137,-1.020,100.000,32001,184,293,124.824,22.136,1.232,0.812,0.944
72,554,89.870,40.408,51,17,201,600.612,306.971,599.604,310.094,110.125,589,292,26,32,32.999,21.376,69.928,0.574,34.482,49788,85,0.389,-0.663,100.000,49788,591,323,60.461,25.516,1.544,0.648,0.839
