 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
122,569,87.956,25.101,95,30,137,661.456,578.294,661.373,578.307,116.953,650,559,23,38,39.011,18.571,84.535,0.523,38.471,50047,95,-0.686,-0.387,100,50047,655,597,81.027,21.638,2.101,0.476,0.808
123,1250,146.135,72.172,255,30,255,301.246,582.681,303.877,581.958,169.823,271,560,54,38,51.257,31.051,19.867,0.545,54.745,182669,140,0.120,-1.146,100,182669,271,591,9.462,38.000,1.651,0.606,0.825
124,1051,98.226,33.702,101,30,188,77.544,588.470,76.965,588.073,166.409,55,564,47,47,60.543,22.103,138.017,0.477,58.898,103235,101,-0.211,-0.374,100,103235,59,564,130.179,24.749,2.739,0.365,0.864
125,956,108.633,48.994,104,30,255,129.922,595.018,129.583,593.290,183.480,115,566,29,55,50.552,24.079,95.922,0.357,55.579,103853,106,0.571,0.273,100,103853,130,566,98.276,29.000,2.099,0.476,0.785
126,5032,123.132,71.800,255,25,255,484.037,627.244,483.889,627.647,725.134,429,566,109,127,104.429,61.352,58.402,0.120,155.795,619599,112,0.437,-1.040,100,619599,433,685,48.122,90.960,1.702,0.587,0.549
127,470,112.802,51.794,123,30,255,442.970,581.309,444.163,580.805,92.225,428,569,30,24,32.617,18.347,28.242,0.694,33.106,53017,118,0.332,-0.365,100,53017,428,588,25.017,19.912,1.778,0.563,0.893
128,641,112.086,51.432,135,30,255,246.196,589.269,245.388,588.591,104.569,231,574,30,31,36.385,22.431,125.973,0.737,37.643,71847,112,0.477,-0.107,100,71847,231,579,140.389,23.702,1.622,0.616,0.907
129,875,102.123,45.955,30,30,255,190.574,602.885,189.617,604.147,155.581,169,581,46,44,55.072,20.230,45.503,0.454,55.000,89358,104,0.600,0.302,100,89358,170,623,36.870,24.814,2.722,0.367,0.760
130,1885,155.339,74.858,255,30,255,351.566,621.418,353.618,618.950,221.279,320,592,62,59,72.537,33.087,46.183,0.484,74.411,292814,143,-0.008,-1.310,100,292814,321,647,41.186,39.770,2.192,0.456,0.820
131,421,59.221,11.400,59,30,87,23.892,618.811,24.069,618.987,75.841,13,606,22,25,27.269,19.657,57.858,0.920,28.302,24932,61,-0.517,0.001,100,24932,16,631,57.995,20.506,1.387,0.721,0.955
132,549,138.466,70.622,255,30,255,401.389,626.105,402.197,626.086,100.468,384,613,33,28,36.864,18.962,150.991,0.683,36.715,76018,143,0.151,-0.992,100,76018,384,617,150.642,21.079,1.944,0.514,0.878
133,436,118.819,54.294,42,30,253,46.225,632.294,46.000,631.454,98.569,34,615,24,32,33.401,16.620,115.895,0.564,33.838,51805,123,0.187,-0.648,100,51805,42,615,108.970,18.783,2.010,0.498,0.817
134,468,111.722,39.064,129,30,196,202.974,631.355,203.212,631.133,88.912,191,617,23,28,30.720,19.397,71.574,0.744,31.623,52286,120,-0.539,-0.683,100,52286,195,644,55.305,21.101,1.584,0.631,0.897
135,550,93.376,34.449,106,30,185,126.551,645.878,126.050,645.825,95.983,115,630,23,32,33.301,21.029,83.303,0.750,32.757,51357,92,0.101,-0.654,100,51357,124,662,77.661,21.830,1.584,0.631,0.898
136,526,94.734,32.498,104,30,180,21.380,645.935,21.294,645.695,98.468,3,633,35,27,38.108,17.574,149.322,0.682,38.484,49830,101,-0.251,-0.550,100,49830,3,641,155.433,19.859,2.168,0.461,0.884
137,1358,144.204,65.228,255,30,255,272.094,666.797,271.667,666.294,180.066,255,635,34,62,60.605,28.530,100.714,0.526,62.650,195829,149,-0.100,-1.057,100,195829,268,635,98.259,32.576,2.124,0.471,0.834
138,771,103.613,35.737,106,30,196,62.106,662.242,62.734,661.737,114.125,44,642,35,37,41.489,23.661,49.034,0.744,42.202,79886,104,0.061,-0.053,100,79886,47,678,53.673,25.550,1.754,0.570,0.906
139,719,113.017,59.318,92,30,255,416.340,669.042,417.132,665.780,137.095,405,643,21,49,51.534,17.764,83.763,0.481,50.448,81259,95,0.699,-0.379,100,81259,408,692,76.239,21.000,2.901,0.345,0.817
140,890,118.385,44.400,118,30,213,579.167,661.442,578.571,661.684,138.024,555,644,48,37,55.672,20.355,33.528,0.587,53.535,105363,120,-0.226,-0.656,100,105363,557,677,32.800,22.652,2.735,0.366,0.859
141,450,109.376,47.234,39,30,233,810.144,657.384,810.101,657.110,110.468,796,644,30,27,32.977,17.375,32.008,0.463,32.757,49219,109,0.055,-0.972,100,49219,797,668,31.264,19.828,1.898,0.527,0.813
142,457,113.411,46.756,129,30,233,221.367,670.776,221.801,670.106,81.983,208,658,27,26,29.192,19.933,41.052,0.854,29.682,51829,118,-0.032,-0.682,100,51829,210,680,32.619,20.506,1.465,0.683,0.919
143,578,151.794,76.701,255,25,255,302.218,675.680,302.727,676.290,104.569,291,659,24,33,33.746,21.808,104.121,0.664,37.121,87737,160,-0.185,-1.305,100,87737,291,659,117.255,24.000,1.547,0.646,0.874
144,361,95.327,29.874,123,30,146,614.561,669.899,614.374,670.237,71.012,603,660,24,19,23.974,19.172,171.462,0.900,24.739,34413,98,-0.452,-0.738,100,34413,603,666,165.964,19.000,1.250,0.800,0.946
145,422,116.384,49.169,135,30,230,674.232,675.498,674.950,675.732,92.811,662,661,28,28,27.476,19.555,147.396,0.616,29.732,49114,120,-0.053,-0.873,100,49114,665,661,109.654,24.020,1.405,0.712,0.795
146,2268,140.488,73.880,255,25,255,361.437,695.115,361.741,694.330,273.220,318,662,80,57,81.747,35.325,22.018,0.382,91.066,318626,135,0.191,-1.254,100,318626,318,712,31.072,43.163,2.314,0.432,0.758
147,450,118.267,51.971,30,30,227,107.204,685.676,108.069,685.731,105.882,90,675,37,20,38.480,14.890,166.627,0.504,37.656,53220,129,-0.179,-0.963,100,53220,90,682,169.287,18.481,2.584,0.387,0.804
148,739,106.391,51.090,115,30,255,548.993,695.309,550.041,694.304,132.024,528,682,41,26,42.344,22.221,7.855,0.533,43.012,78623,104,0.859,0.642,100,78623,528,702,17.592,25.179,1.906,0.525,0.856
149,358,72.042,21.729,59,30,143,179.439,705.439,178.825,705.513,71.255,168,695,24,20,24.367,18.706,156.766,0.886,25.298,25791,70,0.495,0.500,100,25791,168,701,161.565,19.677,1.303,0.768,0.938
150,592,89.243,26.979,90,30,160,219.242,713.628,218.593,713.570,89.255,206,700,27,27,27.836,27.079,39.668,0.934,29.206,52832,90,-0.109,-0.263,100,52832,208,723,38.047,27.000,1.028,0.973,0.959
151,787,42.942,5.513,45,30,59,795.715,713.064,796.018,713.138,111.054,776,700,40,26,39.034,25.671,176.799,0.802,40.447,33795,42,-0.125,-0.223,100,33795,776,710,171.469,26.000,1.521,0.658,0.949
152,665,124.388,62.452,53,30,255,299.085,717.826,298.870,716.524,112.468,282,703,32,34,35.399,23.919,134.239,0.661,38.079,82718,118,0.280,-1.063,100,82718,286,704,119.932,26.163,1.480,0.676,0.864
153,2354,95.947,43.791,84,11,244,73.726,740.687,72.090,742.355,330.818,23,705,84,64,71.251,42.066,18.643,0.270,92.282,225859,92,0.480,0.111,100,225859,26,754,29.899,60.041,1.694,0.590,0.651
154,1992,116.765,60.045,95,30,255,406.048,733.275,404.402,731.336,225.037,380,705,54,61,66.050,38.400,131.802,0.494,71.400,232595,101,0.826,-0.289,100,232595,387,706,127.030,49.358,1.720,0.581,0.805
155,359,69.680,15.941,78,30,95,132.645,730.046,132.613,730.063,71.255,121,720,23,21,22.406,20.401,13.930,0.889,23.345,25015,75,-0.855,-0.017,100,25015,121,727,170.134,21.000,1.098,0.911,0.931
156,1436,107.809,46.814,101,30,241,233.294,756.663,233.124,756.749,227.279,207,732,55,53,53.978,33.872,154.256,0.349,59.682,154814,106,0.394,-0.324,100,154814,215,733,121.293,44.272,1.594,0.628,0.712
157,707,112.274,61.253,255,30,255,314.880,752.760,314.614,751.468,108.912,301,734,26,37,39.511,22.783,74.280,0.749,40.719,79378,104,0.703,-0.387,100,79378,304,771,65.323,23.846,1.734,0.577,0.916
158,540,98.333,48.627,64,30,196,155.370,750.698,155.288,750.448,95.154,141,738,29,26,31.256,21.997,41.623,0.749,35.000,53100,87,0.265,-1.412,100,53100,141,762,36.870,24.042,1.421,0.704,0.915
159,377,67.573,16.538,75,30,104,462.577,754.548,462.289,754.629,75.598,453,742,20,26,28.299,16.962,62.610,0.829,28.844,25475,70,-0.524,-0.449,100,25475,454,766,56.310,17.775,1.668,0.599,0.938
160,551,104.639,44.912,73,30,199,495.810,762.946,496.575,761.131,108.468,482,744,26,36,34.745,20.192,79.131,0.589,36.497,57656,95,0.123,-1.209,100,57656,492,780,80.538,24.653,1.721,0.581,0.834
161,723,130.523,68.058,255,28,255,270.197,784.482,270.941,785.293,134.024,254,765,31,40,38.605,23.846,117.084,0.506,42.059,94368,126,0.274,-1.016,100,94368,261,765,108.004,26.666,1.619,0.618,0.842
162,443,116.115,47.304,123,30,255,444.477,777.927,444.917,777.991,82.083,431,768,28,21,28.210,19.995,179.180,0.826,28.862,51439,115,0.361,-0.039,100,51439,431,773,165.964,20.938,1.411,0.709,0.929
163,1898,88.435,38.653,81,28,230,336.025,793.318,333.883,793.030,273.907,295,771,87,41,77.424,31.213,174.630,0.318,88.843,167849,84,0.751,0.392,100,167849,295,786,168.311,41.000,2.481,0.403,0.721
164,930,84.696,27.199,84,30,165,131.160,795.628,132.460,795.988,150.853,111,778,45,32,44.782,26.442,161.469,0.514,47.011,78767,84,0.326,0.189,100,78767,113,786,156.161,31.285,1.694,0.590,0.836
165,430,57.863,14.443,61,30,95,82.451,809.344,82.280,809.736,78.083,70,798,25,23,27.356,20.013,144.936,0.886,28.302,24881,59,0.012,-0.468,100,24881,71,801,147.995,20.800,1.367,0.732,0.944
166,669,76.227,23.499,78,30,143,156.206,820.733,155.358,821.153,134.368,137,803,36,33,40.387,21.091,30.208,0.466,42.012,50996,78,0.079,-0.096,100,50996,138,833,38.234,26.175,1.915,0.522,0.789
167,762,149.543,72.479,255,30,255,200.772,851.287,200.882,851.033,127.539,184,832,33,36,36.759,26.393,119.338,0.589,39.000,113952,157,-0.182,-1.340,100,113952,196,832,112.620,29.733,1.393,0.718,0.879
168,619,82.889,23.735,98,30,135,88.393,851.468,88.180,850.963,93.740,74,837,28,30,31.964,24.657,125.999,0.885,32.802,51308,87,-0.340,-0.651,100,51308,78,839,127.569,25.456,1.296,0.771,0.951
169,432,54.438,11.576,61,30,78,775.968,853.139,776.065,852.814,85.154,762,840,28,26,32.406,16.973,140.279,0.749,34.205,23517,56,-0.327,-0.802,100,23517,763,844,142.125,18.385,1.909,0.524,0.917
